,Group,PD,SR,FAD,FAD_loess_prediction,FAD_residuals,FAD_highlight_high,FAD_highlight_low,R2
20,AZO,-1.0606646912619926,-1.3606375673589184,-1.135841316203172,-1.0177024970642543,-0.11813881913891766,False,False,0.8482504192123445
21,BAH,-0.1302358631697786,-0.3478112764350301,-0.3452480693682765,-0.06922578479998291,-0.2760222845682936,False,False,0.8482504192123445
22,BAL,-0.5231611265605729,-0.3478112764350301,-0.3679312778536587,-0.44478204839258867,0.07685077053892997,False,False,0.8482504192123445
23,BAN,1.801597551339997,1.7113299291882984,2.138067750656364,1.7161103341477824,0.42195741650858176,False,False,0.8482504192123445
24,BEN,1.0229664843569537,1.1495104228008612,1.3022162882018395,0.9533684444528551,0.3488478437489845,False,False,0.8482504192123445
25,BER,-1.6792306604068477,-1.7447056892362882,-1.9620633206701912,-1.5979886865507154,-0.3640746341194758,False,False,0.8482504192123445
26,BGM,-0.48912678370378,-0.0465899257343305,-0.3753344340645917,-0.4100328450180013,0.034698410953409586,False,False,0.8482504192123445
27,BIS,0.1417759728485544,-0.0465899257343305,0.2799679015891541,0.1728150465701167,0.10715285501903737,False,False,0.8482504192123445
28,BKN,0.7352659049197241,0.6788568558602504,0.8143886061190744,0.6961625391004249,0.11822606701864946,False,False,0.8482504192123445
29,BLR,-0.5127861878304757,-0.0910936706383567,-0.4042610735751799,-0.4341789868801331,0.029917913304953248,False,False,0.8482504192123445
30,BLT,-0.6727600580773268,-0.1862733238983291,-0.5273798219145819,-0.5984125554250417,0.0710327335104598,False,False,0.8482504192123445
31,BLZ,0.940224459336712,0.8219889543502039,0.6415907071908702,0.8774881684437579,-0.23589746125288769,False,False,0.8482504192123445
32,BOL,1.6523911644984683,1.685656484757793,1.1619068843461446,1.568918092411601,-0.40701120806545643,False,False,0.8482504192123445
33,BOR,1.653523366173444,1.4765469632901145,1.817812271741688,1.5700345238093263,0.24777774793236174,False,False,0.8482504192123445
34,BOT,0.3050456994469861,0.0370833440830452,0.1943277486879048,0.32547415369026395,-0.13114640500235913,False,False,0.8482504192123445
35,BRC,-0.4299535387756404,-0.6123776352883421,-0.9669879471852256,-0.3515066728793,-0.6154812743059257,False,False,0.8482504192123445
36,BRY,-0.2471081507580919,0.0370833440830452,0.0131381755686608,-0.17445809581124297,0.18759627137990376,False,False,0.8482504192123445
37,BUL,0.1728491368733148,0.7425575116536355,0.3357307579734447,0.202303588303784,0.1334271696696607,False,False,0.8482504192123445
38,BUR,0.7625868551740667,0.5634271192824869,0.7797587219915104,0.7197621229139355,0.05999659907757493,False,False,0.8482504192123445
39,BZC,1.409874915967665,1.444682692005843,0.9311648298342562,1.3296055193669165,-0.3984406895326603,False,False,0.8482504192123445
40,BZE,1.484716403585402,1.4869659638476924,0.8320616205842575,1.4035157546385015,-0.5714541340542441,False,False,0.8482504192123445
41,BZL,1.5305017385344175,1.566940682918563,1.077108052795637,1.4487020351074,-0.3715939823117631,False,False,0.8482504192123445
42,BZN,1.8494895487409813,1.8687789953376424,1.16196821544235,1.7634237116044431,-0.601455496162093,False,False,0.8482504192123445
43,BZS,0.7688385016925147,0.8596013411073246,0.5080771268300524,0.7251942279610613,-0.2171171011310089,False,False,0.8482504192123445
44,CAB,0.201255213047368,0.4611131282587262,0.4424967319253515,0.2284405675821421,0.2140561643432094,False,False,0.8482504192123445
45,CAF,1.2902945074547207,1.4229133206964009,1.28444185765732,1.2115102363231351,0.07293162133418485,False,False,0.8482504192123445
46,CAL,-0.0397668852614965,0.0370833440830452,-0.3928400986508855,0.009850377402372053,-0.40269047605325753,False,False,0.8482504192123445
47,CAY,-0.1840408559639587,-0.4715702278899226,-0.4164005960007842,-0.11745347824512144,-0.2989471177556628,False,False,0.8482504192123445
48,CBD,1.902878785959765,1.8238450678272684,2.225629579952163,1.816234875815086,0.4093947041370769,False,False,0.8482504192123445
49,CHA,0.6119698841332201,0.4611131282587262,0.657975914465759,0.5922338418046132,0.06574207266114573,False,False,0.8482504192123445
50,CHC,2.571750269882863,2.345528929111655,2.698285361087902,2.489822819910455,0.20846254117744722,False,False,0.8482504192123445
51,CHH,1.5678535907796654,1.2947602093750512,1.9793319181551583,1.4855499600966744,0.4937819580584839,False,False,0.8482504192123445
52,CHI,0.1697057670206973,0.5875361130708013,0.5578428408763665,0.19927374673203704,0.35856909414432947,False,False,0.8482504192123445
53,CHM,-0.1583073156335223,0.220928367474343,0.1594282173728969,-0.0943163930037311,0.253744610376628,False,False,0.8482504192123445
54,CHN,0.8470867279739338,1.0914737743627525,1.072827176247797,0.7939757358286633,0.2788514404191337,False,False,0.8482504192123445
55,CHQ,0.0132368605440539,0.3478443658847058,0.3090620682090169,0.056469246266501134,0.25259282194251576,False,False,0.8482504192123445
56,CHS,2.267053046174749,2.0939710691392035,2.528251551171483,2.1796810460202947,0.3485705051511885,False,False,0.8482504192123445
57,CHT,1.094321223322122,1.1495104228008612,0.7251950984159784,1.020464137039666,-0.2952690386236877,False,False,0.8482504192123445
58,CHX,-0.0491812737650045,0.1866512807783093,-0.0807043635366559,0.0016387487239883057,-0.08234311226064421,False,False,0.8482504192123445
59,CKI,-0.8841991460483198,-1.5340381556825426,-0.5132389054147807,-0.8267434039956577,0.31350449858087703,False,False,0.8482504192123445
60,CLC,-0.7715598349487119,-0.9708682891234034,-2.239892686222112,-0.7034034295843262,-1.5364892566377857,False,True,0.8482504192123445
61,CLM,1.8846344886448885,1.816176128021224,1.2911457031691391,1.7981791416301074,-0.5070334384609683,False,False,0.8482504192123445
62,CLN,-0.8743459233620694,-1.213130445937304,-2.3850327895253,-0.8158648197624757,-1.5691679697628245,False,True,0.8482504192123445
63,CLS,-1.16981538538618,-1.5340381556825426,-2.547232730260479,-1.127763664683814,-1.4194690655766649,False,True,0.8482504192123445
64,CMN,1.5211431950754806,1.7113299291882984,1.4334157210352758,1.4394677537792266,-0.00605203274395083,False,False,0.8482504192123445
65,CNT,-0.5786479220544717,-0.7758306895441908,-0.4010796425676966,-0.5015950247362905,0.10051538216859385,False,False,0.8482504192123445
66,CNY,-0.8516857509688187,-0.9708682891234034,-0.9500904465724872,-0.7908489539119572,-0.15924149266053,False,False,0.8482504192123445
67,COL,-0.2441315092787649,-0.0910936706383567,-0.2845013951149917,-0.17178734420821498,-0.11271405090677669,False,False,0.8482504192123445
68,COM,0.2005744948053958,-0.1375911635537256,0.2316918494123204,0.22783118397050467,0.003860665441815736,False,False,0.8482504192123445
69,CON,1.3059815270387394,1.497286990686708,1.338863659015601,1.2269878944685084,0.11187576454709247,False,False,0.8482504192123445
70,COO,-0.8636777676002957,-1.3606375673589184,-1.729201608669348,-0.8040752707692758,-0.9251263379000723,False,True,0.8482504192123445
71,COR,-0.3640957800078013,-0.0039131215192864,0.2106493909414244,-0.28613648110490536,0.49678587204632974,False,False,0.8482504192123445
72,COS,1.3619356687419308,1.2947602093750512,0.9836923217894952,1.282244900633397,-0.29855257884390174,False,False,0.8482504192123445
73,CPI,-2.900139546856515,-1.7447056892362882,-2.5470501546660467,-2.4589148870316904,-0.0881352676343563,False,False,0.8482504192123445
74,CPP,0.5244243646117056,0.3478443658847058,0.549530445822695,0.5189929654527718,0.030537480369923098,False,False,0.8482504192123445
75,CPV,-0.0484653674682219,-0.4078260557832601,0.0243791206548622,0.002261542406614452,0.022117578248247748,False,False,0.8482504192123445
76,CRL,-0.1263393588527728,-0.4715702278899226,-0.8024410173635096,-0.0658317161344138,-0.7366093012290957,False,False,0.8482504192123445
77,CTA,-0.4139263340529477,-0.1375911635537256,-0.069988061987033,-0.33537728961931074,0.26538922763227774,False,False,0.8482504192123445
78,CTM,-3.53289647622703,-1.7447056892362882,-2.4843930244858106,-2.910616801620306,0.4262237771344952,False,False,0.8482504192123445
79,CUB,0.6664595587851398,0.656749766401354,0.2998956608073976,0.6375791926339646,-0.33768353182656696,False,False,0.8482504192123445
80,CVI,-1.1788400300551116,-1.5340381556825426,-0.7911424467733749,-1.136723573797189,0.34558112702381416,False,False,0.8482504192123445
81,CYP,-0.5860372579881165,-0.4715702278899226,-0.1857388026904807,-0.5090017839899721,0.3232629812994914,False,False,0.8482504192123445
82,CZE,-0.1374094235615766,0.433913264707048,-0.0912172181531319,-0.07550847945418894,-0.01570873869894296,False,False,0.8482504192123445
83,DEL,-1.0789276246140262,-0.8686427403087341,-0.3594571591288062,-1.036427921026345,0.6769707618975387,False,False,0.8482504192123445
84,DEN,-0.8535070539849265,-0.4715702278899226,-0.6518914804904729,-0.792855829028792,0.14096434853831918,False,False,0.8482504192123445
85,DJI,-0.4866557336771762,-0.4715702278899226,-0.3209096607441358,-0.4076025056003345,0.08669284485619871,False,False,0.8482504192123445
86,DOM,0.3978280470231371,0.3773202831553167,0.0192837077414652,0.410945225704931,-0.3916615179634658,False,False,0.8482504192123445
87,EAI,-0.3753895894845951,-0.0465899257343305,0.0416301076564312,-0.2967882271097693,0.33841833476620053,False,False,0.8482504192123445
88,ECU,1.3505365438779209,1.3665171774227878,0.8212690377096121,1.2709841266852682,-0.44971508897565604,False,False,0.8482504192123445
89,EGY,-0.5396121911449238,-0.4078260557832601,-0.1628498162171613,-0.46162765711112314,0.29877784089396187,False,False,0.8482504192123445
90,EHM,1.7834453921737297,1.6141250212300915,1.6520224132852697,1.6981897376412824,-0.046167324356012784,False,False,0.8482504192123445
91,ELS,0.7914396779477082,0.5875361130708013,0.449491270014718,0.7449340460444831,-0.2954427760297651,False,False,0.8482504192123445
92,EQG,0.1038711315156461,0.2862986308019837,0.0275776948763243,0.1378253188964912,-0.11024762402016688,False,False,0.8482504192123445
93,ERI,-0.0186693267924406,-0.0910936706383567,0.0898530272224011,0.028348252060164534,0.06150477516223657,False,False,0.8482504192123445
94,ETH,0.8089200919170635,0.700515240754854,1.1904150747958593,0.76026802424883,0.4301470505470293,False,False,0.8482504192123445
95,FIJ,-0.1381954598541714,-0.2373600847840067,-0.3924812932344685,-0.07621532707697388,-0.31626596615749464,False,False,0.8482504192123445
96,FIN,-0.6841179199811426,-0.4715702278899226,-0.8419837866239763,-0.6103646633586359,-0.2316191232653404,False,False,0.8482504192123445
97,FLA,0.2336274023696958,0.0765290130562803,0.078699272423238,0.258389225541253,-0.179689953118015,False,False,0.8482504192123445
98,FOR,-1.4498858831265256,-2.0137945668490214,-1.7129937025301358,-1.4034060844457172,-0.3095876180844186,False,False,0.8482504192123445
99,FRA,0.216155748997503,0.7425575116536355,0.4315104154202143,0.24180316485680214,0.18970725056341214,False,False,0.8482504192123445
100,FRG,1.3343457765587403,1.3070521355377744,0.7374028969690138,1.2549921343038455,-0.5175892373348316,False,False,0.8482504192123445
101,GAB,1.2928285191133315,1.4660280750138088,1.1538769842868817,1.2140097868495732,-0.06013280256269149,False,False,0.8482504192123445
102,GAL,-1.4498858831265256,-2.0137945668490214,-0.92163359371683,-1.4034060844457172,0.4817724907288873,False,False,0.8482504192123445
103,GAM,0.2808849784330062,0.220928367474343,0.0627501491475678,0.3027984582340094,-0.24004830908644162,False,False,0.8482504192123445
104,GEO,-0.2179050377587534,-0.3478112764350301,-0.0326339389927301,-0.14807760178944962,0.11544366279671953,False,False,0.8482504192123445
105,GER,-0.0341579531521061,0.4876317759548556,0.1171891403024246,0.01476491115593876,0.10242422914648583,False,False,0.8482504192123445
106,GGI,0.3821707702610564,0.3478443658847058,0.2706526168754148,0.3969062253725657,-0.1262536084971509,False,False,0.8482504192123445
107,GHA,1.2028093963679782,1.3070521355377744,1.3493539434992734,1.1254868371855995,0.2238671063136739,False,False,0.8482504192123445
108,GIL,-0.7150932295904245,-1.0846843279216114,-1.0437877079386495,-0.6430257990687374,-0.40076190886991214,False,False,0.8482504192123445
109,GNB,0.785635851848584,0.721743096981282,0.96082323931587,0.739859617749835,0.220963621566035,False,False,0.8482504192123445
110,GNL,-0.9823443133281768,-1.0846843279216114,-1.6724844283893086,-0.935039264568711,-0.7374451638205975,False,False,0.8482504192123445
111,GRB,-0.8175933747809684,-0.1862733238983291,-0.5601072844279802,-0.7534234084929173,0.19331612406493714,False,False,0.8482504192123445
112,GRC,0.1211015489692543,0.6341746128716227,0.4777184728298211,0.15369355923405528,0.3240249135957658,False,False,0.8482504192123445
113,GST,-0.4540905243205775,-0.6908187644805573,-0.1867441350392114,-0.37576775933212286,0.18902362429291147,False,False,0.8482504192123445
114,GUA,1.2795617502156234,1.0612459368974017,0.8329118642178589,1.2009266473792701,-0.36801478316141123,False,False,0.8482504192123445
115,GUI,1.2062923168595912,1.354880366926274,1.2760254309010122,1.1288968440304112,0.14712858687060093,False,False,0.8482504192123445
116,GUY,1.306089590930998,1.2947602093750512,0.7643804594487755,1.2270945463641034,-0.4627140869153279,False,False,0.8482504192123445
117,HAI,0.2741595527441054,0.2862986308019837,0.0700283054739539,0.2966932147961,-0.2266649093221461,False,False,0.8482504192123445
118,HON,1.1418299071548492,0.9981301919424256,0.7557426187839349,1.0661186497424195,-0.31037603095848465,False,False,0.8482504192123445
119,HUN,-0.4096144533246616,0.1145389224482926,-0.2264155938521788,-0.33101340640381816,0.10459781255163936,False,False,0.8482504192123445
120,ICE,-0.965374096862864,-0.8686427403087341,-1.22859304311135,-0.9165915451366139,-0.3120014979747362,False,False,0.8482504192123445
121,IDA,-0.3559014021731879,-0.4078260557832601,-0.8079919627680042,-0.2779245889615943,-0.5300673738064099,False,False,0.8482504192123445
122,ILL,-0.3024651526936323,-0.2911066102048046,-0.2920942038994878,-0.22689684695831785,-0.06519735694116996,False,False,0.8482504192123445
123,IND,2.0613012041690264,1.8465391515831195,2.099398286130136,1.9735326748989706,0.12586561123116535,False,False,0.8482504192123445
124,INI,-0.435398374887247,-0.5395487887108873,-0.3499778881817794,-0.3568351293442934,0.006857241162514016,False,False,0.8482504192123445
125,IOW,-1.1081376707160158,-0.7758306895441908,-0.4780549802904538,-1.0660662525742732,0.5880112722838194,False,False,0.8482504192123445
126,IRE,-0.94922349189759,-0.5395487887108873,-0.7011051072307601,-0.8988541881874992,0.19774908095673904,False,False,0.8482504192123445
127,IRK,-0.3962815978849715,-0.1375911635537256,-0.4900674806836381,-0.3175226519365796,-0.1725448287470585,False,False,0.8482504192123445
128,IRN,0.2372713336422473,0.53875848842133,0.4999682190064145,0.2619430863875049,0.23802513261890962,False,False,0.8482504192123445
129,IRQ,-0.057504424754854,0.1145389224482926,0.2584700195493736,-0.005584078405457551,0.26405409795483115,False,False,0.8482504192123445
130,ITA,0.3155511240127948,0.8219889543502039,0.574214607525916,0.3353190046000042,0.23889560292591183,False,False,0.8482504192123445
131,IVO,1.2769435601176833,1.400702438085161,1.3065119255457294,1.1983457068227412,0.10816621872298815,False,False,0.8482504192123445
132,JAM,0.2711787327538849,0.1145389224482926,-0.1137835934246984,0.29398950740473306,-0.40777310082943147,False,False,0.8482504192123445
133,JAP,1.032293092945288,1.0458092442334497,1.3017004937053631,0.9620715052263475,0.33962898847901557,False,False,0.8482504192123445
134,JAW,1.7059785710309283,1.497286990686708,1.5669428333665407,1.621762147721831,-0.054819314355290194,False,False,0.8482504192123445
135,KAM,-0.8446231483659629,-0.7758306895441908,-1.0133164140378967,-0.7830734614938536,-0.23024295254404314,False,False,0.8482504192123445
136,KAN,-1.166837205767435,-0.7758306895441908,-0.612786592002195,-1.1248039935985656,0.5120174015963707,False,False,0.8482504192123445
137,KAZ,0.12489810489125,0.4611131282587262,-0.057686138657545,0.15704791917168154,-0.21473405782922655,False,False,0.8482504192123445
138,KEN,1.324937504351327,1.3070521355377744,1.5859590271501411,1.245701226813216,0.3402578003369252,False,False,0.8482504192123445
139,KGZ,-0.0142869141859617,0.1512156976782091,-0.1145405162777115,0.032173240195216495,-0.146713756472928,False,False,0.8482504192123445
140,KHA,-0.3590965185691552,-0.1375911635537256,0.0080379030264547,-0.2811248391175893,0.28916274214404397,False,False,0.8482504192123445
141,KOR,0.5357290798300853,0.656749766401354,0.8703287679225662,0.5282067902040617,0.3421219777185045,False,False,0.8482504192123445
142,KRA,-0.2706564349073708,0.0370833440830452,-0.4167160348484832,-0.19657365952482053,-0.22014237532366265,False,False,0.8482504192123445
143,KRI,-0.5543515629821311,-0.3478112764350301,-0.5354010964776104,-0.47676049466354564,-0.05864060181406472,False,False,0.8482504192123445
144,KRY,-0.2550136075142512,0.1866512807783093,-0.1025196040102263,-0.18181131503416864,0.07929171102394234,False,False,0.8482504192123445
145,KTY,-0.316076465277092,-0.4715702278899226,-0.3066191694025865,-0.23955935350910063,-0.06705981589348586,False,False,0.8482504192123445
146,KUR,-0.7043448340749994,-0.8686427403087341,-0.6849141098210425,-0.6317201722053533,-0.053193937615689246,False,False,0.8482504192123445
148,KZN,-2.289487945482032,-2.0137945668490214,-0.5400032940703082,-2.0169297762745066,1.4769264822041985,True,False,0.8482504192123445
149,LAB,-1.1472098202811292,-1.213130445937304,-1.779734212260574,-1.1052573198396074,-0.6744768924209665,False,False,0.8482504192123445
150,LAO,1.7998782333000327,1.6682034251296716,2.086015081318879,1.7144126873622836,0.37160239395659533,False,False,0.8482504192123445
151,LBR,0.9513961585247428,1.204599274217144,0.8592429562012265,0.8876400405144412,-0.02839708431321475,False,False,0.8482504192123445
152,LBS,-0.1995583022388139,0.0765290130562803,0.2818027238963221,-0.13143434834745316,0.41323707224377526,False,False,0.8482504192123445
153,LBY,-0.5163956959416253,-0.2373600847840067,-0.0208972018813331,-0.4378663185656487,0.41696911668431563,False,False,0.8482504192123445
154,LDV,-0.4103955426171011,-0.6123776352883421,0.2282845765003286,-0.3318039079855597,0.5600884844858883,False,False,0.8482504192123445
155,LEE,0.360152584295806,0.3175208796893813,-0.0757260683961352,0.3768523143206296,-0.4525783827167648,False,False,0.8482504192123445
156,LES,-0.6803996225191898,-0.9708682891234034,-1.0261781226828182,-0.6064488852204707,-0.41972923746234747,False,False,0.8482504192123445
157,LOU,-0.2075495706840561,-0.3478112764350301,-0.0422516213991173,-0.13866877665109106,0.09641715525197377,False,False,0.8482504192123445
158,LSI,0.9976906283526756,0.762974568606399,1.123069315881147,0.9299332874700119,0.19313602841113497,False,False,0.8482504192123445
159,MAG,-1.3086737389980398,-0.7758306895441908,-1.0126999502177,-1.265355627798884,0.2526556775811839,False,False,0.8482504192123445
160,MAI,-0.4809653179802796,-0.6123776352883421,-0.3214995221287546,-0.40203566561429144,0.08053614348553684,False,False,0.8482504192123445
161,MAN,-0.66961133933481,-0.5395487887108873,-0.5485375293511696,-0.5951035900966877,0.046566060745518056,False,False,0.8482504192123445
162,MAS,-0.5404369373855582,-0.6908187644805573,-0.3662128287794173,-0.462473384358433,0.0962605555790157,False,False,0.8482504192123445
163,MAU,-0.9940005198661872,-1.213130445937304,-0.7140265487501491,-0.9476608301369731,0.23363428138682396,False,False,0.8482504192123445
164,MCI,-1.2685440601244593,-1.7447056892362882,-1.8708182665139232,-1.2253770395113415,-0.6454412270025818,False,False,0.8482504192123445
165,MDG,0.9781801691062716,1.0301489093247012,1.173343069075522,0.911991421573782,0.26135164750174,False,False,0.8482504192123445
166,MDR,-3.0945798514948133,-2.0137945668490214,-2.001401106000804,-2.5997642443859297,0.5983631383851256,False,False,0.8482504192123445
167,MDV,-0.7094015441326795,-0.9708682891234034,-0.3566338004835795,-0.6370738236936931,0.28044002321011363,False,False,0.8482504192123445
168,MIC,-0.5720765914359263,-0.4715702278899226,-0.444945179497169,-0.49501160252465276,0.050066423027483764,False,False,0.8482504192123445
169,MIN,-0.5028182619198294,-0.5395487887108873,-0.3664609558085308,-0.42400280540236357,0.057541849593832795,False,False,0.8482504192123445
170,MLI,0.6619265743628597,0.5634271192824869,0.7570962891567128,0.6337683461596542,0.12332794299705863,False,False,0.8482504192123445
171,MLW,1.2059390387077846,1.106276940078676,1.1047742560579703,1.1285508859643198,-0.023776629906349545,False,False,0.8482504192123445
172,MLY,2.1609233842024707,1.9190054333660689,2.2561377023298137,2.0730451080603878,0.18309259426942592,False,False,0.8482504192123445
173,MNT,-0.3248631738209807,-0.3478112764350301,-0.4899713533201673,-0.24774177082867416,-0.24222958249149312,False,False,0.8482504192123445
174,MOL,0.8621709834605815,0.7425575116536355,0.9337726194282244,0.8073799680813346,0.12639265134688982,False,False,0.8482504192123445
175,MON,-0.0753347481786902,0.220928367474343,0.0904126937224437,-0.021027816989413122,0.11144051071185683,False,False,0.8482504192123445
176,MOR,-0.080154327032154,0.0765290130562803,0.1319162496375981,-0.025270263429218332,0.15718651306681644,False,False,0.8482504192123445
177,MOZ,1.3226037308474576,1.269752601649205,1.2033975087939943,1.2433968402264168,-0.039999331432422514,False,False,0.8482504192123445
178,MRN,-0.5829021382217695,-1.0846843279216114,-1.0537152408661106,-0.5058570998586525,-0.5478581410074581,False,False,0.8482504192123445
179,MRQ,-0.995162151666187,-1.5340381556825426,-1.3035833997935422,-0.9489074326444777,-0.35467596714906446,False,False,0.8482504192123445
180,MRS,-1.010767461190324,-1.5340381556825426,-1.2274577819832944,-0.9655593861010111,-0.26189839588228325,False,False,0.8482504192123445
181,MRY,-0.4971522033657607,-0.6123776352883421,-0.2589768695414134,-0.41822123152118534,0.15924436197977193,False,False,0.8482504192123445
182,MSI,-0.6679474595856733,-0.7758306895441908,-0.3898202181676571,-0.5933557489621134,0.2035355307944563,False,False,0.8482504192123445
183,MSO,-0.3760425069554514,-0.5395487887108873,-0.416043263573394,-0.29740352395155867,-0.11863973962183533,False,False,0.8482504192123445
184,MTN,-0.502154520371769,-0.4715702278899226,-0.0783180488861933,-0.42332545983828,0.3450074109520867,False,False,0.8482504192123445
185,MXC,0.7768010971342538,0.6341746128716227,0.5258716326512618,0.7321285262681615,-0.2062568936168997,False,False,0.8482504192123445
186,MXE,0.9780504752335092,0.8596013411073246,0.8036177895641223,0.911872559335906,-0.10825476977178372,False,False,0.8482504192123445
187,MXG,1.1969417183514002,0.965132346865476,0.6410845476160497,1.1197458724749354,-0.4786613248588857,False,False,0.8482504192123445
189,MXN,0.5852583832485266,0.4611131282587262,0.6168846163386495,0.5697886258884656,0.04709599045018398,False,False,0.8482504192123445
190,MXS,1.248807563307913,1.0612459368974017,0.7523159774781949,1.1706365608821154,-0.41832058340392053,False,False,0.8482504192123445
191,MXT,1.3008223652125086,1.1352899663565683,0.799468614281828,1.2218965930079595,-0.42242797872613147,False,False,0.8482504192123445
192,MYA,2.31634791131532,2.06356860745182,2.3591612746371684,2.2294498975991184,0.12971137703805002,False,False,0.8482504192123445
193,NAM,0.1533848758001277,-0.1375911635537256,0.0564342133444984,0.1837087722997088,-0.1272745589552104,False,False,0.8482504192123445
194,NAT,0.6741487353994743,0.656749766401354,0.6463541776276659,0.6440976200858212,0.002256557541844728,False,False,0.8482504192123445
195,NBR,-0.6241662108297968,-0.8686427403087341,-0.510975633733024,-0.5479101342290502,0.0369345004960262,False,False,0.8482504192123445
196,NCA,-0.1599613700747242,-0.3478112764350301,-0.040615104073433,-0.09582232137733926,0.05520721730390626,False,False,0.8482504192123445
197,NCB,0.8501532614131411,0.6341746128716227,1.1591489191370874,0.7966967443025363,0.36245217483455106,False,False,0.8482504192123445
198,NCS,-0.0853965133329883,0.3175208796893813,0.0614752828641787,-0.02986503019483307,0.09134031305901177,False,False,0.8482504192123445
199,NDA,-1.201021922890697,-0.8686427403087341,-0.6652837870669485,-1.15870008880172,0.4934163017347716,False,False,0.8482504192123445
200,NEB,-0.7803204835596383,-0.6123776352883421,-0.3938127177311577,-0.7128704367802638,0.3190577190491061,False,False,0.8482504192123445
201,NEP,1.6560597304958482,1.5572562346308276,1.4828316411549352,1.5725355615937107,-0.08970392043877551,False,False,0.8482504192123445
202,NET,-0.48912678370378,-0.0465899257343305,-0.3753344340645917,-0.4100328450180013,0.034698410953409586,False,False,0.8482504192123445
203,NEV,-0.4188256842497161,-0.1375911635537256,-0.5173468091004967,-0.34033563836451713,-0.17701117073597955,False,False,0.8482504192123445
204,NFK,-2.1235021938365857,-2.0137945668490214,-1.949938267193676,-1.901837282367347,-0.04810098482632896,False,False,0.8482504192123445
205,NFL,-0.8841297636953138,-1.0846843279216114,-1.4027649847987838,-0.8266672982485137,-0.57609768655027,False,False,0.8482504192123445
206,NGA,1.4964621600742338,1.6324472564544497,1.4908108200425674,1.4151100144356257,0.0757008056069417,False,False,0.8482504192123445
207,NGR,-0.2731072356650171,-0.3478112764350301,0.3493134059007823,-0.19879372782840923,0.5481071337291915,False,False,0.8482504192123445
208,NIC,1.2479395697347755,1.106276940078676,0.8164993874638143,1.1697826344486923,-0.353283246984878,False,False,0.8482504192123445
209,NLA,-0.6877780655495506,-1.0846843279216114,-0.669110968946998,-0.6142221403262725,-0.054888828620725416,False,False,0.8482504192123445
210,NNS,0.7143608773083021,0.700515240754854,1.064908060420071,0.6782762382902195,0.38663182212985137,False,False,0.8482504192123445
211,NOR,-0.5618226096281547,-0.1862733238983291,-0.749098662572912,-0.484446230098014,-0.264652432474898,False,False,0.8482504192123445
212,NRU,-0.9992542342584176,-1.5340381556825426,-1.1798295504769143,-0.9532910041068459,-0.22653854637006843,False,False,0.8482504192123445
