,Assigned_group,number_of_species_in_group,H,Hbc,G,J,GroupSize_Pathways,FAD,MFAD,APWD,GroupSize_FAD,FAD_Rare,MFAD_Rare,APWD_Rare,H_Rare,Hbc_Rare,G_Rare,J_Rare
19,Alstonia lanceolifera,1.0,-0.0,-0.0,0.0,,11,75.67221347681635,6.8792921342560325,0.6879292134256032,11,29.006069427661618,4.14372420395166,0.6906207006586099,0.0,0.0,0.0,
20,Alstonia lenormandii,1.0,0.5359610497090694,0.8491183957438346,0.2721893491124261,0.4878527713892913,13,96.49660562182083,8.041383801818403,0.7310348910744002,12,30.828432350611905,4.40406176437313,0.7340102940621882,0.4390154791485393,0.6907433677604824,0.2501007653061225,0.6056820763423197
21,Alstonia longifolia,1.0,-0.0,-0.0,0.0,,10,56.26682067057629,5.6266820670576285,0.6251868963397366,10,26.224898411860785,3.7464140588372556,0.6244023431395425,0.0,0.0,0.0,
22,Alstonia macrophylla,1.0,0.21862591463075404,0.2698930168343561,0.08163265306122436,0.15770526142380137,119,10629.080218635343,90.07695100538426,0.7698884701314894,118,32.32551582450368,4.617930832071954,0.7696551386786591,0.12466494281613229,0.19692129222558252,0.07372831632653062,0.5966241199113995
23,Alstonia mairei,1.0,0.16302362949436594,0.2677552678073215,0.07396449704142016,0.2351933818192415,26,447.3352956174785,17.20520367759533,0.6882081471038131,26,29.011572967136686,4.144510423876669,0.6907517373127783,0.12016408125850384,0.19211136712347257,0.07175510204081634,0.5916727785823274
24,Alstonia muelleriana,1.0,-0.0,-0.0,0.0,,20,276.3468386511033,13.817341932555166,0.7272285227660614,20,30.559222552743304,4.3656032218204714,0.7276005369700785,0.0,0.0,0.0,
25,Alstonia pneumatophora,1.0,-0.0,-0.0,0.0,,19,255.63563485542247,13.454507097653813,0.747472616536323,19,31.316115209389988,4.473730744198569,0.7456217906997616,0.0,0.0,0.0,
26,Alstonia quaternata,1.0,-0.0,-0.0,0.0,,7,28.56054153200006,4.080077361714294,0.680012893619049,7,28.56054153200006,4.080077361714294,0.6800128936190488,0.0,0.0,0.0,
27,Alstonia rostrata,1.0,0.2337916587064593,0.25895260729277053,0.1171875,0.3372900666170139,32,772.4682876101999,24.139633987818748,0.7786978705747983,32,32.692187679210626,4.670312525601517,0.7783854209335863,0.17416859514774682,0.26818959755130184,0.10563265306122452,0.6128589475567121
28,Alstonia scholaris,1.0,0.8958324917387119,0.9279074268295571,0.47454610181559276,0.5566120226308466,106,9301.471587622747,87.74973195870517,0.8357117329400492,106,35.03406764380313,5.00486680625759,0.8341444677095983,0.6817141709632387,0.8979996084504819,0.4136734693877552,0.7890295587006938
29,Alstonia spatulata,1.0,-0.0,-0.0,0.0,,29,594.2695100215515,20.49205206970867,0.7318590024895955,29,30.806513532531227,4.400930504647318,0.7334884174412196,0.0,0.0,0.0,
30,Alstonia spectabilis,1.0,-0.0,-0.0,0.0,,10,60.01552837374832,6.001552837374832,0.6668392041527591,10,27.991080084566537,3.998725726366648,0.6664542877277747,0.0,0.0,0.0,
31,Alstonia sphaerocapitata,1.0,-0.0,-0.0,0.0,,11,70.83317995223723,6.43937999565793,0.643937999565793,11,26.977361983936227,3.8539088548480316,0.642318142474672,0.0,0.0,0.0,
32,Alstonia venenata,1.0,0.20619205063323187,0.33757597805593875,0.09972299168975085,0.2974722489192897,19,255.63411679183574,13.454427199570302,0.7474681777539056,19,31.431444646979106,4.490206378139872,0.7483677296899787,0.14969245617526927,0.23931962116063993,0.08938775510204083,0.5916727785823275
33,Alstonia yunnanensis,1.0,-0.0,-0.0,0.0,,39,1131.660537132726,29.016936849557077,0.7636036013041335,39,32.15684967075025,4.593835667250036,0.765639277875006,0.0,0.0,0.0,
34,Alyxia reinwardtii,1.0,0.6615632381579821,0.6704460699522727,0.46875,0.954434002924965,8,44.790565028650455,5.598820628581307,0.7998315183687581,8,33.58548752857974,4.797926789797105,0.7996544649661842,0.6524382388989945,0.6712189682823273,0.46040816326530626,0.9412694117459081
35,Amsonia elliptica,1.0,0.30463609734923813,0.33516580120760026,0.16528925619834722,0.43949698692151334,22,343.1712834488959,15.598694702222542,0.742794985820121,22,31.259288823355497,4.4656126890507855,0.7442687815084642,0.2419186041785793,0.3546996411130738,0.14955102040816332,0.6415712693882656
36,Amsonia grandiflora,1.0,0.936888307539016,1.1017291467197388,0.5679012345679012,0.8527924884900404,9,43.54925250557641,5.4436565631970515,0.7776652233138645,8,32.622228742890066,4.660318391841438,0.776719731973573,0.9047319938281105,1.0703860326098762,0.5529477040816325,0.8668456388142827
37,Amsonia orientalis,1.0,0.8979457248567797,1.0572078765976465,0.54,0.81734542214651,10,56.954844744806024,5.695484474480603,0.6328316082756225,10,26.546895725019155,3.7924136750027366,0.6320689458337895,0.844870550860157,1.0407094766210785,0.520408163265306,0.8629194341072889
38,Amsonia tabernaemontana,1.0,-0.0,-0.0,0.0,,8,36.99581541473119,4.624476926841399,0.6606395609773427,8,27.73377151291196,3.961967358987423,0.6603278931645707,0.0,0.0,0.0,
39,Amsonia tomentosa,1.0,0.5004024235381879,0.5391223794591277,0.31999999999999984,0.7219280948873623,10,68.83501710831176,6.883501710831176,0.7648335234256862,10,32.057447950545814,4.579635421506546,0.7632725702510909,0.4747130936936339,0.6034246493024243,0.3081632653061225,0.732477247183811
40,Anodendron affine,1.0,0.21904558217698628,0.28573823678144084,0.09033203125,0.19938388131680532,64,2996.6793397463566,46.82311468353682,0.7432240425958225,64,31.34032681289389,4.477189544699127,0.7461982574498545,0.13711870567519405,0.21622793513972335,0.08155102040816328,0.6063986836966122
41,Anthocleista djalonensis,1.0,1.377819508039033,1.6339214102963577,0.6982248520710059,0.8560873938623892,13,136.04628449937687,10.465098807644374,0.8720915673036979,13,36.6012706271542,5.228752946736314,0.8714588244560523,1.187990992906597,1.6133451456711514,0.6489387755102041,0.8957927277706235
42,Anthocleista vogelii,1.0,0.9002560512685369,1.1173334840415843,0.53125,0.8194483718728035,8,42.45925575188909,5.307406968986136,0.758200995569448,8,31.847225537236117,4.549603648176588,0.7582672746960982,0.8745985014329571,1.1253719885903979,0.522816326530612,0.8352757744287529
43,Antonia ovata,1.0,0.6365141682948128,0.6463081169323078,0.4444444444444444,0.9182958340544894,9,42.007269485880364,4.66747438732004,0.583434298415005,9,24.444455149095873,3.4920650212994104,0.582010836883235,0.6146730178233512,0.6613917205615546,0.4258775510204082,0.8867857145820022
44,Apocynum cannabinum,1.0,0.6853142072764582,0.6853142109270274,0.4921875,0.9886994082884974,32,935.7243479589321,27.521304351733296,0.8339789197494938,34,35.13262361693319,5.018946230990456,0.8364910384984093,0.6121961480825462,0.6690423897218564,0.42608467120181415,0.8957528873123883
45,Apocynum venetum,1.0,1.0696345219428895,1.1317652505006246,0.6107266435986158,0.7715782101853219,34,1072.4115038640825,29.789208440668958,0.8511202411619703,36,35.78328534237358,5.111897906053368,0.8519829843422281,0.8788916310444864,1.0910807170903265,0.5375519274376418,0.8886345537074024
46,Araujia sericifera,1.0,0.12693054534140227,0.20887220842693371,0.054012345679012475,0.1831220683013728,36,675.5969385927202,18.76658162757556,0.5361880465021589,36,22.553098109063253,3.2218711584376076,0.536978526406268,0.07956256574795136,0.12720001782236753,0.047510204081632666,0.5916727785823274
47,Asclepias curassavica,1.0,0.6771853770081374,0.7164271851990363,0.3276190476190476,0.4207589319080771,105,7533.636337370398,73.85917977814115,0.7312790077043679,102,30.59374451438443,4.370534930626347,0.7284224884377246,0.4861278421465187,0.6773664209110261,0.2870943011463845,0.7240287241325422
48,Asclepias eriocarpa,1.0,-0.0,-0.0,0.0,,7,12.921454534499743,1.845922076357106,0.30765367939285104,7,12.92145453449974,1.8459220763571056,0.30765367939285104,0.0,0.0,0.0,
49,Asclepias incarnata,1.0,0.08591550133466311,0.14151849633430286,0.033323757540936416,0.12394986771100759,59,1533.4087709357764,25.98997916840299,0.44810308911039637,59,18.747020228578485,2.6781457469397836,0.44635762448996397,0.0455229113300134,0.07277939164063298,0.02718367346938776,0.5916727785823274
50,Asclepias labriformis,1.0,-0.0,-0.0,0.0,,7,12.921454534499743,1.845922076357106,0.30765367939285104,7,12.921454534499741,1.8459220763571056,0.30765367939285104,0.0,0.0,0.0,
51,Asclepias linaria,1.0,-0.0,-0.0,0.0,,7,17.829757438853616,2.5471082055505163,0.42451803425841944,7,17.829757438853616,2.547108205550516,0.4245180342584194,0.0,0.0,0.0,
52,Asclepias speciosa,1.0,0.605797499372304,0.6067654177857695,0.4152249134948096,0.8739810481273579,17,222.24983389286803,13.073519640756942,0.8170949775473089,17,34.32491628702676,4.903559469575251,0.8172599115958752,0.5640044683693638,0.6368063168335523,0.38489795918367353,0.8423255171384029
53,Asclepias subulata,1.0,0.45056120886630463,0.48828515902449054,0.2777777777777777,0.6500224216483541,12,83.49264493172358,6.957720410976965,0.6325200373615423,12,26.577648439490197,3.7968069199271706,0.6328011533211951,0.40786715068865487,0.5510670891381588,0.259591836734694,0.6922681360470987
54,Asclepias syriaca,1.0,0.7925842998095126,0.8128483716834177,0.49432892249527405,0.7214413200951841,46,1632.86434548146,35.497050988727395,0.7888233553050532,46,33.04108627819747,4.7201551825996395,0.7866925304332733,0.6659856172559703,0.7872186765754599,0.433265306122449,0.8520535656892569
55,Asclepias tuberosa,1.0,-0.0,-0.0,0.0,,51,1608.0918671234388,30.92484359852767,0.606369482324072,52,25.588861367828976,3.655551623975568,0.6092586039959279,0.0,0.0,0.0,
56,Asclepias vestita,1.0,-0.0,-0.0,0.0,,22,208.81169861982838,9.491440846355836,0.45197337363599216,22,19.023535543389066,2.717647934769866,0.4529413224616444,0.0,0.0,0.0,
57,Aspidosperma discolor,1.0,-0.0,-0.0,0.0,,11,73.44152880679006,6.676502618799097,0.6676502618799096,11,28.048845056492528,4.006977865213218,0.6678296442022031,0.0,0.0,0.0,
58,Aspidosperma eburneum,1.0,-0.0,-0.0,0.0,,9,50.54333977838249,5.615926642042499,0.7019908302553124,9,29.507977835017293,4.21542540500247,0.7025709008337451,0.0,0.0,0.0,
59,Aspidosperma excelsum,1.0,0.37953492558109464,0.4908659924368942,0.17898022892819987,0.3454675771388098,31,645.6594032244514,21.521980107481713,0.7421372450855762,30,31.145664873991855,4.4493806962845515,0.7415634493807585,0.27459146386438454,0.4171856183475783,0.1627640306122449,0.6187224059942591
60,Aspidosperma marcgravianum,1.0,0.37953492558109464,0.4908659924368942,0.17898022892819987,0.3454675771388098,31,650.0996243575634,21.669987478585444,0.7472409475374292,30,31.48784663167474,4.498263804524964,0.7497106340874937,0.26953333105823973,0.41126122416973715,0.15909885204081634,0.6151837359447584
61,Aspidosperma oblongum,1.0,-0.0,-0.0,0.0,,8,34.35998854144422,4.294998567680527,0.613571223954361,8,25.811259595448096,3.6873227993497277,0.6145537998916213,0.0,0.0,0.0,
62,Aspidosperma pyrifolium,1.0,-0.0,-0.0,0.0,,18,197.6563878680976,10.980910437116533,0.6459359080656785,18,27.18942440233319,3.8842034860475994,0.6473672476745999,0.0,0.0,0.0,
63,Aspidosperma quebracho-blanco,1.0,-0.0,-0.0,0.0,,18,231.27304535964777,12.848502519980432,0.7557942658812018,18,31.67381345960593,4.524830494229419,0.754138415704903,0.0,0.0,0.0,
64,Aspidosperma subincanum,1.0,-0.0,-0.0,0.0,,13,109.60147194698365,8.430882457460282,0.7025735381216901,13,29.492519602807594,4.21321708611537,0.7022028476858952,0.0,0.0,0.0,
65,Aspidosperma tomentosum,1.0,-0.0,-0.0,0.0,,13,111.81373493365071,8.601056533357747,0.7167547111131456,13,30.111830457551342,4.301690065364477,0.7169483442274129,0.0,0.0,0.0,
66,Beaumontia brevituba,1.0,0.410116318288409,0.6556701949606574,0.24489795918367352,0.5916727785823274,7,21.591884867616354,3.0845549810880506,0.5140924968480084,7,21.59188486761636,3.0845549810880515,0.5140924968480086,0.4101163182884091,0.6556701949606575,0.2448979591836736,0.5916727785823273
67,Beaumontia grandiflora,1.0,0.5297061990576545,0.5685686103500799,0.345679012345679,0.7642045065086203,9,55.61765719433156,6.179739688259062,0.7724674610323827,9,32.51447190131413,4.644924557330591,0.7741540928884317,0.5170299835666172,0.6297135589009677,0.34,0.7619168470709509
68,Beaumontia murtonii,1.0,-0.0,-0.0,0.0,,7,14.913267032832382,2.1304667189760544,0.3550777864960091,7,14.91326703283238,2.130466718976055,0.35507778649600913,0.0,0.0,0.0,
69,Blackstonia perfoliata,1.0,0.47413931305783735,0.5124438382305263,0.2975206611570247,0.6840384356390417,11,42.78520814590153,4.278520814590153,0.4753912016211281,10,20.030171294356226,2.8614530420508895,0.47690884034181485,0.4476105345130739,0.5809442229927231,0.28354655612244906,0.6847990438936051
70,Boucerosia umbellata,1.0,-0.0,-0.0,0.0,,7,14.321213205049803,2.0458876007214006,0.34098126678690005,7,14.321213205049808,2.0458876007214,0.34098126678690016,0.0,0.0,0.0,
71,Breonia chinensis,1.0,0.6829081047004717,0.6830541399031924,0.48979591836734704,0.9852281360342515,14,104.48198206689997,8.70683183890833,0.7915301671734847,12,33.260513863588855,4.751501980512694,0.7919169967521157,0.6617095400851961,0.6728229262800457,0.4695249511841774,0.9546450719898291
72,Callichilia barteri,1.0,-0.0,-0.0,0.0,,16,163.41071100511886,10.213169437819928,0.6808779625213286,16,28.608602776529953,4.086943253789993,0.6811572089649988,0.0,0.0,0.0,
73,Calotropis gigantea,1.0,0.5181862130502128,0.6640461805325171,0.2650000000000001,0.4716734178155153,20,283.24777276530824,14.162388638265412,0.7453888756981796,20,31.251377419067364,4.464482488438195,0.7440804147396991,0.4051646113709264,0.6017446383719329,0.24220408163265314,0.6615297519589113
74,Calotropis procera,1.0,0.3867347412415299,0.4136410941337647,0.18146866589773158,0.3520211317774202,51,1965.97163958207,37.80714691503981,0.7413166061772511,52,31.024772902107927,4.432110414586846,0.7386850690978077,0.25993087305303547,0.3947109255964854,0.1562040816326531,0.6450437717539235
75,Calycophyllum spruceanum,1.0,0.39267446722755217,0.42823432501708214,0.23111111111111104,0.5665095065529053,15,129.21547081239237,8.614364720826158,0.6153117657732969,15,25.911077635286528,3.7015825193266467,0.6169304198877744,0.34277190026181736,0.48804079917236354,0.2142040816326531,0.6593537608850805
76,Canscora alata,1.0,0.854828639863926,0.8652672317771959,0.5017835909631392,0.7780985600482112,29,415.49471655999514,15.388693205925746,0.5918728156125287,27,24.85130178626807,3.5501859694668676,0.5916976615778112,0.7320618397706471,0.9100541061299388,0.45073622921390777,0.8146003072151906
77,Canthium berberidifolium,1.0,1.0608569471580214,1.1113254940861212,0.6419753086419753,0.965633607142825,9,131.3622191478549,8.21013869674093,0.5473425797827287,16,22.99368759116427,3.2848125130234673,0.5474687521705778,0.8228681626195566,1.0367578276785172,0.5232178458049886,0.9401432915399426
78,Caralluma plicatiloba,1.0,-0.0,-0.0,0.0,,8,23.813541895395012,2.9766927369243765,0.42524181956062523,8,17.86437565579285,2.5520536651132644,0.4253422775188774,0.0,0.0,0.0,
79,Carapichea affinis,1.0,0.34883209584303193,0.5623257226734768,0.19753086419753085,0.5032583347756457,9,47.02847181737632,5.225385757486258,0.6531732196857822,9,27.489682186030972,3.927097455147282,0.654516242524547,0.33342456676847654,0.5330598685030142,0.19910204081632663,0.5916727785823275
80,Carapichea ipecacuanha,1.0,0.8123941069561903,0.8826050360572348,0.5249835634451019,0.586018474676557,78,4688.075387494026,61.68520246702665,0.822469366227022,76,34.57220997838372,4.938887139769102,0.8231478566281837,0.6826984624320958,0.7605142539016974,0.45785219041320235,0.8925587830319558
81,Carapichea klugii,1.0,0.3250829733914482,0.525614975403492,0.17999999999999994,0.46899559358928117,10,51.2756159157476,5.12756159157476,0.569729065730529,10,23.83813535983667,3.405447908548096,0.5675746514246827,0.28216002698242537,0.4511010941329322,0.1684897959183674,0.5916727785823274
82,Carissa carandas,1.0,0.6931471805599453,0.6958654047974353,0.5,1.0,8,45.878101062153746,5.734762632769218,0.8192518046813169,8,34.419958060517295,4.917136865788187,0.8195228109646977,0.6829081047004717,0.6911304685943378,0.4897959183673472,0.9852281360342515
83,Carissa spinarum,1.0,1.3516447728430634,1.453012066242718,0.6987847222222222,0.7543673110461604,48,1928.904972733233,40.18552026527569,0.8550110694739508,48,35.86554170471942,5.1236488149599175,0.8539414691599864,1.0669995441925975,1.3645561809147502,0.6123726615646259,0.9009944968962093
84,Cascabela thevetia,1.0,0.6717232186530264,0.6861186455155299,0.4095125653567211,0.6114288230540207,77,4569.023280546828,58.57722154547215,0.7607431369541837,78,31.798872435749544,4.542696062249934,0.7571160103749892,0.5593430855195758,0.6901286622096559,0.3627086167800454,0.7992257881644762
85,Catharanthus lanceus,1.0,0.410116318288409,0.4464319108891661,0.24489795918367352,0.5916727785823274,14,94.51895215110503,7.8765793459254185,0.7160526678114018,12,30.121672856868738,4.30309612240982,0.7171826870683032,0.36820565485189966,0.502199006917707,0.22582831790123456,0.6256872465042508
86,Catharanthus longifolius,1.0,0.37677016125643675,0.6051244391127238,0.21875,0.5435644431995964,8,27.14020609527567,3.8771722993250957,0.6461953832208492,7,27.14020609527568,3.877172299325096,0.6461953832208495,0.3767701612564369,0.6051244391127238,0.21875,0.5435644431995963
87,Catharanthus ovalis,1.0,0.17884491271684755,0.29342715230793825,0.08317580340264641,0.2580186686648155,23,294.5699838632119,13.389544721055087,0.6375973676692899,22,26.734450679194108,3.8192072398848724,0.636534539980812,0.11152396773190529,0.17911683397736627,0.06475,0.5435644431995964
88,Catharanthus pusillus,1.0,0.30463609734923813,0.49377042833277396,0.16528925619834722,0.43949698692151334,11,59.705147363157295,5.97051473631573,0.6633905262573033,10,27.839462749582054,3.97706610708315,0.662844351180525,0.25695724997688985,0.4126948674748777,0.1491875,0.5435644431995963
89,Catharanthus roseus,1.0,1.3486103043520652,1.3486118125025883,0.6579538716020099,0.7526737419353994,358,104878.81086495597,300.51235204858443,0.8635412415189209,349,36.24990634731713,5.178558049616731,0.8630930082694553,0.9993414175520807,1.3208245788802038,0.5652127091206853,0.8595612246042653
90,Catharanthus trichophyllus,1.0,0.2987580581893401,0.484770341765732,0.13079667063020217,0.2719413038348006,29,610.6723278976025,21.05766647922767,0.752059517115274,29,31.679412950916504,4.525630421559501,0.7542717369265833,0.19720456424582766,0.31272444008036954,0.1163265306122449,0.6083953620657352
91,Catunaregam nilotica,1.0,0.410116318288409,0.6556701949606574,0.24489795918367352,0.5916727785823274,7,26.858957270119703,3.836993895731386,0.6394989826218976,7,26.858957270119706,3.836993895731387,0.6394989826218977,0.4101163182884091,0.6556701949606575,0.2448979591836736,0.5916727785823273
92,Catunaregam spinosa,1.0,0.8908055724014194,1.0170279535281406,0.5338775510204081,0.6425803908498912,35,931.093115600828,26.602660445737943,0.7824311895805277,35,32.87849951231522,4.696928501759318,0.7828214169598863,0.7347346498599903,0.8683661372883484,0.4735510204081633,0.873088951500189
93,Centaurium erythraea,1.0,0.8240681408605086,0.8983861168296592,0.4632098765432099,0.5944395100870218,45,1723.7566851105644,37.47297141544705,0.8327326981210456,46,35.04909170323049,5.0070131004614975,0.8345021834102496,0.6393042331795018,0.8138658128786149,0.3983938287351978,0.8050441842373302
94,Centaurium pulchellum,1.0,1.1988493129136213,1.363130571527629,0.6527777777777778,0.8647869792568114,12,71.36117545196053,7.136117545196053,0.7929019494662282,10,33.38875754363334,4.769822506233335,0.7949704177055558,1.1171016710424937,1.374275954982731,0.624931673595364,0.8776272456780853
95,Cephalanthus occidentalis,1.0,1.1734140905474444,1.2129945996469098,0.6464000000000001,0.8464393446710156,25,451.6108234008218,18.064432936032873,0.7526847056680364,25,31.67774374155741,4.52539196307963,0.7542319938466051,0.9708101649004212,1.213784304007505,0.5736734693877551,0.8896277911766127
96,Cerbera manghas,1.0,0.7484476526882371,0.7911429904696556,0.5,0.6812664125536126,62,2861.681733675353,46.91281530615333,0.7818802551025554,61,32.91754957292657,4.702507081846653,0.7837511803077755,0.6328199960470559,0.6984271795159187,0.4315006377551021,0.8859159434618082
97,Cerbera odollam,1.0,0.5510799280869728,0.5514392351785944,0.3648,0.7950402793845223,25,421.6814990190308,16.86725996076123,0.7028024983650514,25,29.61714890653313,4.231021272361875,0.7051702120603127,0.48822467263425523,0.5925864393327335,0.3244897959183674,0.7774385364780106
98,Ceropegia variegata,1.0,-0.0,-0.0,0.0,,24,204.776045975726,8.532335248988582,0.3709710977821123,24,15.61890437665733,2.2312720538081905,0.3718786756346983,0.0,0.0,0.0,
99,Chimarrhis turbinata,1.0,0.8017471601150994,0.8740197689618944,0.5177777777777778,0.7297817149734311,30,639.299211660446,21.309973722014867,0.7348266800694782,30,30.591505286393403,4.370215040913344,0.7283691734855573,0.6932569375317873,0.7955881047634864,0.45877551020408175,0.8808311850752134
100,Chiococca alba,1.0,1.0014223119682,1.1131863987427848,0.551984877126654,0.7223735016560413,23,413.56427089996885,17.981055256520385,0.8173206934781994,23,34.34559647065768,4.906513781522526,0.8177522969204211,0.8380613741050577,1.074194402409474,0.503061224489796,0.8389964301217675
101,Chione venosa,1.0,0.639031859650177,1.0001114412098489,0.33999999999999986,0.5816718657178868,10,78.51493888117845,7.137721716470768,0.7137721716470768,11,30.096814279046317,4.2995448970066175,0.7165908161677694,0.5234474093266913,0.8173983614549677,0.3075430839002267,0.6847900559895239
102,Chironia krebsii,1.0,0.9381390150046416,0.9431277780004508,0.551984877126654,0.8539309314862878,23,262.68389401934434,12.508756858064016,0.6254378429032008,21,26.149675710503086,3.7356679586432975,0.6226113264405496,0.8345828417524758,1.0119308465089192,0.5065048107205845,0.8401130402625163
103,Ciliosemina pedunculata,1.0,-0.0,-0.0,0.0,,14,119.93413060112843,8.566723614366316,0.6589787395666398,14,27.71618304575619,3.959454720822313,0.659909120137052,0.0,0.0,0.0,
104,Cinchona calisaya,1.0,0.8641194619964707,0.9207328372287578,0.52978515625,0.6233304312789737,64,3126.282572294815,48.848165192106485,0.7753677014620077,64,32.75292549329159,4.678989356184513,0.7798315593640854,0.6999721533548697,0.8052996082187885,0.46122448979591846,0.8837851611162263
105,Cinchona pubescens,1.0,1.0746193426263733,1.0746204925312837,0.6508641975308642,0.9781606793504704,45,1550.4579645486456,34.45462143441435,0.7830595780548715,45,32.95887625326778,4.708410893323969,0.7847351488873281,0.9372319406623517,1.0932299523578826,0.5740408163265306,0.9100853332496908
106,Coffea arabica,1.0,1.7916938989284144,1.79169401679505,0.8156119817496529,0.9207485246933078,284,77174.08679900694,264.2948178048183,0.9082296144495473,292,38.16642663136446,5.452346661623495,0.9087244436039158,1.291783886875578,1.7796102058693588,0.6907631103552532,0.9303094645938162
107,Coffea canephora,1.0,1.682127509802759,1.6833778591610606,0.7773160972606956,0.8644425389421945,114,9680.625457566173,92.19643292920165,0.8865041627807851,105,37.31224554361257,5.3303207919446525,0.8883867986574421,1.2847354075019688,1.7089096789726792,0.6812977049119311,0.9135644192250877
