,Genus,identified_compounds_count,identified_Terpenoids_count,mean_identified_as_Terpenoids,expected_total_mean_for_Terpenoids,weigthing_factor_for_Terpenoids,norm_mean_identified_as_Terpenoids,identified_Fatty_acids_count,mean_identified_as_Fatty_acids,expected_total_mean_for_Fatty_acids,weigthing_factor_for_Fatty_acids,norm_mean_identified_as_Fatty_acids,identified_Polyketides_count,mean_identified_as_Polyketides,expected_total_mean_for_Polyketides,weigthing_factor_for_Polyketides,norm_mean_identified_as_Polyketides,identified_Carbohydrates_count,mean_identified_as_Carbohydrates,expected_total_mean_for_Carbohydrates,weigthing_factor_for_Carbohydrates,norm_mean_identified_as_Carbohydrates,identified_Amino_acids_and_Peptides_count,mean_identified_as_Amino_acids_and_Peptides,expected_total_mean_for_Amino_acids_and_Peptides,weigthing_factor_for_Amino_acids_and_Peptides,norm_mean_identified_as_Amino_acids_and_Peptides,identified_Shikimates_and_Phenylpropanoids_count,mean_identified_as_Shikimates_and_Phenylpropanoids,expected_total_mean_for_Shikimates_and_Phenylpropanoids,weigthing_factor_for_Shikimates_and_Phenylpropanoids,norm_mean_identified_as_Shikimates_and_Phenylpropanoids,identified_Alkaloids_count,mean_identified_as_Alkaloids,expected_total_mean_for_Alkaloids,weigthing_factor_for_Alkaloids,norm_mean_identified_as_Alkaloids
10,Alyxia,13,8,0.6153846153846154,0.3966124434009727,0.33181222783183395,0.4692037251744743,0,0.0,0.0322824081838001,0.33181222783183395,0.02157071040455676,0,0.0,0.06498406842193527,0.33181222783183395,0.043421559905276595,0,0.0,0.014338420258259266,0.33181222783183395,0.009580757088777158,0,0.0,0.012661412040919001,0.33181222783183395,0.00846020070412486,5,0.38461538461538464,0.17373805131645145,0.33181222783183395,0.24370972907760663,0,0.0,0.3263457990944156,0.33181222783183395,0.21806027245333745
11,Amalocalyx,3,3,1.0,0.3966124434009727,0.15446526508353473,0.4898148622791477,0,0.0,0.0322824081838001,0.15446526508353473,0.027295897446154543,0,0.0,0.06498406842193527,0.15446526508353473,0.05494628706693448,0,0.0,0.014338420258259266,0.15446526508353473,0.012123632372188123,0,0.0,0.012661412040919001,0.15446526508353473,0.010705663673686588,0,0.0,0.17373805131645145,0.15446526508353473,0.14690155716475903,0,0.0,0.3263457990944156,0.15446526508353473,0.2759367087283987
12,Amsonia,54,11,0.2037037037037037,0.3966124434009727,0.9677045353015494,0.20993378109661945,0,0.0,0.0322824081838001,0.9677045353015494,0.0010425753738808879,0,0.0,0.06498406842193527,0.9677045353015494,0.002098690687682307,3,0.05555555555555555,0.014338420258259266,0.9677045353015494,0.05422442901759046,0,0.0,0.012661412040919001,0.9677045353015494,0.0004089061856000366,6,0.1111111111111111,0.17373805131645145,0.9677045353015494,0.11313367724768465,35,0.6481481481481481,0.3263457990944156,0.9677045353015494,0.6377553917444049
13,Anodendron,65,62,0.9538461538461539,0.3966124434009727,0.9890130573694068,0.9477238590376601,0,0.0,0.0322824081838001,0.9890130573694068,0.00035468496669280373,0,0.0,0.06498406842193527,0.9890130573694068,0.0007139762316543453,1,0.015384615384615385,0.014338420258259266,0.9890130573694068,0.015373120898781704,0,0.0,0.012661412040919001,0.9890130573694068,0.00013911020771587888,2,0.03076923076923077,0.17373805131645145,0.9890130573694068,0.03234002099854666,0,0.0,0.3263457990944156,0.9890130573694068,0.0035855425723854343
14,Anthocleista,23,15,0.6521739130434783,0.3966124434009727,0.574442516811659,0.5434178172224999,1,0.043478260869565216,0.0322824081838001,0.574442516811659,0.038713781978463584,3,0.13043478260869565,0.06498406842193527,0.574442516811659,0.10258174140649845,1,0.043478260869565216,0.014338420258259266,0.574442516811659,0.03107758363850845,0,0.0,0.012661412040919001,0.574442516811659,0.005388158641744046,3,0.13043478260869565,0.17373805131645145,0.574442516811659,0.14886281265379664,1,0.043478260869565216,0.3263457990944156,0.574442516811659,0.16385465851221437
15,Antirhea,2,0,0.0,0.3966124434009727,0.1418510649004878,0.34035254595176023,0,0.0,0.0322824081838001,0.1418510649004878,0.027703114205375832,0,0.0,0.06498406842193527,0.1418510649004878,0.05576600911471759,0,0.0,0.014338420258259266,0.1418510649004878,0.012304500075634462,0,0.0,0.012661412040919001,0.1418510649004878,0.010865377259770782,0,0.0,0.17373805131645145,0.1418510649004878,0.14909312372347722,2,1.0,0.3263457990944156,0.1418510649004878,0.4219043648675599
16,Antonia,9,3,0.3333333333333333,0.3966124434009727,0.24973989440488234,0.3808091251346455,0,0.0,0.0322824081838001,0.24973989440488234,0.024220202972842553,0,0.0,0.06498406842193527,0.24973989440488234,0.048754954036241506,0,0.0,0.014338420258259266,0.24973989440488234,0.01075754469702877,0,0.0,0.012661412040919001,0.24973989440488234,0.009499352334803184,6,0.6666666666666666,0.17373805131645145,0.24973989440488234,0.29684199166315905,0,0.0,0.3263457990944156,0.24973989440488234,0.2448442336890993
17,Apocynum,49,23,0.46938775510204084,0.3966124434009727,0.9478464369215823,0.46559226329268766,4,0.08163265306122448,0.0322824081838001,0.9478464369215823,0.07905886195207437,0,0.0,0.06498406842193527,0.9478464369215823,0.0033891507115356113,1,0.02040816326530612,0.014338420258259266,0.9478464369215823,0.02009160454051832,0,0.0,0.012661412040919001,0.9478464369215823,0.0006603377515379062,21,0.42857142857142855,0.17373805131645145,0.9478464369215823,0.41528095995627484,0,0.0,0.3263457990944156,0.9478464369215823,0.017020096218447224
18,Araujia,36,35,0.9722222222222222,0.3966124434009727,0.8320183851339245,0.8755303620431241,0,0.0,0.0322824081838001,0.8320183851339245,0.005422851058480553,0,0.0,0.06498406842193527,0.8320183851339245,0.010916128754084231,0,0.0,0.014338420258259266,0.8320183851339245,0.0024085909896108433,0,0.0,0.012661412040919001,0.8320183851339245,0.002126884441118347,0,0.0,0.17373805131645145,0.8320183851339245,0.029184798423822617,1,0.027777777777777776,0.3263457990944156,0.8320183851339245,0.07793171614591546
19,Asclepias,275,239,0.8690909090909091,0.3966124434009727,0.9999999999915765,0.8690909090869292,15,0.05454545454545454,0.0322824081838001,0.9999999999915765,0.054545454545267005,0,0.0,0.06498406842193527,0.9999999999915765,5.473922692133063e-13,2,0.007272727272727273,0.014338420258259266,0.9999999999915765,0.00727272727278679,3,0.01090909090909091,0.012661412040919001,0.9999999999915765,0.01090909090910567,14,0.05090909090909091,0.17373805131645145,0.9999999999915765,0.05090909091012556,5,0.01818181818181818,0.3263457990944156,0.9999999999915765,0.018181818184413993
20,Asperula,5,2,0.4,0.3966124434009727,0.18242552380635635,0.39723042018797394,0,0.0,0.0322824081838001,0.18242552380635635,0.02639327296113976,1,0.2,0.06498406842193527,0.18242552380635635,0.08961442046226689,0,0.0,0.014338420258259266,0.18242552380635635,0.011722726432090647,0,0.0,0.012661412040919001,0.18242552380635635,0.010351647317226246,2,0.4,0.17373805131645145,0.18242552380635635,0.21501400582249472,0,0.0,0.3263457990944156,0.18242552380635635,0.2668119957526129
21,Aspidosperma,124,1,0.008064516129032258,0.3966124434009727,0.9999695684430994,0.008076340247389657,0,0.0,0.0322824081838001,0.9999695684430994,9.824039415348102e-07,2,0.016129032258064516,0.06498406842193527,0.9999695684430994,0.01613051899287742,0,0.0,0.014338420258259266,0.9999695684430994,4.363404519544222e-07,0,0.0,0.012661412040919001,0.9999695684430994,3.8530648096560093e-07,2,0.016129032258064516,0.17373805131645145,0.9999695684430994,0.016133828545896043,120,0.967741935483871,0.3263457990944156,0.9999695684430994,0.9677224168008506
22,Baroniella,5,4,0.8,0.3966124434009727,0.18242552380635635,0.47020062971051646,0,0.0,0.0322824081838001,0.18242552380635635,0.02639327296113976,0,0.0,0.06498406842193527,0.18242552380635635,0.053129315700995626,0,0.0,0.014338420258259266,0.18242552380635635,0.011722726432090647,0,0.0,0.012661412040919001,0.18242552380635635,0.010351647317226246,1,0.2,0.17373805131645145,0.18242552380635635,0.17852890106122343,0,0.0,0.3263457990944156,0.18242552380635635,0.2668119957526129
23,Beaumontia,15,8,0.5333333333333333,0.3966124434009727,0.3775406687981454,0.4482301396247137,0,0.0,0.0322824081838001,0.3775406687981454,0.020094486207673488,0,0.0,0.06498406842193527,0.3775406687981454,0.040449939768693384,0,0.0,0.014338420258259266,0.3775406687981454,0.008925083484447186,0,0.0,0.012661412040919001,0.3775406687981454,0.00788121407106155,7,0.4666666666666667,0.17373805131645145,0.3775406687981454,0.2843305166658864,0,0.0,0.3263457990944156,0.3775406687981454,0.2031369878448447
24,Blackstonia,10,0,0.0,0.3966124434009727,0.2689414213699951,0.28994692913968834,0,0.0,0.0322824081838001,0.2689414213699951,0.023600331441602538,2,0.2,0.06498406842193527,0.2689414213699951,0.101295444968134,0,0.0,0.014338420258259266,0.2689414213699951,0.010482225133802687,0,0.0,0.012661412040919001,0.2689414213699951,0.009256233890083074,9,0.9,0.17373805131645145,0.2689414213699951,0.3690599720823474,0,0.0,0.3263457990944156,0.2689414213699951,0.23857789602783658
25,Boucerosia,7,7,1.0,0.3966124434009727,0.2141650169574414,0.5258369496919124,0,0.0,0.0322824081838001,0.2141650169574414,0.025368645687689505,0,0.0,0.06498406842193527,0.2141650169574414,0.05106675430638797,0,0.0,0.014338420258259266,0.2141650169574414,0.011267632240506248,0,0.0,0.012661412040919001,0.2141650169574414,0.00994978051647043,0,0.0,0.17373805131645145,0.2141650169574414,0.1365294386101108,0,0.0,0.3263457990944156,0.2141650169574414,0.25645394549737033
26,Bousigonia,3,0,0.0,0.3966124434009727,0.15446526508353473,0.335349597195613,0,0.0,0.0322824081838001,0.15446526508353473,0.027295897446154543,0,0.0,0.06498406842193527,0.15446526508353473,0.05494628706693448,0,0.0,0.014338420258259266,0.15446526508353473,0.012123632372188123,0,0.0,0.012661412040919001,0.15446526508353473,0.010705663673686588,0,0.0,0.17373805131645145,0.15446526508353473,0.14690155716475903,3,1.0,0.3263457990944156,0.15446526508353473,0.43040197381193346
27,Bouvardia,3,2,0.6666666666666666,0.3966124434009727,0.15446526508353473,0.43832644058463616,0,0.0,0.0322824081838001,0.15446526508353473,0.027295897446154543,0,0.0,0.06498406842193527,0.15446526508353473,0.05494628706693448,0,0.0,0.014338420258259266,0.15446526508353473,0.012123632372188123,1,0.3333333333333333,0.012661412040919001,0.15446526508353473,0.06219408536819816,0,0.0,0.17373805131645145,0.15446526508353473,0.14690155716475903,0,0.0,0.3263457990944156,0.15446526508353473,0.2759367087283987
28,Breonadia,2,0,0.0,0.3966124434009727,0.1418510649004878,0.34035254595176023,0,0.0,0.0322824081838001,0.1418510649004878,0.027703114205375832,0,0.0,0.06498406842193527,0.1418510649004878,0.05576600911471759,0,0.0,0.014338420258259266,0.1418510649004878,0.012304500075634462,0,0.0,0.012661412040919001,0.1418510649004878,0.010865377259770782,2,1.0,0.17373805131645145,0.1418510649004878,0.290944188623965,0,0.0,0.3263457990944156,0.1418510649004878,0.28005329996707207
29,Breonia,12,8,0.6666666666666666,0.3966124434009727,0.31002551887238755,0.48033614409259906,0,0.0,0.0322824081838001,0.31002551887238755,0.022274037836167264,0,0.0,0.06498406842193527,0.31002551887238755,0.044837348890986055,0,0.0,0.014338420258259266,0.31002551887238755,0.009893144077882084,0,0.0,0.012661412040919001,0.31002551887238755,0.008736051203275993,0,0.0,0.17373805131645145,0.31002551887238755,0.11987482180919111,6,0.5,0.3263457990944156,0.31002551887238755,0.38018303283453925
30,Callichilia,21,0,0.0,0.3966124434009727,0.52497918747894,0.18839916512029295,0,0.0,0.0322824081838001,0.52497918747894,0.015334815765605239,0,0.0,0.06498406842193527,0.52497918747894,0.03086878498271185,0,0.0,0.014338420258259266,0.52497918747894,0.006811048041346743,0,0.0,0.012661412040919001,0.52497918747894,0.006014434235341277,0,0.0,0.17373805131645145,0.52497918747894,0.08252919030216639,21,1.0,0.3263457990944156,0.52497918747894,0.6800002341276039
31,Calotropis,63,55,0.873015873015873,0.3966124434009727,0.9866130821723351,0.8666382994508006,2,0.031746031746031744,0.0322824081838001,0.9866130821723351,0.03175321217332885,0,0.0,0.06498406842193527,0.9866130821723351,0.0008699363840717996,0,0.0,0.014338420258259266,0.9866130821723351,0.00019194725377584223,1,0.015873015873015872,0.012661412040919001,0.9866130821723351,0.01583002239642058,5,0.07936507936507936,0.17373805131645145,0.9866130821723351,0.0806284425857449,0,0.0,0.3263457990944156,0.9866130821723351,0.004368764395880573
32,Calycophyllum,15,13,0.8666666666666667,0.3966124434009727,0.3775406687981454,0.5740770292240955,0,0.0,0.0322824081838001,0.3775406687981454,0.020094486207673488,0,0.0,0.06498406842193527,0.3775406687981454,0.040449939768693384,0,0.0,0.014338420258259266,0.3775406687981454,0.008925083484447186,0,0.0,0.012661412040919001,0.3775406687981454,0.00788121407106155,0,0.0,0.17373805131645145,0.3775406687981454,0.10814487122675187,2,0.13333333333333333,0.3263457990944156,0.3775406687981454,0.2534757436845974
33,Canscora,28,3,0.10714285714285714,0.3966124434009727,0.6899744811276125,0.19688581582030473,0,0.0,0.0322824081838001,0.6899744811276125,0.010008370347632835,7,0.25,0.06498406842193527,0.6899744811276125,0.19264033981285233,0,0.0,0.014338420258259266,0.6899744811276125,0.004445276180377181,0,0.0,0.012661412040919001,0.6899744811276125,0.003925360837643008,20,0.7142857142857143,0.17373805131645145,0.6899744811276125,0.5467021445984122,0,0.0,0.3263457990944156,0.6899744811276125,0.10117552569607012
34,Canthium,9,3,0.3333333333333333,0.3966124434009727,0.24973989440488234,0.3808091251346455,0,0.0,0.0322824081838001,0.24973989440488234,0.024220202972842553,2,0.2222222222222222,0.06498406842193527,0.24973989440488234,0.10425270834843758,0,0.0,0.014338420258259266,0.24973989440488234,0.01075754469702877,0,0.0,0.012661412040919001,0.24973989440488234,0.009499352334803184,4,0.4444444444444444,0.17373805131645145,0.24973989440488234,0.241344237350963,0,0.0,0.3263457990944156,0.24973989440488234,0.2448442336890993
35,Caralluma,24,24,1.0,0.3966124434009727,0.598687660112452,0.757853127802214,0,0.0,0.0322824081838001,0.598687660112452,0.012955328765445747,0,0.0,0.06498406842193527,0.598687660112452,0.026078908553819363,0,0.0,0.014338420258259266,0.598687660112452,0.005754184984133046,0,0.0,0.012661412040919001,0.598687660112452,0.005081180892421579,0,0.0,0.17373805131645145,0.598687660112452,0.06972322390130802,0,0.0,0.3263457990944156,0.598687660112452,0.13096659624705156
36,Carapichea,77,38,0.4935064935064935,0.3966124434009727,0.9966651926925867,0.4931833705201567,1,0.012987012987012988,0.0322824081838001,0.9966651926925867,0.01305135941191466,0,0.0,0.06498406842193527,0.9966651926925867,0.0002167093462389164,0,0.0,0.014338420258259266,0.9966651926925867,4.781586865400607e-05,0,0.0,0.012661412040919001,0.9966651926925867,4.222336939622759e-05,1,0.012987012987012988,0.17373805131645145,0.9966651926925867,0.013523086724308277,39,0.5064935064935064,0.3263457990944156,0.9966651926925867,0.5058927486024583
37,Carissa,52,16,0.3076923076923077,0.3966124434009727,0.9608342772032357,0.31117492907852395,2,0.038461538461538464,0.0322824081838001,0.9608342772032357,0.03821952835795547,1,0.019230769230769232,0.06498406842193527,0.9608342772032357,0.021022730263927862,1,0.019230769230769232,0.014338420258259266,0.9608342772032357,0.01903915684708687,0,0.0,0.012661412040919001,0.9608342772032357,0.0004958933542102478,21,0.40384615384615385,0.17373805131645145,0.9608342772032357,0.39483380368918614,12,0.23076923076923078,0.3263457990944156,0.9608342772032357,0.23451255615012098
38,Cascabela,77,56,0.7272727272727273,0.3966124434009727,0.9966651926925867,0.7261700389418004,2,0.025974025974025976,0.0322824081838001,0.9966651926925867,0.025995063213117085,0,0.0,0.06498406842193527,0.9966651926925867,0.0002167093462389164,0,0.0,0.014338420258259266,0.9966651926925867,4.781586865400607e-05,0,0.0,0.012661412040919001,0.9966651926925867,4.222336939622759e-05,19,0.24675324675324675,0.17373805131645145,0.9966651926925867,0.24650975514595191,0,0.0,0.3263457990944156,0.9966651926925867,0.0010883003555636937
39,Catharanthus,366,72,0.19672131147540983,0.3966124434009727,0.9999999999999991,0.19672131147541003,20,0.0546448087431694,0.0322824081838001,0.9999999999999991,0.054644808743169376,0,0.0,0.06498406842193527,0.9999999999999991,5.771744719667928e-17,11,0.030054644808743168,0.014338420258259266,0.9999999999999991,0.030054644808743154,17,0.04644808743169399,0.012661412040919001,0.9999999999999991,0.046448087431693964,51,0.13934426229508196,0.17373805131645145,0.9999999999999991,0.139344262295082,206,0.5628415300546448,0.3263457990944156,0.9999999999999991,0.5628415300546445
40,Catunaregam,39,24,0.6153846153846154,0.3966124434009727,0.8698915256370021,0.5869205018547442,1,0.02564102564102564,0.0322824081838001,0.8698915256370021,0.02650512579132707,0,0.0,0.06498406842193527,0.8698915256370021,0.008454978000278666,1,0.02564102564102564,0.014338420258259266,0.8698915256370021,0.024170460898346898,0,0.0,0.012661412040919001,0.8698915256370021,0.0016473570039252626,13,0.3333333333333333,0.17373805131645145,0.8698915256370021,0.31256863467458446,0,0.0,0.3263457990944156,0.8698915256370021,0.04246035403494783
41,Centaurium,50,33,0.66,0.3966124434009727,0.9525741268224331,0.6475086151441853,1,0.02,0.0322824081838001,0.9525741268224331,0.020582503932840016,4,0.08,0.06498406842193527,0.9525741268224331,0.07928785633333568,1,0.02,0.014338420258259266,0.9525741268224331,0.019731494637183523,0,0.0,0.012661412040919001,0.9525741268224331,0.0006004785217015425,13,0.26,0.17373805131645145,0.9525741268224331,0.25590895176168427,1,0.02,0.3263457990944156,0.9525741268224331,0.03452871701633213
42,Cephalanthus,30,12,0.4,0.3966124434009727,0.7310585786300049,0.3990889457132863,0,0.0,0.0322824081838001,0.7310585786300049,0.00868207674219756,0,0.0,0.06498406842193527,0.7310585786300049,0.017476907727800285,2,0.06666666666666667,0.014338420258259266,0.7310585786300049,0.052593433699790235,0,0.0,0.012661412040919001,0.7310585786300049,0.0034051781508359267,3,0.1,0.17373805131645145,0.7310585786300049,0.11983121633010009,13,0.43333333333333335,0.3263457990944156,0.7310585786300049,0.4045599538062478
43,Cerbera,70,45,0.6428571428571429,0.3966124434009727,0.9933071490757153,0.6412090637927875,1,0.014285714285714285,0.0322824081838001,0.9933071490757153,0.014406163475104157,0,0.0,0.06498406842193527,0.9933071490757153,0.0004349286824015318,0,0.0,0.014338420258259266,0.9933071490757153,9.596490927827346e-05,0,0.0,0.012661412040919001,0.9933071490757153,8.474094328081457e-05,25,0.35714285714285715,0.17373805131645145,0.9933071490757153,0.3559153561186636,0,0.0,0.3263457990944156,0.9933071490757153,0.002184183783105499
44,Ceropegia,25,25,1.0,0.3966124434009727,0.6224593312018546,0.7721966583371245,0,0.0,0.0322824081838001,0.6224593312018546,0.012187921976126613,0,0.0,0.06498406842193527,0.6224593312018546,0.024534128653241883,0,0.0,0.014338420258259266,0.6224593312018546,0.00541333677381208,0,0.0,0.012661412040919001,0.6224593312018546,0.004780197969857451,0,0.0,0.17373805131645145,0.6224593312018546,0.06559318008969958,0,0.0,0.3263457990944156,0.6224593312018546,0.12320881124957085
45,Chassalia,4,0,0.0,0.3966124434009727,0.16798161486607552,0.3299888446824973,0,0.0,0.0322824081838001,0.16798161486607552,0.026859557125319546,0,0.0,0.06498406842193527,0.16798161486607552,0.05406793966785104,0,0.0,0.014338420258259266,0.16798161486607552,0.011929829268648422,3,0.75,0.012661412040919001,0.16798161486607552,0.13652073874935727,1,0.25,0.17373805131645145,0.16798161486607552,0.1865486566091477,0,0.0,0.3263457990944156,0.16798161486607552,0.2715257047577758
46,Chimarrhis,31,1,0.03225806451612903,0.3966124434009727,0.7502601055951177,0.12325188862478637,0,0.0,0.0322824081838001,0.7502601055951177,0.008062205210957546,0,0.0,0.06498406842193527,0.7502601055951177,0.01622911438569376,0,0.0,0.014338420258259266,0.7502601055951177,0.0035808755612304942,0,0.0,0.012661412040919001,0.7502601055951177,0.003162059706115817,12,0.3870967741935484,0.17373805131645145,0.7502601055951177,0.33381258927186164,18,0.5806451612903226,0.3263457990944156,0.7502601055951177,0.517136465428288
47,Chiococca,23,14,0.6086956521739131,0.3966124434009727,0.574442516811659,0.5184420556219931,2,0.08695652173913043,0.0322824081838001,0.574442516811659,0.0636895435789705,0,0.0,0.06498406842193527,0.574442516811659,0.027654456604977718,1,0.043478260869565216,0.014338420258259266,0.574442516811659,0.03107758363850845,0,0.0,0.012661412040919001,0.574442516811659,0.005388158641744046,6,0.2608695652173913,0.17373805131645145,0.574442516811659,0.22379009745531736,0,0.0,0.3263457990944156,0.574442516811659,0.13887889691170746
48,Chione,10,8,0.8,0.3966124434009727,0.2689414213699951,0.5051000662356844,0,0.0,0.0322824081838001,0.2689414213699951,0.023600331441602538,1,0.1,0.06498406842193527,0.2689414213699951,0.0744013028311345,0,0.0,0.014338420258259266,0.2689414213699951,0.010482225133802687,0,0.0,0.012661412040919001,0.2689414213699951,0.009256233890083074,1,0.1,0.17373805131645145,0.2689414213699951,0.15390683498635135,0,0.0,0.3263457990944156,0.2689414213699951,0.23857789602783658
49,Chironia,22,5,0.22727272727272727,0.3966124434009727,0.549833997312478,0.3035037103784192,0,0.0,0.0322824081838001,0.549833997312478,0.014532442649228238,5,0.22727272727272727,0.06498406842193527,0.549833997312478,0.15421589043634729,0,0.0,0.014338420258259266,0.549833997312478,0.006454669332514361,0,0.0,0.012661412040919001,0.549833997312478,0.005699737246840167,14,0.6363636363636364,0.17373805131645145,0.549833997312478,0.4281053260019689,0,0.0,0.3263457990944156,0.549833997312478,0.14690978387219822
