,Group,Phylogenetic Diversity,number_of_species_in_group,APWD,r_squared,expected_diversity,APWD_residuals,highlight_high,highlight_low
32,BOL,1.6523911644984683,1.685656484757793,1.360459130620656,0.6413114009183472,1.3269245864028043,0.033534544217851625,False,False
33,BOR,1.653523366173444,1.4765469632901145,0.9477603254850404,0.6413114009183472,1.327828286644149,-0.3800679611591087,False,False
34,BOT,0.3050456994469861,0.0370833440830452,-0.4658803791946737,0.6413114009183472,0.25150096810813727,-0.717381347302811,False,False
35,BRC,-0.4299535387756404,-0.6123776352883421,-0.5426001820394395,0.6413114009183472,-0.3351604047291538,-0.20743977731028568,False,False
36,BRY,-0.2471081507580919,0.0370833440830452,-0.0994379720321378,0.6413114009183472,-0.1892169523104299,0.08977898027829209,False,False
37,BUL,0.1728491368733148,0.7425575116536355,0.4178438263346844,0.6413114009183472,0.14598437319113675,0.27185945314354765,False,False
38,BUR,0.7625868551740667,0.5634271192824869,0.7328253596060318,0.6413114009183472,0.6167009691278752,0.11612439047815659,False,False
39,BZC,1.409874915967665,1.444682692005843,1.312325192018154,0.6413114009183472,1.1333530724479333,0.17897211957022074,False,False
40,BZE,1.484716403585402,1.4869659638476924,1.2190327235177991,0.6413114009183472,1.1930900185394442,0.025942704978354936,False,False
41,BZL,1.5305017385344175,1.566940682918563,1.1624946941558545,0.6413114009183472,1.2296349373096442,-0.06714024315378975,False,False
42,BZN,1.8494895487409813,1.8687789953376424,1.2669908189276695,0.6413114009183472,1.484244489159902,-0.21725367023223252,False,False
43,BZS,0.7688385016925147,0.8596013411073246,1.191967323118797,0.6413114009183472,0.6216909056315854,0.5702764174872117,False,False
44,CAB,0.201255213047368,0.4611131282587262,1.263790149024218,0.6413114009183472,0.1686575227381885,1.0951326262860295,False,False
45,CAF,1.2902945074547207,1.4229133206964009,1.4548718711545223,0.6413114009183472,1.0379064339013515,0.4169654372531708,False,False
46,CAL,-0.0397668852614965,0.0370833440830452,-0.5121355529238565,0.6413114009183472,-0.02372139104127632,-0.4884141618825802,False,False
47,CAY,-0.1840408559639587,-0.4715702278899226,-0.3352815594473055,0.6413114009183472,-0.1388779263346594,-0.19640363311264608,False,False
48,CBD,1.902878785959765,1.8238450678272684,1.1391379037025011,0.6413114009183472,1.5268586873422685,-0.38772078363976736,False,False
49,CHA,0.6119698841332201,0.4611131282587262,-0.1174014185376,0.6413114009183472,0.49648158057844993,-0.6138829991160499,False,False
50,CHC,2.571750269882863,2.345528929111655,1.0127414184062435,0.6413114009183472,2.060738237964585,-1.0479968195583416,False,False
51,CHH,1.5678535907796654,1.2947602093750512,1.009748927413901,0.6413114009183472,1.2594484225170608,-0.2496994951031597,False,False
52,CHI,0.1697057670206973,0.5875361130708013,0.2840168529171973,0.6413114009183472,0.1434753996069854,0.1405414533102119,False,False
53,CHM,-0.1583073156335223,0.220928367474343,-0.2149337725392222,0.6413114009183472,-0.11833794028688495,-0.09659583225233724,False,False
54,CHN,0.8470867279739338,1.0914737743627525,0.052077206793938,0.6413114009183472,0.6841470409105119,-0.6320698341165739,False,False
55,CHQ,0.0132368605440539,0.3478443658847058,0.3175137250617627,0.6413114009183472,0.01858511577225109,0.2989286092895116,False,False
56,CHS,2.267053046174749,2.0939710691392035,0.957053013289417,0.6413114009183472,1.8175351402408704,-0.8604821269514533,False,False
57,CHT,1.094321223322122,1.1495104228008612,0.2632318087292496,0.6413114009183472,0.8814845630614809,-0.6182527543322314,False,False
58,CHX,-0.0491812737650045,0.1866512807783093,-0.0674740392006169,0.6413114009183472,-0.031235763569399565,-0.03623827563121733,False,False
59,CKI,-0.8841991460483198,-1.5340381556825426,-0.3589506964537016,0.6413114009183472,-0.6977299663144427,0.33877926986074114,False,False
60,CLC,-0.7715598349487119,-0.9708682891234034,-1.049909412678481,0.6413114009183472,-0.6078235698875023,-0.4420858427909786,False,False
61,CLM,1.8846344886448885,1.816176128021224,1.4689726796742688,0.6413114009183472,1.5122964620329205,-0.04332378235865164,False,False
62,CLN,-0.8743459233620694,-1.213130445937304,0.3127189699006588,0.6413114009183472,-0.6898653253088743,1.0025842952095332,False,False
63,CLS,-1.16981538538618,-1.5340381556825426,-2.213452333430641,0.6413114009183472,-0.925703012218227,-1.287749321212414,False,True
64,CMN,1.5211431950754806,1.7113299291882984,1.4565878695502477,0.6413114009183472,1.2221651391549495,0.23442273039529815,False,False
65,CNT,-0.5786479220544717,-0.7758306895441908,-1.408897201016369,0.6413114009183472,-0.4538452230134567,-0.9550519780029123,False,False
66,CNY,-0.8516857509688187,-0.9708682891234034,-0.2791990422334845,0.6413114009183472,-0.6717784387467858,0.39257939651330126,False,False
67,COL,-0.2441315092787649,-0.0910936706383567,-1.065972733918937,0.6413114009183472,-0.18684105790688024,-0.8791316760120569,False,False
68,COM,0.2005744948053958,-0.1375911635537256,0.2641756943468024,0.6413114009183472,0.16811418734737024,0.09606150699943214,False,False
69,CON,1.3059815270387394,1.497286990686708,1.3415504424055775,0.6413114009183472,1.0504274923818209,0.29112295002375665,False,False
70,COO,-0.8636777676002957,-1.3606375673589184,-1.3799920882317267,0.6413114009183472,-0.6813502213749183,-0.6986418668568084,False,False
71,COR,-0.3640957800078013,-0.0039131215192864,0.9526455085441116,0.6413114009183472,-0.2825940874304344,1.235239595974546,True,False
72,COS,1.3619356687419308,1.2947602093750512,1.5374145744675851,0.6413114009183472,1.0950889449119032,0.4423256295556819,False,False
73,CPI,-2.900139546856515,-1.7447056892362882,-2.212961135722218,0.6413114009183472,-2.3068124001360544,0.09385126441383651,False,False
74,CPP,0.5244243646117056,0.3478443658847058,0.3198255954531789,0.6413114009183472,0.4266045358179096,-0.10677894036473068,False,False
75,CPV,-0.0484653674682219,-0.4078260557832601,-0.6344240744251236,0.6413114009183472,-0.03066434179227096,-0.6037597326328527,False,False
76,CRL,-0.1263393588527728,-0.4715702278899226,-0.4148146132436138,0.6413114009183472,-0.09282177042370326,-0.32199284281991053,False,False
77,CTA,-0.4139263340529477,-0.1375911635537256,-0.116947821421404,0.6413114009183472,-0.3223678174224017,0.20541999600099772,False,False
78,CTM,-3.53289647622703,-1.7447056892362882,-2.161657795808115,0.6413114009183472,-2.8118660512860667,0.6502082554779518,False,False
79,CUB,0.6664595587851398,0.656749766401354,0.5886909202664674,0.6413114009183472,0.5399741254334012,0.048716794833066235,False,False
80,CVI,-1.1788400300551116,-1.5340381556825426,0.0019314453793926,0.6413114009183472,-0.9329062991816899,0.9348377445610825,False,False
81,CYP,-0.5860372579881165,-0.4715702278899226,0.194333753344351,0.6413114009183472,-0.4597432399606184,0.6540769933049694,False,False
82,CZE,-0.1374094235615766,0.433913264707048,-0.3531227989206558,0.6413114009183472,-0.1016576698664961,-0.2514651290541597,False,False
83,DEL,-1.0789276246140262,-0.8686427403087341,-1.1400222255092958,0.6413114009183472,-0.8531582587874098,-0.28686396672188597,False,False
84,DEN,-0.8535070539849265,-0.4715702278899226,-0.6245446675103212,0.6413114009183472,-0.6732321655973964,0.048687498087075176,False,False
85,DJI,-0.4866557336771762,-0.4715702278899226,-0.3526604872435734,0.6413114009183472,-0.3804189380362956,0.02775845079272221,False,False
86,DOM,0.3978280470231371,0.3773202831553167,0.5314254994996849,0.6413114009183472,0.32555794201156385,0.20586755748812102,False,False
87,EAI,-0.3753895894845951,-0.0465899257343305,0.2138466272324205,0.6413114009183472,-0.2916085753749944,0.5054552026074149,False,False
88,ECU,1.3505365438779209,1.3665171774227878,0.9350809628691046,0.6413114009183472,1.0859903963773017,-0.15090943350819708,False,False
89,EGY,-0.5396121911449238,-0.4078260557832601,0.0377729864135096,0.6413114009183472,-0.42268770026488756,0.4604606866783972,False,False
90,EHM,1.7834453921737297,1.6141250212300915,1.2609395955800935,0.6413114009183472,1.431529392946579,-0.1705897973664856,False,False
91,ELS,0.7914396779477082,0.5875361130708013,1.019164825714634,0.6413114009183472,0.6397307026818148,0.3794341230328192,False,False
92,EQG,0.1038711315156461,0.2862986308019837,0.5540951905826228,0.6413114009183472,0.09092753882411822,0.4631676517585046,False,False
93,ERI,-0.0186693267924406,-0.0910936706383567,-0.7763891708282232,0.6413114009183472,-0.006881750982734655,-0.7695074198454885,False,False
94,ETH,0.8089200919170635,0.700515240754854,1.7072231618830382,0.6413114009183472,0.6536832119141032,1.053539949968935,False,False
95,FIJ,-0.1381954598541714,-0.2373600847840067,0.9827925368198798,0.6413114009183472,-0.10228506797323254,1.0850776047931123,False,False
96,FIN,-0.6841179199811426,-0.4715702278899226,-1.0261938293883923,0.6413114009183472,-0.5380292201648461,-0.4881646092235462,False,False
97,FLA,0.2336274023696958,0.0765290130562803,-0.2166534055280547,0.6413114009183472,0.19449634275589459,-0.4111497482839493,False,False
98,FOR,-1.4498858831265256,-2.0137945668490214,-1.8081824605300925,0.6413114009183472,-1.1492495605015969,-0.6589329000284956,False,False
99,FRA,0.216155748997503,0.7425575116536355,0.5063332324636735,0.6413114009183472,0.1805508260532456,0.3257824064104279,False,False
100,FRG,1.3343457765587403,1.3070521355377744,0.7873932083378673,0.6413114009183472,1.0730672567483017,-0.2856740484104344,False,False
101,GAB,1.2928285191133315,1.4660280750138088,1.3820597245077175,0.6413114009183472,1.039929030226786,0.34213069428093146,False,False
102,GAL,-1.4498858831265256,-2.0137945668490214,-1.5333048130661155,0.6413114009183472,-1.1492495605015969,-0.38405525256451867,False,False
103,GAM,0.2808849784330062,0.220928367474343,0.638743166728651,0.6413114009183472,0.23221637429947406,0.4065267924291769,False,False
104,GEO,-0.2179050377587534,-0.3478112764350301,-0.3951564398303281,0.6413114009183472,-0.16590762425623512,-0.229248815574093,False,False
105,GER,-0.0341579531521061,0.4876317759548556,0.1667117227371027,0.6413114009183472,-0.019244456045529497,0.18595617878263218,False,False
106,GGI,0.3821707702610564,0.3478443658847058,0.8688122920462132,0.6413114009183472,0.31306062364379506,0.5557516684024182,False,False
107,GHA,1.2028093963679782,1.3070521355377744,1.515423010267156,0.6413114009183472,0.9680776059190488,0.5473454043481072,False,False
108,GIL,-0.7150932295904245,-1.0846843279216114,-0.1580658861483025,0.6413114009183472,-0.5627530793397005,0.404687193191398,False,False
109,GNB,0.785635851848584,0.721743096981282,1.288553565862667,0.6413114009183472,0.6350982072859627,0.6534553585767043,False,False
110,GNL,-0.9823443133281768,-1.0846843279216114,-1.871807158140508,0.6413114009183472,-0.7760674333205059,-1.0957397248200023,False,False
111,GRB,-0.8175933747809684,-0.1862733238983291,-1.0060211922432327,0.6413114009183472,-0.64456660072364,-0.3614545915195927,False,False
112,GRC,0.1211015489692543,0.6341746128716227,0.3990758607113788,0.6413114009183472,0.10468050594601289,0.29439535476536594,False,False
113,GST,-0.4540905243205775,-0.6908187644805573,-0.2938637600642593,0.6413114009183472,-0.35442605337144206,0.06056229330718277,False,False
114,GUA,1.2795617502156234,1.0612459368974017,1.043623558675242,0.6413114009183472,1.0293397663882744,0.014283792286967634,False,False
115,GUI,1.2062923168595912,1.354880366926274,1.5799973242710772,0.6413114009183472,0.970857601884805,0.6091397223862722,False,False
116,GUY,1.306089590930998,1.2947602093750512,0.9603421490787162,0.6413114009183472,1.0505137467724237,-0.09017159769370753,False,False
117,HAI,0.2741595527441054,0.2862986308019837,0.8208257514903681,0.6413114009183472,0.22684827694320084,0.5939774745471672,False,False
118,HON,1.1418299071548492,0.9981301919424256,1.1396644905635462,0.6413114009183472,0.9194050236954258,0.22025946686812048,False,False
119,HUN,-0.4096144533246616,0.1145389224482926,0.0459488889202709,0.6413114009183472,-0.31892616233486165,0.36487505125513253,False,False
120,ICE,-0.965374096862864,-0.8686427403087341,-1.5826979580567373,0.6413114009183472,-0.7625221533104728,-0.8201758047462645,False,False
121,IDA,-0.3559014021731879,-0.4078260557832601,-1.401044098764525,0.6413114009183472,-0.27605350248829646,-1.1249905962762285,False,False
122,ILL,-0.3024651526936323,-0.2911066102048046,-1.096361244035828,0.6413114009183472,-0.2334017800800391,-0.8629594639557888,False,False
123,IND,2.0613012041690264,1.8465391515831195,1.245758924746596,0.6413114009183472,1.6533082243235542,-0.40754929957695807,False,False
124,INI,-0.435398374887247,-0.5395487887108873,-1.2917059579532064,0.6413114009183472,-0.33950636165263787,-0.9521995963005685,False,False
125,IOW,-1.1081376707160158,-0.7758306895441908,-1.525015564081853,0.6413114009183472,-0.8764731207024683,-0.6485424433793847,False,False
126,IRE,-0.94922349189759,-0.5395487887108873,-0.8991753447961338,0.6413114009183472,-0.749631070451676,-0.14954427434445783,False,False
127,IRK,-0.3962815978849715,-0.1375911635537256,-0.8798955995243151,0.6413114009183472,-0.3082841495689647,-0.5716114499553504,False,False
128,IRN,0.2372713336422473,0.53875848842133,0.6659701443896373,0.6413114009183472,0.19740485423687149,0.4685652901527658,False,False
129,IRQ,-0.057504424754854,0.1145389224482926,0.592512892487356,0.6413114009183472,-0.0378791326126722,0.6303920251000281,False,False
130,ITA,0.3155511240127948,0.8219889543502039,0.5669849869531213,0.6413114009183472,0.2598861833267538,0.3070988036263675,False,False
131,IVO,1.2769435601176833,1.400702438085161,1.5806559653545988,0.6413114009183472,1.0272499805526851,0.5534059848019137,False,False
132,JAM,0.2711787327538849,0.1145389224482926,0.7927648132301203,0.6413114009183472,0.22446904733764045,0.5682957658924799,False,False
133,JAP,1.032293092945288,1.0458092442334497,0.4383972026495389,0.6413114009183472,0.8319749768891185,-0.39357777423957957,False,False
134,JAW,1.7059785710309283,1.497286990686708,1.163840277040969,0.6413114009183472,1.3696969592819184,-0.20585668224094933,False,False
135,KAM,-0.8446231483659629,-0.7758306895441908,-1.4276122682364143,0.6413114009183472,-0.6661412136677298,-0.7614710545686845,False,False
136,KAN,-1.166837205767435,-0.7758306895441908,-1.854019516606928,0.6413114009183472,-0.9233258901032246,-0.9306936265037034,False,False
137,KAZ,0.12489810489125,0.4611131282587262,-0.393986513131203,0.6413114009183472,0.1077108393034155,-0.5016973524346184,False,False
138,KEN,1.324937504351327,1.3070521355377744,1.9886626206055031,0.6413114009183472,1.0655577661227396,0.9231048544827636,False,False
139,KGZ,-0.0142869141859617,0.1512156976782091,0.0201721946823218,0.6413114009183472,-0.003383798791282689,0.02355599347360449,False,False
140,KHA,-0.3590965185691552,-0.1375911635537256,0.0925703747003436,0.6413114009183472,-0.2786037791059511,0.3711741538062947,False,False
141,KOR,0.5357290798300853,0.656749766401354,0.5981510765302427,0.6413114009183472,0.4356277285025535,0.1625233480276892,False,False
142,KRA,-0.2706564349073708,0.0370833440830452,-0.5735183506404252,0.6413114009183472,-0.20801271152833828,-0.36550563911208694,False,False
143,KRI,-0.5543515629821311,-0.3478112764350301,-0.1367720543938069,0.6413114009183472,-0.43445236567826345,0.29768031128445654,False,False
144,KRY,-0.2550136075142512,0.1866512807783093,0.2435087999231018,0.6413114009183472,-0.19552692635161315,0.43903572627471493,False,False
145,KTY,-0.316076465277092,-0.4715702278899226,-1.1285200516251352,0.6413114009183472,-0.24426605164804757,-0.8842539999770876,False,False
146,KUR,-0.7043448340749994,-0.8686427403087341,-1.2306606833193745,0.6413114009183472,-0.554173929674014,-0.6764867536453605,False,False
148,KZN,-2.289487945482032,-2.0137945668490214,-0.4353361241445008,0.6413114009183472,-1.819402770088065,1.3840666459435642,True,False
149,LAB,-1.1472098202811292,-1.213130445937304,-2.074094687335027,0.6413114009183472,-0.9076597120777241,-1.166434975257303,False,False
150,LAO,1.7998782333000327,1.6682034251296716,0.9795752575258008,0.6413114009183472,1.4446457509418429,-0.4650704934160421,False,False
151,LBR,0.9513961585247428,1.204599274217144,1.7081110674817297,0.6413114009183472,0.7674046968977394,0.9407063705839903,False,False
152,LBS,-0.1995583022388139,0.0765290130562803,0.2137831186090045,0.6413114009183472,-0.15126363486484712,0.3650467534738516,False,False
153,LBY,-0.5163956959416253,-0.2373600847840067,-0.4985469405446169,0.6413114009183472,-0.4041567682038233,-0.09439017234079361,False,False
154,LDV,-0.4103955426171011,-0.6123776352883421,0.8877208559224141,0.6413114009183472,-0.319549611847162,1.2072704677695762,True,False
155,LEE,0.360152584295806,0.3175208796893813,0.5095644700783643,0.6413114009183472,0.2954861575300655,0.21407831254829873,False,False
156,LES,-0.6803996225191898,-0.9708682891234034,-0.4276369574694288,0.6413114009183472,-0.5350613511111018,0.10742439364167294,False,False
157,LOU,-0.2075495706840561,-0.3478112764350301,-0.4652651766439732,0.6413114009183472,-0.15764210204276427,-0.30762307460120897,False,False
158,LSI,0.9976906283526756,0.762974568606399,1.01809895068905,0.6413114009183472,0.8043559967245336,0.21374295396451648,False,False
159,MAG,-1.3086737389980398,-0.7758306895441908,-1.5908775642024464,0.6413114009183472,-1.0365369126136246,-0.5543406515888218,False,False
160,MAI,-0.4809653179802796,-0.6123776352883421,-1.2752037255424509,0.6413114009183472,-0.37587696450605224,-0.8993267610363986,False,False
161,MAN,-0.66961133933481,-0.5395487887108873,-1.058683080374996,0.6413114009183472,-0.5264503639231277,-0.5322327164518683,False,False
162,MAS,-0.5404369373855582,-0.6908187644805573,-1.3493905366716945,0.6413114009183472,-0.4233459958611429,-0.9260445408105515,False,False
163,MAU,-0.9940005198661872,-1.213130445937304,-0.1904435160146295,0.6413114009183472,-0.7853711791940395,0.59492766317941,False,False
164,MCI,-1.2685440601244593,-1.7447056892362882,-0.2040311499971982,0.6413114009183472,-1.0045062229541022,0.800475072956904,False,False
165,MDG,0.9781801691062716,1.0301489093247012,1.0512510869038223,0.6413114009183472,0.7887831468344301,0.2624679400693922,False,False
166,MDR,-3.0945798514948133,-2.0137945668490214,-1.641857611764065,0.6413114009183472,-2.462010678068764,0.820153066304699,False,False
167,MDV,-0.7094015441326795,-0.9708682891234034,-0.1101742540014834,0.6413114009183472,-0.5582100923122945,0.44803583831081106,False,False
168,MIC,-0.5720765914359263,-0.4715702278899226,-1.4749055290578887,0.6413114009183472,-0.4486001211935336,-1.0263054078643552,False,False
169,MIN,-0.5028182619198294,-0.5395487887108873,-1.3562599544500196,0.6413114009183472,-0.393319537811454,-0.9629404166385656,False,False
170,MLI,0.6619265743628597,0.5634271192824869,0.2266123373332519,0.6413114009183472,0.5363559898953894,-0.30974365256213743,False,False
171,MLW,1.2059390387077846,1.106276940078676,1.1062866690005535,0.6413114009183472,0.9705756224829849,0.1357110465175686,False,False
172,MLY,2.1609233842024707,1.9190054333660689,1.023170670191568,0.6413114009183472,1.7328246127279756,-0.7096539425364077,False,False
173,MNT,-0.3248631738209807,-0.3478112764350301,-1.0440037398510973,0.6413114009183472,-0.25127942285853244,-0.7927243169925648,False,False
174,MOL,0.8621709834605815,0.7425575116536355,0.8563645348189223,0.6413114009183472,0.6961869854054541,0.16017754941346818,False,False
175,MON,-0.0753347481786902,0.220928367474343,0.0397887782857071,0.6413114009183472,-0.05211093242141196,0.09189971070711905,False,False
176,MOR,-0.080154327032154,0.0765290130562803,0.0072014845060587,0.6413114009183472,-0.05595782177807036,0.06315930628412907,False,False
177,MOZ,1.3226037308474576,1.269752601649205,1.139175980889202,0.6413114009183472,1.0636949958007158,0.07548098508848611,False,False
178,MRN,-0.5829021382217695,-1.0846843279216114,-0.3656715189988899,0.6413114009183472,-0.45724085142674437,0.09156933242785448,False,False
179,MRQ,-0.995162151666187,-1.5340381556825426,-1.0918123391821148,0.6413114009183472,-0.7862983699597977,-0.3055139692223171,False,False
180,MRS,-1.010767461190324,-1.5340381556825426,-0.8836335006524166,0.6413114009183472,-0.798754209140148,-0.08487929151226858,False,False
181,MRY,-0.4971522033657607,-0.6123776352883421,-0.9827580990930352,0.6413114009183472,-0.3887970056548975,-0.5939610934381377,False,False
182,MSI,-0.6679474595856733,-0.7758306895441908,0.1850858656205576,0.6413114009183472,-0.525122289107397,0.7102081547279546,False,False
183,MSO,-0.3760425069554514,-0.5395487887108873,-1.504136560715898,0.6413114009183472,-0.29212972075839405,-1.2120068399575041,False,True
184,MTN,-0.502154520371769,-0.4715702278899226,-1.3840222078897362,0.6413114009183472,-0.39278975287081125,-0.9912324550189249,False,False
185,MXC,0.7768010971342538,0.6341746128716227,1.1395252044729125,0.6413114009183472,0.6280464866040159,0.5114787178688966,False,False
186,MXE,0.9780504752335092,0.8596013411073246,0.7190445175146076,0.6413114009183472,0.7886796278353799,-0.0696351103207723,False,False
187,MXG,1.1969417183514002,0.965132346865476,1.2670113185308245,0.6413114009183472,0.963394145227447,0.30361717330337745,False,False
189,MXN,0.5852583832485266,0.4611131282587262,0.930320991399803,0.6413114009183472,0.4751610064000965,0.45515998499970645,False,False
190,MXS,1.248807563307913,1.0612459368974017,1.111754501633455,0.6413114009183472,1.0047924028353517,0.10696209879810326,False,False
191,MXT,1.3008223652125086,1.1352899663565683,1.2276608539453115,0.6413114009183472,1.0463095548354018,0.18135129910990977,False,False
192,MYA,2.31634791131532,2.06356860745182,1.2571249912785225,0.6413114009183472,1.8568812942955728,-0.5997563030170503,False,False
193,NAM,0.1533848758001277,-0.1375911635537256,-0.7026611662324226,0.6413114009183472,0.13044839773887285,-0.8331095639712954,False,False
194,NAT,0.6741487353994743,0.656749766401354,0.8592674803018284,0.6413114009183472,0.5461114690848887,0.3131560112169397,False,False
195,NBR,-0.6241662108297968,-0.8686427403087341,-1.0664407543029957,0.6413114009183472,-0.49017699098468837,-0.5762637633183073,False,False
196,NCA,-0.1599613700747242,-0.3478112764350301,-0.3777609842085359,0.6413114009183472,-0.11965817274259426,-0.2581028114659416,False,False
197,NCB,0.8501532614131411,0.6341746128716227,1.229310444005909,0.6413114009183472,0.6865946852395689,0.5427157587663402,False,False
198,NCS,-0.0853965133329883,0.3175208796893813,0.3328979300791148,0.6413114009183472,-0.060142027763580214,0.39303995784269496,False,False
199,NDA,-1.201021922890697,-0.8686427403087341,-1.3661798537033416,0.6413114009183472,-0.9506114327741041,-0.4155684209292375,False,False
200,NEB,-0.7803204835596383,-0.6123776352883421,-1.5004061851336024,0.6413114009183472,-0.6148161405920103,-0.8855900445415921,False,False
201,NEP,1.6560597304958482,1.5572562346308276,1.3351031781488467,0.6413114009183472,1.3298527608177486,0.005250417331098101,False,False
202,NET,-0.48912678370378,-0.0465899257343305,-0.1269353600606179,0.6413114009183472,-0.382391279673632,0.2554559196130141,False,False
203,NEV,-0.4188256842497161,-0.1375911635537256,-0.8084635343474139,0.6413114009183472,-0.3262783786352233,-0.4821851557121906,False,False
204,NFK,-2.1235021938365857,-2.0137945668490214,-1.3859442482081987,0.6413114009183472,-1.6869163349085878,0.3009720867003891,False,False
205,NFL,-0.8841297636953138,-1.0846843279216114,-0.4162261853976707,0.6413114009183472,-0.6976745867380454,0.2814484013403747,False,False
206,NGA,1.4964621600742338,1.6324472564544497,1.4355276704792794,0.6413114009183472,1.2024652413538433,0.23306242912543618,False,False
207,NGR,-0.2731072356650171,-0.3478112764350301,-1.0378535627781111,0.6413114009183472,-0.20996889061297017,-0.827884672165141,False,False
208,NIC,1.2479395697347755,1.106276940078676,1.2795074566330742,0.6413114009183472,1.0040995881020165,0.2754078685310577,False,False
209,NLA,-0.6877780655495506,-1.0846843279216114,-0.508692696305877,0.6413114009183472,-0.5409506735654497,0.03225797725957269,False,False
210,NNS,0.7143608773083021,0.700515240754854,0.0915609737872927,0.6413114009183472,0.5782079790540805,-0.48664700526678784,False,False
211,NOR,-0.5618226096281547,-0.1862733238983291,-1.0024209839507556,0.6413114009183472,-0.4404156024463539,-0.5620053815044017,False,False
212,NRU,-0.9992542342584176,-1.5340381556825426,-0.5578346796529126,0.6413114009183472,-0.7895645866665346,0.23172990701362206,False,False
