,Group,PD,SR,APWD_Rare,APWD_Rare_loess_prediction,APWD_Rare_residuals,APWD_Rare_highlight_high,APWD_Rare_highlight_low,R2
72,COS,1.3619356687419308,1.2947602093750512,1.443191168743342,1.145889687263783,0.29730148147955915,False,False,0.6820337691066194
73,CPI,-2.900139546856515,-1.7447056892362882,-2.3229113174857305,-1.9687500131920657,-0.3541613042936649,False,False,0.6820337691066194
74,CPP,0.5244243646117056,0.3478443658847058,0.4404154913965041,0.5895525061096699,-0.14913701471316582,False,False,0.6820337691066194
75,CPV,-0.0484653674682219,-0.4078260557832601,-0.3525478639749511,-0.06385977263427199,-0.2886880913406791,False,False,0.6820337691066194
76,CRL,-0.1263393588527728,-0.4715702278899226,-0.417398222100126,-0.15668645039535453,-0.26071177170477144,False,False,0.6820337691066194
77,CTA,-0.4139263340529477,-0.1375911635537256,-0.3197340865650924,-0.4655651136559015,0.14583102709080908,False,False,0.6820337691066194
78,CTM,-3.53289647622703,-1.7447056892362882,-2.135409071100061,-2.2664216177243297,0.13101254662426864,False,False,0.6820337691066194
79,CUB,0.6664595587851398,0.656749766401354,0.6459246339759661,0.7158381852357149,-0.06991355125974874,False,False,0.6820337691066194
80,CVI,-1.1788400300551116,-1.5340381556825426,0.0032385312371144,-1.13036995002993,1.1336084812670444,False,False,0.6820337691066194
81,CYP,-0.5860372579881165,-0.4715702278899226,0.069247552291144,-0.6338381775346925,0.7030857298258365,False,False,0.6820337691066194
82,CZE,-0.1374094235615766,0.433913264707048,-0.6613888782767872,-0.1699595491850573,-0.49142932909172987,False,False,0.6820337691066194
83,DEL,-1.0789276246140262,-0.8686427403087341,-1.038598961190856,-1.0653611359784705,0.026762174787614557,False,False,0.6820337691066194
84,DEN,-0.8535070539849265,-0.4715702278899226,-0.9052329655757152,-0.8800392213890151,-0.025193744186700062,False,False,0.6820337691066194
85,DJI,-0.4866557336771762,-0.4715702278899226,-0.2637600391214726,-0.53784077043097,0.2740807313094974,False,False,0.6820337691066194
86,DOM,0.3978280470231371,0.3773202831553167,0.7695235894672334,0.46805105513099243,0.301472534336241,False,False,0.6820337691066194
87,EAI,-0.3753895894845951,-0.0465899257343305,0.1575167445960128,-0.427266769817832,0.5847835144138448,False,False,0.6820337691066194
88,ECU,1.3505365438779209,1.3665171774227878,0.985802519559606,1.1405327713906643,-0.15473025183105837,False,False,0.6820337691066194
89,EGY,-0.5396121911449238,-0.4078260557832601,0.0991913718788639,-0.5892315776633184,0.6884229495421823,False,False,0.6820337691066194
90,EHM,1.7834453921737297,1.6141250212300915,1.2150820765860353,1.3315766903176816,-0.11649461373164627,False,False,0.6820337691066194
91,ELS,0.7914396779477082,0.5875361130708013,1.1848407786692017,0.811008549829842,0.3738322288393596,False,False,0.6820337691066194
92,EQG,0.1038711315156461,0.2862986308019837,0.3666228099288087,0.12499325583278728,0.2416295540960214,False,False,0.6820337691066194
93,ERI,-0.0186693267924406,-0.0910936706383567,-0.6688649207149331,-0.026999521474148375,-0.6418653992407847,False,False,0.6820337691066194
94,ETH,0.8089200919170635,0.700515240754854,1.4827559881126031,0.823144483737141,0.6596115043754621,False,False,0.6820337691066194
95,FIJ,-0.1381954598541714,-0.2373600847840067,1.172103332550975,-0.1708160347542416,1.3429193673052167,True,False,0.6820337691066194
96,FIN,-0.6841179199811426,-0.4715702278899226,-1.190827245556559,-0.7266894959539834,-0.4641377496025756,False,False,0.6820337691066194
97,FLA,0.2336274023696958,0.0765290130562803,-0.0245681187133639,0.2832600872538476,-0.3078282059672115,False,False,0.6820337691066194
98,FOR,-1.4498858831265256,-2.0137945668490214,-1.7882569898279177,-1.2960559063674928,-0.4922010834604249,False,False,0.6820337691066194
99,FRA,0.216155748997503,0.7425575116536355,-0.0429712328895242,0.2623970780958803,-0.3053683109854045,False,False,0.6820337691066194
100,FRG,1.3343457765587403,1.3070521355377744,0.78825135903482,1.132884513541024,-0.3446331545062039,False,False,0.6820337691066194
101,GAB,1.2928285191133315,1.4660280750138088,1.2220450586025144,1.113038179369233,0.10900687923328145,False,False,0.6820337691066194
102,GAL,-1.4498858831265256,-2.0137945668490214,-1.4786085265071334,-1.2960559063674928,-0.18255262013964058,False,False,0.6820337691066194
103,GAM,0.2808849784330062,0.220928367474343,0.71448140393466,0.3393138948706241,0.3751675090640359,False,False,0.6820337691066194
104,GEO,-0.2179050377587534,-0.3478112764350301,-0.1641626978045699,-0.26011278306792823,0.09595008526335833,False,False,0.6820337691066194
105,GER,-0.0341579531521061,0.4876317759548556,-0.4810086939630176,-0.04579410491766901,-0.4352145890453486,False,False,0.6820337691066194
106,GGI,0.3821707702610564,0.3478443658847058,0.8682427764575841,0.451717623308042,0.4165251531495421,False,False,0.6820337691066194
107,GHA,1.2028093963679782,1.3070521355377744,1.4738167881014617,1.0684985796335205,0.4053182084679412,False,False,0.6820337691066194
108,GIL,-0.7150932295904245,-1.0846843279216114,0.0934884160097219,-0.7553604546850227,0.8488488706947446,False,False,0.6820337691066194
109,GNB,0.785635851848584,0.721743096981282,1.377112656773121,0.8069567406497504,0.5701559161233705,False,False,0.6820337691066194
110,GNL,-0.9823443133281768,-1.0846843279216114,-2.060489192018688,-0.9926688172826973,-1.067820374735991,False,False,0.6820337691066194
111,GRB,-0.8175933747809684,-0.1862733238983291,-1.2468232717957992,-0.8480123096980066,-0.39881096209779265,False,False,0.6820337691066194
112,GRC,0.1211015489692543,0.6341746128716227,-0.0164494951488354,0.14637612269897818,-0.16282561784781358,False,False,0.6820337691066194
113,GST,-0.4540905243205775,-0.6908187644805573,-0.2089121596752668,-0.5053164315415128,0.29640427186624607,False,False,0.6820337691066194
114,GUA,1.2795617502156234,1.0612459368974017,0.9345212920700372,1.1066167632403558,-0.17209547117031865,False,False,0.6820337691066194
115,GUI,1.2062923168595912,1.354880366926274,1.6847976444771764,1.070270623429704,0.6145270210474725,False,False,0.6820337691066194
116,GUY,1.306089590930998,1.2947602093750512,1.0447201685436214,1.1194165085932655,-0.0746963400496441,False,False,0.6820337691066194
117,HAI,0.2741595527441054,0.2862986308019837,0.937904027350463,0.3311182689620576,0.6067857583884053,False,False,0.6820337691066194
118,HON,1.1418299071548492,0.9981301919424256,1.1944120462974153,1.036622714814225,0.1577893314831902,False,False,0.6820337691066194
119,HUN,-0.4096144533246616,0.1145389224482926,-0.2853242601405968,-0.4613127395731132,0.1759884794325164,False,False,0.6820337691066194
120,ICE,-0.965374096862864,-0.8686427403087341,-1.664352133314953,-0.9786208947004446,-0.6857312386145084,False,False,0.6820337691066194
121,IDA,-0.3559014021731879,-0.4078260557832601,-1.1578947128664263,-0.4073256033549031,-0.7505691095115232,False,False,0.6820337691066194
122,ILL,-0.3024651526936323,-0.2911066102048046,-0.791508914639115,-0.35149399008406884,-0.44001492455504615,False,False,0.6820337691066194
123,IND,2.0613012041690264,1.8465391515831195,1.3175968277053869,1.4408387898957389,-0.123241962190352,False,False,0.6820337691066194
124,INI,-0.435398374887247,-0.5395487887108873,-1.1189508936889738,-0.48691927898368836,-0.6320316147052855,False,False,0.6820337691066194
125,IOW,-1.1081376707160158,-0.7758306895441908,-1.3133775154338594,-1.0850811313148496,-0.22829638411900977,False,False,0.6820337691066194
126,IRE,-0.94922349189759,-0.5395487887108873,-1.0915691085741384,-0.9649222762499389,-0.1266468323241995,False,False,0.6820337691066194
127,IRK,-0.3962815978849715,-0.1375911635537256,-1.104908040506985,-0.44816529246027953,-0.6567427480467056,False,False,0.6820337691066194
128,IRN,0.2372713336422473,0.53875848842133,0.4756000068100829,0.28751909353884403,0.18808091327123888,False,False,0.6820337691066194
129,IRQ,-0.057504424754854,0.1145389224482926,0.3515048584038829,-0.07527552737526447,0.42678038577914734,False,False,0.6820337691066194
130,ITA,0.3155511240127948,0.8219889543502039,0.2178167328604333,0.3796643990578545,-0.1618476661974212,False,False,0.6820337691066194
131,IVO,1.2769435601176833,1.400702438085161,1.667548144000928,1.105344476919806,0.5622036670811221,False,False,0.6820337691066194
132,JAM,0.2711787327538849,0.1145389224482926,0.9176515275832058,0.3274876829530146,0.5901638446301911,False,False,0.6820337691066194
133,JAP,1.032293092945288,1.0458092442334497,0.4656636652539141,0.9729971074764275,-0.5073334422225134,False,False,0.6820337691066194
134,JAW,1.7059785710309283,1.497286990686708,1.3642887860581727,1.2991621975683327,0.06512658848983999,False,False,0.6820337691066194
135,KAM,-0.8446231483659629,-0.7758306895441908,-1.6190076532056903,-0.8721268201690608,-0.7468808330366294,False,False,0.6820337691066194
136,KAN,-1.166837205767435,-0.7758306895441908,-1.6317115775490871,-1.1228460558786297,-0.5088655216704574,False,False,0.6820337691066194
137,KAZ,0.12489810489125,0.4611131282587262,-0.726973726885593,0.1510024003384876,-0.8779761272240807,False,False,0.6820337691066194
138,KEN,1.324937504351327,1.3070521355377744,1.841021680150468,1.12841777466129,0.712603905489178,False,False,0.6820337691066194
139,KGZ,-0.0142869141859617,0.1512156976782091,-0.1173486932500198,-0.021882427123653386,-0.09546626612636641,False,False,0.6820337691066194
140,KHA,-0.3590965185691552,-0.1375911635537256,-0.0661768105013731,-0.4104950380244922,0.34431822752311914,False,False,0.6820337691066194
141,KOR,0.5357290798300853,0.656749766401354,0.5381370440605873,0.5992780049168714,-0.06114096085628418,False,False,0.6820337691066194
142,KRA,-0.2706564349073708,0.0370833440830452,-0.8642606667198145,-0.31825513631257213,-0.5460055304072424,False,False,0.6820337691066194
143,KRI,-0.5543515629821311,-0.3478112764350301,-0.4565506659038719,-0.6033686165129938,0.1468179506091219,False,False,0.6820337691066194
144,KRY,-0.2550136075142512,0.1866512807783093,-0.2025805933839264,-0.3018057267237478,0.09922513333982139,False,False,0.6820337691066194
145,KTY,-0.316076465277092,-0.4715702278899226,-1.0127610463346408,-0.3662126883398045,-0.6465483579948363,False,False,0.6820337691066194
146,KUR,-0.7043448340749994,-0.8686427403087341,-1.1131707870965726,-0.7453748396551106,-0.36779594744146193,False,False,0.6820337691066194
148,KZN,-2.289487945482032,-2.0137945668490214,-0.273240053764797,-1.676809746672517,1.40356969290772,True,False,0.6820337691066194
149,LAB,-1.1472098202811292,-1.213130445937304,-2.1196791690477523,-1.1104254538709315,-1.0092537151768208,False,False,0.6820337691066194
150,LAO,1.7998782333000327,1.6682034251296716,1.083111976102175,1.338347469066447,-0.25523549296427195,False,False,0.6820337691066194
151,LBR,0.9513961585247428,1.204599274217144,1.676378346245787,0.9207352625957498,0.7556430836500373,False,False,0.6820337691066194
152,LBS,-0.1995583022388139,0.0765290130562803,0.1299230341131403,-0.23952813481695331,0.3694511689300936,False,False,0.6820337691066194
153,LBY,-0.5163956959416253,-0.2373600847840067,-0.29926654079948,-0.5668182453385723,0.26755170453909227,False,False,0.6820337691066194
154,LDV,-0.4103955426171011,-0.6123776352883421,1.0314793006475054,-0.4620830356723901,1.4935623363198955,True,False,0.6820337691066194
155,LEE,0.360152584295806,0.3175208796893813,0.721843836415686,0.42973762195118437,0.2921062144645016,False,False,0.6820337691066194
156,LES,-0.6803996225191898,-0.9708682891234034,-0.4134877364419342,-0.723240900778434,0.30975316433649974,False,False,0.6820337691066194
157,LOU,-0.2075495706840561,-0.3478112764350301,-0.33769392891466,-0.24851720963210447,-0.08917671928255552,False,False,0.6820337691066194
158,LSI,0.9976906283526756,0.762974568606399,0.945216683095355,0.951672656732822,-0.006455973637466972,False,False,0.6820337691066194
159,MAG,-1.3086737389980398,-0.7758306895441908,-1.7242603723766996,-1.2106010524909858,-0.5136593198857138,False,False,0.6820337691066194
160,MAI,-0.4809653179802796,-0.6123776352883421,-1.0155724677794598,-0.5321947970140106,-0.48337767076544913,False,False,0.6820337691066194
161,MAN,-0.66961133933481,-0.5395487887108873,-0.5991588027266602,-0.7132124723854865,0.11405366965882624,False,False,0.6820337691066194
162,MAS,-0.5404369373855582,-0.6908187644805573,-1.1597348341136249,-0.5900244972867386,-0.5697103368268863,False,False,0.6820337691066194
163,MAU,-0.9940005198661872,-1.213130445937304,-0.1027641953660601,-1.002199595532688,0.8994354001666278,False,False,0.6820337691066194
164,MCI,-1.2685440601244593,-1.7447056892362882,-0.0815662573948669,-1.1857565469682716,1.1041902895734046,False,False,0.6820337691066194
165,MDG,0.9781801691062716,1.0301489093247012,0.8532737303480978,0.9393339081801457,-0.08606017783204789,False,False,0.6820337691066194
166,MDR,-3.0945798514948133,-2.0137945668490214,-1.6146793951961786,-2.0612464665700947,0.44656707137391605,False,False,0.6820337691066194
167,MDV,-0.7094015441326795,-0.9708682891234034,-0.1165461030429832,-0.7500262416604202,0.633480138617437,False,False,0.6820337691066194
168,MIC,-0.5720765914359263,-0.4715702278899226,-1.1116477647121623,-0.6202792534705649,-0.4913685112415974,False,False,0.6820337691066194
169,MIN,-0.5028182619198294,-0.5395487887108873,-1.028837554760876,-0.5536309565601824,-0.47520659820069355,False,False,0.6820337691066194
170,MLI,0.6619265743628597,0.5634271192824869,0.3691811694466093,0.7121096891108329,-0.34292851966422366,False,False,0.6820337691066194
171,MLW,1.2059390387077846,1.106276940078676,1.0996701379838327,1.0700910928090537,0.02957904517477905,False,False,0.6820337691066194
172,MLY,2.1609233842024707,1.9190054333660689,1.124247566470039,1.4772252768408602,-0.35297771037082115,False,False,0.6820337691066194
173,MNT,-0.3248631738209807,-0.3478112764350301,-0.5837952316061958,-0.37564596142893825,-0.2081492701772576,False,False,0.6820337691066194
174,MOL,0.8621709834605815,0.7425575116536355,1.0480959528051494,0.8609356339333425,0.18716031887180695,False,False,0.6820337691066194
175,MON,-0.0753347481786902,0.220928367474343,-0.2050216345599503,-0.09734795852880589,-0.1076736760311444,False,False,0.6820337691066194
176,MOR,-0.080154327032154,0.0765290130562803,0.0119232442693847,-0.10280042180343756,0.11472366607282225,False,False,0.6820337691066194
177,MOZ,1.3226037308474576,1.269752601649205,1.2130162212625826,1.1273071225234501,0.08570909873913246,False,False,0.6820337691066194
178,MRN,-0.5829021382217695,-1.0846843279216114,-0.1918461926921282,-0.630796845453279,0.43895065276115075,False,False,0.6820337691066194
179,MRQ,-0.995162151666187,-1.5340381556825426,-1.0405087299501523,-1.003131417264698,-0.03737731268545441,False,False,0.6820337691066194
180,MRS,-1.010767461190324,-1.5340381556825426,-0.8323964316615243,-1.0154668940709415,0.18307046240941716,False,False,0.6820337691066194
181,MRY,-0.4971522033657607,-0.6123776352883421,-0.7704652078776855,-0.5481125226459584,-0.22235268523172702,False,False,0.6820337691066194
182,MSI,-0.6679474595856733,-0.7758306895441908,0.1866323636576709,-0.7116629438163281,0.898295307473999,False,False,0.6820337691066194
183,MSO,-0.3760425069554514,-0.5395487887108873,-1.3979990114087295,-0.42794708756652106,-0.9700519238422085,False,False,0.6820337691066194
184,MTN,-0.502154520371769,-0.4715702278899226,-1.3371921741105124,-0.5529849360151784,-0.784207238095334,False,False,0.6820337691066194
185,MXC,0.7768010971342538,0.6341746128716227,1.1782902092381446,0.7998934282441675,0.3783967809939771,False,False,0.6820337691066194
186,MXE,0.9780504752335092,0.8596013411073246,0.8192782697051127,0.9392511971229078,-0.11997292741779508,False,False,0.6820337691066194
187,MXG,1.1969417183514002,0.965132346865476,1.3170659874711808,1.0655025780717269,0.2515634093994539,False,False,0.6820337691066194
189,MXN,0.5852583832485266,0.4611131282587262,1.0681541725959232,0.6460379024326542,0.4221162701632689,False,False,0.6820337691066194
190,MXS,1.248807563307913,1.0612459368974017,1.0376279555944234,1.0915584375446195,-0.05393048195019601,False,False,0.6820337691066194
191,MXT,1.3008223652125086,1.1352899663565683,1.3125261342654495,1.1168877200616434,0.19563841420380612,False,False,0.6820337691066194
192,MYA,2.31634791131532,2.06356860745182,1.333090812045642,1.5309791910020583,-0.1978883789564163,False,False,0.6820337691066194
193,NAM,0.1533848758001277,-0.1375911635537256,-0.6770186545425784,0.18610845184492564,-0.863127106387504,False,False,0.6820337691066194
194,NAT,0.6741487353994743,0.656749766401354,0.9893839723586711,0.7224360000978844,0.2669479722607867,False,False,0.6820337691066194
195,NBR,-0.6241662108297968,-0.8686427403087341,-0.977090785017102,-0.6703492202256872,-0.3067415647914148,False,False,0.6820337691066194
196,NCA,-0.1599613700747242,-0.3478112764350301,-0.1179548141259439,-0.1947517605047732,0.07679694637882929,False,False,0.6820337691066194
197,NCB,0.8501532614131411,0.6341746128716227,1.3367608532371962,0.8527746687248531,0.4839861845123431,False,False,0.6820337691066194
198,NCS,-0.0853965133329883,0.3175208796893813,0.1036543534952627,-0.10889566425081315,0.21255001774607585,False,False,0.6820337691066194
199,NDA,-1.201021922890697,-0.8686427403087341,-0.9232838915215198,-1.1441692010917686,0.22088530957024877,False,False,0.6820337691066194
200,NEB,-0.7803204835596383,-0.6123776352883421,-1.2803938800440264,-0.8146045069748861,-0.46578937306914037,False,False,0.6820337691066194
201,NEP,1.6560597304958482,1.5572562346308276,1.1305784941246784,1.2778547437789605,-0.1472762496542821,False,False,0.6820337691066194
202,NET,-0.48912678370378,-0.0465899257343305,-0.5745448804153699,-0.5402833727793541,-0.034261507636015764,False,False,0.6820337691066194
203,NEV,-0.4188256842497161,-0.1375911635537256,-0.5100836737571738,-0.47039704978245156,-0.039686623974722224,False,False,0.6820337691066194
204,NFK,-2.1235021938365857,-2.0137945668490214,-1.3405060552324952,-1.5997070379744096,0.2592009827419144,False,False,0.6820337691066194
205,NFL,-0.8841297636953138,-1.0846843279216114,-0.3989738051835745,-0.9073260275964716,0.5083522224128971,False,False,0.6820337691066194
206,NGA,1.4964621600742338,1.6324472564544497,1.359171042276973,1.2076321763095113,0.1515388659674617,False,False,0.6820337691066194
207,NGR,-0.2731072356650171,-0.3478112764350301,-1.0117787148038049,-0.3210210818083244,-0.6907576329954805,False,False,0.6820337691066194
208,NIC,1.2479395697347755,1.106276940078676,1.278810202126238,1.0911296262757881,0.18768057585044984,False,False,0.6820337691066194
209,NLA,-0.6877780655495506,-1.0846843279216114,-0.3644237382279419,-0.7300800798098658,0.3656563415819239,False,False,0.6820337691066194
210,NNS,0.7143608773083021,0.700515240754854,0.2730477261688473,0.7548626701253803,-0.481814943956533,False,False,0.6820337691066194
211,NOR,-0.5618226096281547,-0.1862733238983291,-1.0632009087209142,-0.6105079406298576,-0.45269296809105664,False,False,0.6820337691066194
