,Genus,FAD,MFAD,APWD,N,MFAD_minmax,APWD_minmax,FAD_minmax
136,Hamelia,34.36246661352622,3.436246661352622,0.7636103691894717,10,0.017166544852503008,0.8031074572509961,0.0003629290666491123
137,Hancornia,2.6859985785358917,0.895332859511964,0.895332859511964,3,0.004472837140475197,0.9416431798315483,2.8368945922675668e-05
138,Haplophyton,142.43878886141493,7.121939443070747,0.7496778361127102,20,0.03557925403357365,0.7884542759116435,0.0015044082043794355
139,Hedyotis,627.2306230855863,14.934062454418722,0.7284908514350596,42,0.07460647567510353,0.7661714127161834,0.00662467648700708
140,Heinsia,1.8118018543193426,0.6039339514397809,0.6039339514397809,3,0.0030170882032256067,0.6351719144452868,1.9135865982403424e-05
141,Helia,576.9234411842363,15.59252543741179,0.8662514131895439,37,0.07789597594829231,0.9110575207683134,0.0060933427274562696
142,Hemidesmus,206.29178211312302,8.969207917961871,0.8153825379965337,23,0.04480770014179066,0.8575574968584234,0.0021788099434697362
143,Heterophyllaea,62.28529689790958,4.448949778422113,0.6844538120649405,14,0.022225731574156995,0.7198565954476098,0.0006578440635057038
144,Heterostemma,26.910640292999567,2.9900711436666185,0.7475177859166546,9,0.014937574469617115,0.7861824989813092,0.00028422446136692185
145,Himalrandia,29.230061440122817,3.247784604458091,0.8119461511145227,9,0.01622504016104368,0.8539433658273429,0.00030872169439617996
146,Himatanthus,307.0409586892465,11.371887358860981,0.8747605660662293,27,0.05681082694065257,0.9200068022420688,0.003242901326422029
147,Hintonia,231.95164645782913,8.921217171454966,0.7136973737163973,26,0.04456795154874537,0.7506127551155213,0.002449823975195306
148,Hoffmannia,237.3212517748938,9.888385490620575,0.85985960788005,24,0.04939965892226113,0.904335104839363,0.0025065366049350254
149,Holarrhena,2844.07199981751,33.45967058608835,0.7966588234782941,85,0.1671553274467099,0.837865314347861,0.03003848379063498
150,Hoodia,427.41558085925783,10.176561449029949,0.49641763165999747,42,0.05083930688789938,0.5220944057113767,0.004514272493217282
151,Hoppea,27.448690055948546,2.744869005594855,0.60997089013219,10,0.013712611911346732,0.6415211085873033,0.0002899072285696983
152,Hoya,3955.1525116785297,39.9510354715003,0.8153272545204143,99,0.19958440412292355,0.8574993538921599,0.04177347993270493
153,Hunteria,1980.3504834805372,27.50486782611857,0.7747850091864387,72,0.13740676782887637,0.8148600958684958,0.02091604076887759
154,Hydnophytum,7.523235376800358,1.5046470753600716,0.7523235376800358,5,0.007516803667461039,0.7912368241117618,7.945881255244228e-05
155,Hymenodictyon,388.5040052359484,12.532387265675755,0.8354924843783836,31,0.06260836584428282,0.8787076128807139,0.004103296704382173
156,Ichnocarpus,2.2530881893525923,0.7510293964508641,0.7510293964508641,3,0.003751936659473412,0.7898757445431501,2.379663843217809e-05
157,Isertia,392.9614189395496,11.907921786046957,0.7442451116279348,33,0.05948870776343136,0.7827405484362763,0.004150374960239398
158,Ixanthus,4.317211963094316,1.079302990773579,0.719535327182386,4,0.005391901404790912,0.7567526716918197,4.559747488195274e-05
159,Ixora,1686.5567571247252,26.77074217658294,0.863572328276869,63,0.13373927764784102,0.9082398624980864,0.017813053893898485
160,Jasminanthes,173.4022475795938,6.936089903183752,0.5780074919319793,25,0.034650800759782385,0.6079044311698403,0.001831437672292938
161,Keetia,15.84371749639959,2.26338821377137,0.75446273792379,7,0.01130726607240658,0.7934866726439861,0.00016733797570157733
162,Kibatalia,54.734646154402185,4.210357396492475,0.701726232748746,13,0.02103378954277546,0.7380224172012674,0.0005780956956788182
163,Knoxia,8.77455605906285,1.4624260098438082,0.5849704039375233,6,0.007305878816501679,0.6152274937963608,9.267499555816084e-05
164,Kopsia,31985.549135528792,111.83758438996081,0.78482515361376,286,0.5587098651032605,0.8254195581110235,0.33782456959732027
165,Ladenbergia,0.2857142857142857,0.14285714285714285,0.2857142857142857,2,0.0007136750623694283,0.3004926108374384,3.0176535406741158e-06
166,Lamprothamnus,0.5,0.25,0.5,2,0.0012489313591464996,0.5258620689655172,5.280893696179703e-06
167,Lasianthus,247.1900268338155,9.50730872437752,0.7605846979502016,26,0.04749590402784876,0.7999252857752119,0.0026107685089303756
168,Leichhardtia,9.520759688053563,1.5867932813422605,0.6347173125369042,6,0.007927183558205294,0.6675475183577786,0.00010055623963896779
169,Leptactina,0.0,0.0,0.0,1,0.0,0.0,0.0
170,Leptadenia,575.6008402018908,13.70478190956883,0.6685259468082356,42,0.06846532758849663,0.7031048750914203,0.006079373697075812
171,Leptopetalum,54.12260555083493,4.510217129236245,0.8200394780429535,12,0.02253180643705139,0.8624553131141408,0.0005716314529484495
172,Leptostigma,0.0,0.0,0.0,1,0.0,0.0,0.0
173,Lerchea,0.0,0.0,0.0,1,0.0,0.0,0.0
174,Leuconotis,719.3560084217502,16.349000191403412,0.7604186135536471,44,0.08167511611894339,0.799750610806422,0.007597685220366827
175,Lisianthius,0.295774647887324,0.147887323943662,0.295774647887324,2,0.0007388044659739859,0.3110733365711511,3.123908947035881e-06
176,Lomatogonium,51.06176245078343,3.9278278808294944,0.654637980138249,13,0.019622349654791583,0.6884985653178136,0.0005393034788843353
177,Luculia,4.128511015430029,0.8257022030860058,0.4128511015430029,5,0.004124981499001857,0.4342054688641927,4.3604455591985814e-05
178,Macoubea,0.0,0.0,0.0,1,0.0,0.0,0.0
179,Malouetia,10.143390992703589,1.6905651654505982,0.6762260661802393,6,0.00844559939924777,0.7112032764999068,0.00010713233910250872
180,Mandevilla,230.15081901696794,9.589617459040332,0.8338797790469853,24,0.04790709586725698,0.8770114917563121,0.0024308040186346034
181,Marsdenia,1096.09024590546,20.29796751676778,0.7659610383685954,54,0.10140307263451313,0.805579712766971,0.011576672140092408
182,Mascarenhasia,0.0,0.0,0.0,1,0.0,0.0,0.0
183,Matelea,325.05766525296525,10.485731137192428,0.6990487424794951,31,0.05238383376327404,0.7352064360560208,0.0034331899506585524
184,Melanopsidium,1.8382352941176472,0.6127450980392157,0.6127450980392157,3,0.0030611062724178917,0.6444388100067614,1.941505035360185e-05
185,Melodinus,6690.2710261928,50.68387141055151,0.7737995635198704,132,0.2532027056303461,0.8138236788743465,0.07066122017591053
186,Metagentiana,344.52686547701217,11.113769854097166,0.7409179902731444,31,0.055521342756475876,0.7792413345976174,0.003638819504124212
187,Mexotis,0.575,0.2875,0.575,2,0.0014362710630184746,0.6047413793103448,6.073027750606658e-06
188,Microplumeria,0.7621487119437939,0.25404957064793127,0.25404957064793127,3,0.001269161902239622,0.26719006568144493,8.049652656910923e-06
189,Mitchella,20.261681858838973,2.5327102323548716,0.7236314949585347,8,0.012652724931276867,0.7610607102150106,0.00021399957600468273
190,Mitracarpus,293.7931991304664,10.492614254659514,0.7772306855303344,28,0.05241821992828737,0.8174322727129378,0.0031029813065370964
191,Mitragyna,1835.9827478196944,27.402727579398423,0.8303856842241947,67,0.13689650320023738,0.8733366678909633,0.019391259438511426
192,Mondia,38.501166702538995,3.5001060638671815,0.7000212127734363,11,0.017485568894010175,0.7362292065375796,0.0004066411370700041
193,Morinda,18647.53369184939,87.54710653450417,0.8259160993821149,213,0.4373613070139268,0.8686358976260173,0.1969512862451721
194,Mostuea,47.82943922890821,3.9857866024090174,0.7246884731652758,12,0.019911895514458412,0.7621723597083073,0.000505164368231503
195,Mussaenda,676.8462886259438,15.740611363394041,0.7495529220663829,43,0.07863577257552223,0.7883229007939544,0.0071487065977747484
196,Mycetia,15.44118645448405,2.2058837792120074,0.735294593070669,7,0.011019989705961878,0.7733270720226002,0.00016308652841804047
197,Nauclea,2351.89822709889,30.94602930393276,0.8252274481048737,76,0.1545978657549926,0.8679116264551258,0.024840249043085495
198,Neolamarckia,90.70164725418026,5.668852953386266,0.7558470604515022,16,0.02832003289549743,0.7949425980610626,0.0009579715144354312
199,Neonauclea,2295.1268414273604,30.19903738720211,0.805307663658723,76,0.15086609923565716,0.8469615083307259,0.02424064173765316
200,Nerium,4115.974672736456,39.96091915278113,0.7835474343682575,103,0.1996337802809053,0.8240757499390294,0.043472049405778534
201,Nernstia,14.037100409964463,2.005300058566352,0.6684333528554506,7,0.010017928510567316,0.7030074917962498,0.00014825687013524571
202,Notopleura,0.725,0.3625,0.725,2,0.0018109504707624245,0.7625,7.657295859460569e-06
203,Ochrosia,919.758393608958,18.77057946140731,0.7821074775586377,49,0.09377266127481121,0.8225613126047742,0.009714292605635833
204,Odontadenia,0.8571428571428572,0.4285714285714286,0.8571428571428572,2,0.0021410251871082854,0.9014778325123153,9.052960622022348e-06
205,Oldenlandia,779.6469284178867,16.948846269954057,0.7532820564424025,46,0.0846717824315952,0.7922449214308026,0.008234465099055772
206,Oncinotis,5.445458638949738,1.0890917277899477,0.5445458638949738,5,0.0054408032472956355,0.5727120292688518,5.751377639847395e-05
207,Ophiorrhiza,2714.1528491262807,33.50805986575655,0.8377014966439138,81,0.16739706700200643,0.8810308844013576,0.028666305342838313
208,Orbea,102.388022987863,4.266167624494291,0.3709710977821123,24,0.021312602118425797,0.39015925801222157,0.0010814005303218163
209,Orphium,6.944383994383995,1.388876798876799,0.6944383994383995,5,0.006938447152432961,0.7303576269955581,7.334510731958732e-05
210,Orthanthera,1.3846153846153846,0.4615384615384615,0.4615384615384615,3,0.0023057194322704607,0.48541114058355433,1.4624013312497639e-05
211,Orthosia,490.8536460066453,11.686991571586793,0.5700971498335021,42,0.05838500107134232,0.5995849334455798,0.005184291849886633
212,Oxyanthus,19.852893509380372,2.4816116886725466,0.709031911049299,8,0.012397450636830575,0.7457059754139179,0.00020968204036922748
213,Oxyceros,11.160035506851534,1.860005917808589,0.7440023671234356,6,0.009292078875796854,0.7824852481815443,0.00011786992231454783
214,Oxystelma,12.075606735970386,1.725086676567198,0.5750288921890659,7,0.008618059390442355,0.6047717659229831,0.00012753999097906235
215,Paederia,228.26790299101418,8.45436677744497,0.6503359059573054,27,0.04223569516030943,0.6839739700585453,0.0024109170598908135
216,Palicourea,2135.005255691677,29.652850773495516,0.8352915710843807,72,0.14813750087644034,0.8784963075197797,0.022549471592185424
217,Parahancornia,34.92658350744273,3.4926583507442728,0.776146300165394,10,0.017448362164117666,0.8162917984498109,0.0003688871493470966
218,Parepigynum,36.98400060051726,2.311500037532329,0.3082000050043105,16,0.011547619534169745,0.32414138457349895,0.0003906171512615559
219,Parsonsia,181.38632426223597,8.244832921010726,0.7852221829534025,22,0.041188921543894925,0.8258371234509922,0.001915763792739299
220,Pauridiantha,7.307071503636754,1.4614143007273508,0.7307071503636754,5,0.007300824595534166,0.7685023477962792,7.717573568217935e-05
221,Pavetta,202.93270604644655,8.45552941860194,0.7352634277045165,24,0.04224150339631093,0.7732942946547501,0.0021433320962187365
222,Pentagonia,0.0,0.0,0.0,2,0.0,0.0,0.0
223,Pentalinon,6.629315647773168,1.3258631295546335,0.6629315647773167,5,0.0066236481617476,0.6972211284726952,7.001742242862157e-05
224,Pentanisia,0.9508196721311475,0.47540983606557374,0.9508196721311475,2,0.0023750170108359663,0.9999999999999999,1.0042355225522057e-05
225,Pentas,75.27363030277736,5.018242020185157,0.7168917171693082,15,0.0250697593071837,0.7539723232297897,0.0007950240795089969
226,Pergularia,276.247886430596,10.231403201133185,0.7870310154717834,27,0.05111328122386846,0.8277395162720481,0.002917671444068602
227,Periploca,5375.858259168899,45.175279488814276,0.765682703200242,119,0.22568329284715122,0.8052869809519787,0.056778671984801264
