,Group,PD,SR,H_Rare,H_Rare_loess_prediction,H_Rare_residuals,H_Rare_highlight_high,H_Rare_highlight_low,R2
191,MXT,1.3008223652125086,1.1352899663565683,0.2292113478676364,0.39131266942521203,-0.16210132155757564,False,False,0.13634727661011592
192,MYA,2.31634791131532,2.06356860745182,1.1252148062632372,0.6721402471220081,0.45307455914122907,False,False,0.13634727661011592
193,NAM,0.1533848758001277,-0.1375911635537256,-1.5894912534220365,0.14221627911831372,-1.7317075325403501,False,False,0.13634727661011592
194,NAT,0.6741487353994743,0.656749766401354,0.5258438757894096,0.25199754872129215,0.27384632706811746,False,False,0.13634727661011592
195,NBR,-0.6241662108297968,-0.8686427403087341,-0.7452753671552239,-0.2439997697755794,-0.5012755973796446,False,False,0.13634727661011592
196,NCA,-0.1599613700747242,-0.3478112764350301,-0.2290500015902763,0.03169772390725986,-0.26074772549753616,False,False,0.13634727661011592
197,NCB,0.8501532614131411,0.6341746128716227,0.9095018901698017,0.2846306390103974,0.6248712511594042,False,False,0.13634727661011592
198,NCS,-0.0853965133329883,0.3175208796893813,1.6398084222453873,0.06854969514218569,1.5712587271032015,False,False,0.13634727661011592
199,NDA,-1.201021922890697,-0.8686427403087341,-0.5209733330877836,-0.5613123416493595,0.040339008561575906,False,False,0.13634727661011592
200,NEB,-0.7803204835596383,-0.6123776352883421,-1.93880223736658,-0.33745104843198603,-1.601351188934594,False,False,0.13634727661011592
201,NEP,1.6560597304958482,1.5572562346308276,1.838676848541864,0.48524425282519706,1.353432595716667,False,False,0.13634727661011592
202,NET,-0.48912678370378,-0.0465899257343305,1.752344381595656,-0.1575193187600283,1.9098637003556844,True,False,0.13634727661011592
203,NEV,-0.4188256842497161,-0.1375911635537256,0.8318102515277362,-0.11425005728104488,0.9460603088087811,False,False,0.13634727661011592
204,NFK,-2.1235021938365857,-2.0137945668490214,-2.1665963993707664,-0.9815653670542281,-1.1850310323165383,False,False,0.13634727661011592
205,NFL,-0.8841297636953138,-1.0846843279216114,-1.207167518853475,-0.39389062410005277,-0.8132768947534221,False,False,0.13634727661011592
206,NGA,1.4964621600742338,1.6324472564544497,-0.1552431150959137,0.44265903699344783,-0.5979021520893615,False,False,0.13634727661011592
207,NGR,-0.2731072356650171,-0.3478112764350301,-2.0635704267604584,-0.029214361542727475,-2.034356065217731,False,True,0.13634727661011592
208,NIC,1.2479395697347755,1.106276940078676,0.1329723605898091,0.37759625149302584,-0.24462389090321673,False,False,0.13634727661011592
209,NLA,-0.6877780655495506,-1.0846843279216114,-1.2988327930985477,-0.28427953794273336,-1.0145532551558143,False,False,0.13634727661011592
210,NNS,0.7143608773083021,0.700515240754854,-0.5130454827818329,0.25840435519864247,-0.7714498379804754,False,False,0.13634727661011592
211,NOR,-0.5618226096281547,-0.1862733238983291,0.7234736510151618,-0.20327553081446167,0.9267491818296235,False,False,0.13634727661011592
