,accepted_ipni_id,accepted_name,accepted_name_w_author,accepted_family,accepted_rank,accepted_species,accepted_species_w_author,accepted_species_ipni_id,accepted_parent,Bio1,Bio4,Bio10,Bio11,Bio12,Bio15,Bio16,Bio17,Brkl Elevation,Elevation,Slope,Soil Nitrogen,Soil pH,Soil Depth,Soil OCS,Soil Water Cap,Latitude,Longitude,KG Mode,KG All
21,370507-1,Sabatia brevifolia,Sabatia brevifolia Raf.,Gentianaceae,Species,Sabatia brevifolia,Sabatia brevifolia Raf.,370507-1,Sabatia,21.9977493286133,433.322235107422,27.0384998321533,16.048999786377,1377.5606079101549,50.1614990234375,606.447021484375,186.02500152587902,18.0692520141602,19.3525009155273,0.110936976969242,1171.77783203125,54.9722213745117,696.0,38.5714302062988,13.25,28.420888,-81.5555325,14,"[14, 2, 3, 1]"
22,319140-2,Cephalanthus occidentalis,Cephalanthus occidentalis L.,Rubiaceae,Species,Cephalanthus occidentalis,Cephalanthus occidentalis L.,319140-2,Cephalanthus,14.9947500228882,798.980773925781,24.9699993133545,4.40724992752075,1176.08227539062,19.4087505340576,345.944488525391,218.806243896484,150.105270385742,153.532501220703,0.48447859287262,287.205139160156,56.7435913085938,1301.5,49.0,22.5625,36.776395,-82.80642,14,"[14, 8, 3, 25, 6, 26, 2, 1, 4, 7, 9, 15, 12, <NA>, 18, 11, 5]"
23,367989-1,Gentiana clusii,Gentiana clusii Perr. & Songeon,Gentianaceae,Species,Gentiana clusii,Gentiana clusii Perr. & Songeon,367989-1,Gentiana,5.47924995422363,689.963256835938,14.0807504653931,-3.56299996376038,1605.89770507812,30.4392509460449,576.711486816406,284.392242431641,1148.86975097656,1162.41748046875,10.847843170166,589.738098144531,56.4523811340332,1472.5,85.0,27.1875,47.429037,11.04,26,"[29, 27, 26, 14, 15, 8, 9]"
24,21321-2,Asclepias tuberosa subsp. tuberosa,Asclepias tuberosa subsp. tuberosa,Apocynaceae,Subspecies,Asclepias tuberosa,Asclepias tuberosa L.,94704-1,Asclepias tuberosa,15.42250013351445,747.650512695312,24.98025035858155,5.565749883651735,1293.343505859375,13.96700000762935,372.43299865722645,271.1142578125,139.14404296875,143.414993286133,0.547823190689087,275.4375,52.3541679382324,1342.0,44.4375,21.6875,35.8317,-81.720686,14,"[14, 25, 26]"
25,367913-1,Gentiana calycosa,Gentiana calycosa Griseb.,Gentianaceae,Species,Gentiana calycosa,Gentiana calycosa Griseb.,367913-1,Gentiana,2.88324999809265,698.496765136719,12.0,-4.18212509155273,1444.41723632812,56.9187507629395,648.363250732422,173.110626220703,1869.15783691406,1746.75500488281,9.84951877593994,390.25,56.6041679382324,1427.75,68.375,24.71875,46.770502,-120.3264675,27,"[27, 18, 19, 26, 9, 15, 7, 8, 29]"
26,750771-1,Galium triflorum,Galium triflorum Michx.,Rubiaceae,Species,Galium triflorum,Galium triflorum Michx.,750771-1,Galium,5.21325016021729,860.047729492188,15.8450002670288,-5.76025009155273,909.655517578125,31.1667499542236,310.657745361328,130.454742431641,239.734069824219,244.059997558594,1.31861019134521,509.777770996094,53.8333320617676,1524.75,70.8062515258789,24.375,50.018493,-78.164147,27,"[26, 27, 25, 14, 9, 5, 15, 18, 29, <NA>, 19, 7, 23, 16, 8, 22, 11]"
27,326619-2,Centaurium erythraea,Centaurium erythraea Rafn,Gentianaceae,Species,Centaurium erythraea,Centaurium erythraea Rafn,326619-2,Centaurium,10.5502500534058,524.241760253906,17.4405002593994,4.5789999961853,825.949279785156,18.1040000915527,248.046997070312,159.600250244141,145.329635620117,150.789993286133,1.08749973773956,336.0,61.0222206115723,1648.66662597656,61.5999984741211,22.5625,48.15,6.06213,15,"[15, 26, 7, 27, 14, 9, 29, 8, <NA>, 25, 1, 19, 3, 12, 18, 6, 4, 16, 5]"
28,176261-2,Oreopolus glacialis,Oreopolus glacialis (Poepp.) Ricardi,Rubiaceae,Species,Oreopolus glacialis,Oreopolus glacialis (Poepp.) Ricardi,176261-2,Oreopolus,5.11075019836426,468.354736328125,10.9597501754761,-0.205750003457069,1497.81579589844,69.1282501220703,744.13623046875,121.24324798584,1327.7119140625,1328.14001464844,6.90387153625488,384.155548095703,63.2000007629395,2314.0,80.6666641235352,24.3125,-40.118423,-71.255187,9,"[15, 7, 29, 9, 19, 16, 5]"
29,369094-1,Gentiana verna,Gentiana verna L.,Gentianaceae,Species,Gentiana verna,Gentiana verna L.,369094-1,Gentiana,5.64849996566772,684.663513183594,14.0612497329712,-3.09675002098083,1519.35021972656,23.4402503967285,487.289001464844,271.585998535156,1276.84765625,1268.30004882812,11.1649732589722,521.0,60.1777763366699,1523.75,79.5625,25.90625,46.340937499999995,7.7712455,26,"[26, 27, 29, 14, 15, 9, 8, 18, 19, 7, 25, <NA>]"
30,76374-1,Adenium swazicum,Adenium swazicum Stapf,Apocynaceae,Species,Adenium swazicum,Adenium swazicum Stapf,76374-1,Adenium,21.9512500762939,275.726013183594,25.1317501068115,18.0895004272461,766.483520507812,70.3584976196289,367.439239501953,41.0714988708496,299.842102050781,262.767486572266,1.29541039466858,139.14582824707,61.25,3622.25,43.5625,21.75,-26.2351475,31.876051,11,"[11, 6, 3]"
31,94577-1,Asclepias purpurascens,Asclepias purpurascens L.,Apocynaceae,Species,Asclepias purpurascens,Asclepias purpurascens L.,94577-1,Asclepias,11.9402503967285,904.100219726562,23.2192497253418,0.219750002026558,1119.00549316406,21.8087501525879,362.263488769531,196.574005126953,212.357345581055,209.429992675781,0.580440104007721,283.518524169922,59.0,2012.0,51.732143402099595,23.875,40.252136,-87.903247,25,"[25, 14, 26]"
32,368687-1,Gentiana pneumonanthe,Gentiana pneumonanthe L.,Gentianaceae,Species,Gentiana pneumonanthe,Gentiana pneumonanthe L.,368687-1,Gentiana,8.64824962615967,559.485229492188,16.2740001678467,1.68850004673004,982.940246582031,20.5147495269775,303.597259521484,180.794494628906,144.673126220703,164.167495727539,1.04544949531555,409.466674804688,58.0625,1556.75,74.3125,22.125,50.952742,6.088495,15,"[27, 26, 15, 8, 9, 18, 14, 7, 19, <NA>, 25, 29, 22, 23]"
33,370513-1,Sabatia capitata,Sabatia capitata (Raf.) S.F.Blake,Gentianaceae,Species,Sabatia capitata,Sabatia capitata (Raf.) S.F.Blake,370513-1,Sabatia,16.1462497711182,720.9686279296875,24.9845008850098,6.7185001373291,1448.63073730469,13.9467496871948,420.082382202148,295.7306213378905,346.216064453125,337.362487792969,1.5429835319519,172.33332824707,52.8958320617676,1576.25,47.125,22.625,34.057750999999996,-85.640792,14,[14]
34,756761-1,Mussaenda parviflora,Mussaenda parviflora Miq.,Rubiaceae,Species,Mussaenda parviflora,Mussaenda parviflora Miq.,756761-1,Mussaenda,21.7210006713867,450.866241455078,27.2024993896484,15.7869997024536,3582.09423828125,40.6737518310547,1307.63903808594,481.211486816406,269.393341064453,210.850006103516,3.98933362960815,283.185180664062,50.875,1049.0,77.125,25.625,24.751527,121.49914,14,"[14, 11, <NA>, 12, 2, 15, 3, 1]"
35,758479-1,Ophiorrhiza japonica,Ophiorrhiza japonica Blume,Rubiaceae,Species,Ophiorrhiza japonica,Ophiorrhiza japonica Blume,758479-1,Ophiorrhiza,18.6197490692139,389.126007080078,23.5540008544922,12.8032503128052,3635.0703125,57.21962547302245,1541.55920410156,242.522750854492,744.2382202148435,1004.41247558594,10.5999698638916,363.395843505859,50.3541679382324,1128.75,81.0625,25.6875,24.095403,121.093928,14,"[14, 15, 11, 12, 1, 2, <NA>, 3, 26, 7]"
36,102810-1,Vincetoxicum hirundinaria,Vincetoxicum hirundinaria Medik.,Apocynaceae,Species,Vincetoxicum hirundinaria,Vincetoxicum hirundinaria Medik.,102810-1,Vincetoxicum,8.70899963378906,655.818969726562,17.285249710083,0.447750002145767,914.653747558594,21.4232501983643,275.609008789062,178.765754699707,359.89335632324196,358.774993896484,2.0083189010620153,404.6875,62.1538467407227,1675.75,65.75,24.4375,47.769050500000006,8.867163000000001,26,"[26, 15, 27, 14, 9, 8, 29, 7, <NA>, 25, 18, 4]"
37,94664-1,Asclepias stenophylla,Asclepias stenophylla A.Gray,Apocynaceae,Species,Asclepias stenophylla,Asclepias stenophylla A.Gray,94664-1,Asclepias,15.731499671936,878.143737792969,26.8962497711182,3.94775009155273,917.081970214844,38.49575042724605,331.904998779297,125.202373504639,314.504150390625,312.714996337891,0.498816907405853,208.71875,66.3333358764648,1707.5,46.71875,22.6875,36.1261575,-97.45849899999999,14,"[14, 7, 25, 21, 26]"
38,368067-1,Gentiana decumbens,Gentiana decumbens L.f.,Gentianaceae,Species,Gentiana decumbens,Gentiana decumbens L.f.,368067-1,Gentiana,-0.667999982833862,1257.81750488281,14.402874946594249,-19.3950004577637,398.540740966797,93.7437515258789,244.722244262695,19.6702499389648,781.019409179688,788.705017089844,3.27579998970032,491.5,66.0104179382324,2100.25,67.5454559326172,27.40625,52.0522315,103.29604549999999,23,"[23, 7, 27, 5, 29, 26, 28, 22, 24]"
39,94504-1,Asclepias oenotheroides,Asclepias oenotheroides Schltdl. & Cham.,Apocynaceae,Species,Asclepias oenotheroides,Asclepias oenotheroides Schltdl. & Cham.,94504-1,Asclepias,19.9852504730225,675.755981445312,28.1359996795654,11.0012502670288,884.745483398438,28.2530002593994,282.598510742188,167.689254760742,225.393356323242,224.017501831055,0.531205177307129,189.5625,69.9791641235352,1128.0,46.4166679382324,22.0625,30.288282,-97.78461,14,"[7, 14, 6, 3, 5, 12, 4, 2, 11, <NA>, 1, 15]"
40,108683-2,Gentianella foliosa,Gentianella foliosa (Kunth) Fabris,Gentianaceae,Species,Gentianella foliosa,Gentianella foliosa (Kunth) Fabris,108683-2,Gentianella,8.96424961090088,27.2622509002686,9.13099956512451,8.83049964904785,2005.11047363281,39.5137481689453,743.093505859375,230.676254272461,3484.6953125,3512.87744140625,7.06255292892456,430.166656494141,56.9791679382324,1108.25,94.75,26.625,-0.466655,-78.480858,29,[29]
41,106386-2,Funastrum heterophyllum,Funastrum heterophyllum (Engelm. ex Torr.) Standl.,Apocynaceae,Species,Funastrum heterophyllum,Funastrum heterophyllum (Engelm. ex Torr.) Standl.,106386-2,Funastrum,19.9580001831055,632.703247070312,27.7872505187988,11.7585000991821,332.380004882812,79.6002502441406,184.959243774414,15.7762498855591,633.307495117188,705.869995117188,2.43145561218262,106.375,72.466667175293,1250.0,25.875,19.0,33.0503245,-112.28544,4,"[4, 7, 9, 6, 5, 8, 11, 3, 12, <NA>]"
42,767031-1,Spermacoce verticillata,Spermacoce verticillata L.,Rubiaceae,Species,Spermacoce verticillata,Spermacoce verticillata L.,767031-1,Spermacoce,23.8327503204346,297.7607421875,27.44700050354,19.9152507781982,1495.52551269531,56.1020011901855,636.347473144531,163.464752197266,9.39889240264893,8.44499969482422,0.0783971175551414,1059.25,58.7777786254883,831.625,49.0,20.25,26.075775999999998,-80.35290549999999,2,"[1, <NA>, 2, 14, 3, 12, 11, 6, 7, 15, 4, 9]"
43,766342-1,Sherardia arvensis,Sherardia arvensis L.,Rubiaceae,Species,Sherardia arvensis,Sherardia arvensis L.,766342-1,Sherardia,11.1359996795654,568.523010253906,18.5259990692139,4.67199993133545,842.067016601562,21.2905006408691,274.403747558594,157.119995117188,184.806091308594,190.197494506836,1.3219690322876,328.125,64.625,1639.5,56.125,23.25,46.34238,3.098552,15,"[8, 15, 14, 6, 7, 9, 26, <NA>, 16, 25, 27, 12, 18, 29, 4, 5, 11, 1, 19]"
44,747503-1,Coprosma rugosa,Coprosma rugosa Cheeseman,Rubiaceae,Species,Coprosma rugosa,Coprosma rugosa Cheeseman,747503-1,Coprosma,6.86800003051758,358.898010253906,11.4565000534058,2.23399996757507,3140.68725585938,14.1942501068115,932.247253417969,646.265747070312,845.027709960938,862.397521972656,10.7958421707153,577.3541564941405,51.9743576049805,548.5,128.25,30.0,-43.1785,171.1161,15,"[15, 7, 29, 27, <NA>, 16]"
45,154604-2,Matelea reticulata,Matelea reticulata (Engelm. ex A.Gray) Woodson,Apocynaceae,Species,Matelea reticulata,Matelea reticulata (Engelm. ex A.Gray) Woodson,154604-2,Matelea,19.7744998931885,655.861511230469,27.9032497406006,10.95899963378905,882.398742675781,29.1450004577637,285.150634765625,163.34049987793,277.108032226562,284.269989013672,0.703667104244232,212.311111450195,70.0,1009.0,49.0,22.375,29.9561645,-98.1459935,14,"[14, 6, 7, 4, 12, 11]"
46,747499-1,Coprosma robusta,Coprosma robusta Raoul,Rubiaceae,Species,Coprosma robusta,Coprosma robusta Raoul,747499-1,Coprosma,11.7915000915527,324.486755371094,16.2452507019043,7.43249988555908,1361.78820800781,18.0955009460449,427.578491210938,266.028259277344,196.072021484375,182.432495117188,2.81500601768494,363.577789306641,53.8645839691162,1185.25,101.875,26.8125,-40.0326,174.713225,15,"[15, <NA>, 29, 9, 16]"
47,367803-1,Gentiana arisanensis,Gentiana arisanensis Hayata,Gentianaceae,Species,Gentiana arisanensis,Gentiana arisanensis Hayata,367803-1,Gentiana,12.270999908447251,370.558746337891,16.8470001220703,6.94850015640259,3496.2744140625,52.8087501525879,1518.29052734375,285.795989990234,2008.35729980469,2199.705078125,13.4942245483398,578.166687011719,48.1041679382324,858.75,104.625,29.875,24.1778395,121.2821605,15,"[15, 12, 11]"
48,367715-1,Gentiana alba,Gentiana alba Muhl. ex J.McNab,Gentianaceae,Species,Gentiana alba,Gentiana alba Muhl. ex J.McNab,367715-1,Gentiana,9.32324981689453,1006.73175048828,21.8172492980957,-4.40799999237061,948.762023925781,38.3855018615723,341.561004638672,118.290496826172,257.623260498047,262.424987792969,0.41446790099144,526.40478515625,62.1333351135254,2778.0,60.96875,24.6875,42.308138,-89.393678,25,"[25, 26, 14]"
49,108751-2,Gentianopsis crinita,Gentianopsis crinita (Froel.) Ma,Gentianaceae,Species,Gentianopsis crinita,Gentianopsis crinita (Froel.) Ma,108751-2,Gentianopsis,8.33574962615967,957.734741210938,20.5510005950928,-3.79924988746643,979.904724121094,13.2814998626709,296.294738769531,205.100494384766,216.42936706543,223.184997558594,0.326585620641708,448.511108398438,61.4444427490234,1563.0,58.6666679382324,23.75,43.583158,-78.369417,26,"[26, 25, 27]"
50,77880-1,Catharanthus roseus,Catharanthus roseus (L.) G.Don,Apocynaceae,Species,Catharanthus roseus,Catharanthus roseus (L.) G.Don,77880-1,Catharanthus,23.4365005493164,285.190490722656,27.3332500457764,19.7180004119873,1376.48803710938,62.34375,617.55126953125,98.8444976806641,63.5734062194824,69.1875,0.554936647415161,229.95832824707,60.2000007629395,2607.75,47.6363639831543,23.0,19.867031,34.406674,3,"[11, 2, 14, 1, 3, 6, 9, <NA>, 15, 12, 4, 8, 7, 27, 26, 29, 21]"
51,16527-2,Apocynum cannabinum,Apocynum cannabinum L.,Apocynaceae,Species,Apocynum cannabinum,Apocynum cannabinum L.,16527-2,Apocynum,10.5174999237061,881.604858398437,22.0865001678467,-1.19949996471405,1088.94177246094,16.1192493438721,333.311004638672,218.472747802734,220.71745300293,223.002502441406,0.592616856098175,327.095245361328,57.8333320617676,1626.5,54.2999992370605,23.625,40.857670999999996,-80.3020665,25,"[14, 25, 26, 5, 7, 8, 9, 27, 22, 18, 21, <NA>, 17, 15, 4, 19]"
52,367731-1,Gentiana algida,Gentiana algida Pall.,Gentianaceae,Species,Gentiana algida,Gentiana algida Pall.,367731-1,Gentiana,-3.02975010871887,993.077514648438,9.77974987030029,-16.3607501983643,815.604736328125,46.0292510986328,328.316986083984,107.474502563477,2259.03881835938,2208.21752929688,8.15775394439697,432.7840270996095,56.0208320617676,1178.25,63.6875,26.0625,49.9833,-105.584753,27,"[27, 29, 23, 19, 26, 30, 7, <NA>, 5, 22]"
53,99325-1,Marsdenia tinctoria,Marsdenia tinctoria R.Br.,Apocynaceae,Species,Marsdenia tinctoria,Marsdenia tinctoria R.Br.,99325-1,Marsdenia,21.7959995269775,377.069000244141,26.7950000762939,16.08424949646,2850.79638671875,64.9387512207031,1320.28723144531,193.394500732422,255.277008056641,267.902496337891,4.35673809051514,285.186340332031,52.3541679382324,1140.0,70.6153869628906,25.25,23.774309,121.013496,14,"[14, 2, 3, 11, 12, 15, <NA>, 1, 6]"
54,81909-1,Strophanthus kombe,Strophanthus kombe Oliv.,Apocynaceae,Species,Strophanthus kombe,Strophanthus kombe Oliv.,81909-1,Strophanthus,24.4827499389648,297.301513671875,27.1984996795654,20.1767501831055,603.902221679688,88.5070037841797,439.122985839844,19.838249206543,355.127410888672,369.857513427734,0.749634563922882,102.541664123535,65.8571395874023,3820.5,30.3125,16.3125,-18.93392,30.954034,6,"[3, 6]"
55,1115268-2,Randia armata,Randia armata (Sw.) DC.,Rubiaceae,Species,Randia armata,Randia armata (Sw.) DC.,1115268-2,Randia,21.6372509002686,22.71875,21.9507503509521,21.3917503356934,3473.65673828125,45.375,1278.62670898438,327.381500244141,1076.728515625,1147.06994628906,12.833685874939,467.125,51.1875,1403.25,79.4375,26.625,7.095067,-75.670143,1,"[3, 2, 1, 11, 14, 15, 6, 4]"
