,Genus,FAD,MFAD,APWD,N,MFAD_minmax,APWD_minmax,FAD_minmax
30,Callichilia,149.34016918265286,7.111436627745374,0.7111436627745374,21,0.03229929087831888,0.7479269556766687,0.0013018908031568071
31,Calotropis,1481.068307083453,23.509020747356395,0.7583555079792386,63,0.1067751481354388,0.7975807928747164,0.012911390273575135
32,Calycophyllum,64.60773540619618,4.307182360413079,0.6153117657732969,15,0.01956270486643607,0.6471382364167433,0.0005632256679396181
33,Canscora,230.1236437944599,8.218701564087853,0.6087927084509521,28,0.037328355205315154,0.6402819864742773,0.0020061304141052293
34,Canthium,20.402360786298672,2.266928976255408,0.566732244063852,9,0.01029611908779351,0.5960459808257754,0.0001778600226298303
35,Caralluma,144.2050184869808,6.0085424369575335,0.5224819510397856,24,0.027290077952581468,0.5495068795418434,0.0012571245122110467
36,Carapichea,2402.3459679591147,31.199298285183307,0.8210341653995608,77,0.14170346489216473,0.8635014498167795,0.020942738573314176
37,Carissa,1138.3657318810174,21.891648690019565,0.8584960270595908,52,0.09942923854319519,0.9029009939764662,0.009923839547497409
38,Cascabela,2220.8202908910107,28.841821959623516,0.7589953147269346,77,0.13099609062113124,0.7982536930748795,0.01936026675206738
39,Catharanthus,57415.36512486398,156.87258230837153,0.8595757934705289,366,0.7124964240056126,0.9040366103741769,0.5005253189751521
40,Catunaregam,575.8999187240704,14.766664582668472,0.7771928727720249,39,0.06706841663994303,0.817392504122302,0.005020476485523567
41,Centaurium,1011.99918783662,20.2399837567324,0.8261217859890775,50,0.09192757482793057,0.8688522231954091,0.008822224071778365
42,Cephalanthus,344.72135170533375,11.490711723511124,0.7924628774835258,30,0.052189432288347944,0.8334523366637082,0.0030051496519202274
43,Cerbera,1863.7738518784881,26.62534074112126,0.771749006989022,70,0.1209290991888484,0.8116670590746611,0.01624767167604489
44,Ceropegia,124.35561847183047,4.974224738873219,0.4145187282394349,25,0.022592331218724945,0.4359593521138884,0.0010840849913015809
45,Chassalia,3.4661728584082576,0.8665432146020644,0.5776954764013763,4,0.003935735184346175,0.6075762769048958,3.021677684718752e-05
46,Chimarrhis,342.7255760059593,11.055663742127718,0.7370442494751812,31,0.050213496618485544,0.7751672278963113,0.0029877512383359923
47,Chiococca,206.78213544998442,8.990527628260192,0.8173206934781994,23,0.04083389647062122,0.8595959017615545,0.0018026480207759847
48,Chione,32.1938817681045,3.2193881768104498,0.7154195948467665,10,0.014622074359395467,0.7524240566491855,0.0002806540184145003
49,Chironia,147.67393477079733,6.712451580490788,0.6392811029038845,22,0.030487148723090055,0.6723473668471889,0.0012873652051976607
50,Chonemorpha,4.62608490843785,1.1565212271094625,0.7710141514063084,4,0.005252780482584694,0.8108941937204277,4.032844900256963e-05
51,Ciliosemina,79.44862553126934,4.965539095704334,0.6620718794272445,16,0.02255288207084355,0.6963169766389986,0.000692602904286942
52,Cinchona,2897.181380159659,33.68815558325185,0.7926624843118082,86,0.1530075557577581,0.8336622679831086,0.025256525518555083
53,Coccochondra,390.5610864727369,12.205033952273029,0.7874215453079373,32,0.05543379804105868,0.8281502459273133,0.0034047630274738534
54,Coelospermum,34.21031217361191,3.421031217361191,0.760229159413598,10,0.015537912826538205,0.7995513573143014,0.00029823249187213444
55,Coffea,43018.318616790086,139.2178596012624,0.9040120753328729,309,0.6323107943020168,0.9507713206087111,0.3750173424939025
56,Comastoma,0.2195121951219512,0.1097560975609756,0.2195121951219512,2,0.0004984990103068703,0.23086627417998315,1.913623839949598e-06
57,Coprosma,104.17851277109182,5.787695153949546,0.6809053122293582,18,0.02628701612317121,0.7161245525170836,0.0009081886568466061
58,Cordiera,765.9702782809736,17.813262285604036,0.8482505850287637,43,0.08090569742402727,0.8921256152888721,0.006677437599295918
59,Corynanthe,43.43211489668602,3.6193429080571686,0.6580623469194852,12,0.016438620702830052,0.6921000545187689,0.00037862466110165187
60,Coussarea,643.9352672161592,15.70573822478437,0.7852869112392186,41,0.07133357631309899,0.8259051997515919,0.0056135827808772715
61,Coutarea,57.37110901159876,3.5856943132249226,0.47809257509665637,16,0.016285792827250994,0.5028215013947592,0.0005001395110096274
62,Coutoubea,5.805915817481238,1.1611831634962475,0.5805915817481238,5,0.005273954437622908,0.6106221808040612,5.0613766195997204e-05
63,Craspidospermum,0.8202247191011236,0.4101123595505618,0.8202247191011236,2,0.0018626810709718637,0.8626501356063542,7.150407182233642e-06
64,Crioceras,55.136901856658014,4.241300142819847,0.7068833571366412,13,0.01926347574844741,0.7434462894023295,0.0004806625426675937
65,Crossopteryx,54.85633429268543,4.219718022514264,0.7032863370857106,13,0.0191654523506432,0.739663216590144,0.0004782166613404254
66,Crucianella,34.19483509113142,3.108621371921038,0.6217242743842075,11,0.014118984837817407,0.6538824265075286,0.00029809756855276676
67,Cruciata,169.25213269413945,7.358788378006063,0.6689807616369148,23,0.03342273281405391,0.7035832148250311,0.0014754757288353935
68,Cruckshanksia,1.8220957125066715,0.6073652375022238,0.6073652375022238,3,0.0027585799469724195,0.6387806808213043,1.588433750655904e-05
69,Cryptolepis,1290.9718524996608,23.472215499993833,0.8693413148145864,55,0.1066079831232704,0.914307244891203,0.011254201673281904
70,Cryptostegia,292.6706317358549,9.755687724528496,0.6728060499674825,30,0.04430916171047864,0.707606362896835,0.0025513912693173883
71,Curtia,7.006378497421447,1.1677297495702412,0.46709189982809646,6,0.005303688245140633,0.49125182568127385,6.107894332215699e-05
72,Cynanchum,5274.048291003003,44.319733537840364,0.7511819243701756,119,0.20129490567395172,0.7900361618375985,0.0459771473612289
73,Cyrtophyllum,10.696077910302009,1.7826796517170014,0.7130718606868006,6,0.008096716827795551,0.7499548879637041,9.324433966751115e-05
74,Damnacanthus,124.77495675132104,6.238747837566052,0.6567102986911634,20,0.02833564322795844,0.6906780727613959,0.0010877406229542587
75,Debia,1.0779340709683347,0.2694835177420837,0.17965567849472244,4,0.0012239617649835886,0.18894821358927705,9.397019308895113e-06
76,Decalepis,20.603445950379953,2.575430743797494,0.7358373553707126,8,0.011697297056172099,0.7738979082347149,0.00017961300662068484
77,Desmidorchis,237.9925793441209,7.67717997884261,0.5118119985895073,31,0.03486882921720693,0.5382850329993094,0.0020747288017915833
78,Dimetia,355.2130478838236,11.840434929460788,0.8165817192731577,30,0.053777833078111806,0.8588187047528038,0.0030966122693730403
79,Dioecrescis,12.724744067051708,1.8178205810073869,0.6059401936691289,7,0.008256322707211852,0.6372819278244286,0.00011092947975140685
80,Diplorhynchus,2.210631364168222,0.7368771213894073,0.7368771213894073,3,0.0033468073655435996,0.7749914552543766,1.9271443563590787e-05
81,Diplospora,1292.583930648826,21.54306551081377,0.7302734071462293,60,0.09784601561795248,0.7680461695848274,0.011268255157537713
82,Dischidanthus,73.47600035209196,4.898400023472798,0.6997714319246853,15,0.022247944470071543,0.7359665059897552,0.0006405358292726931
83,Dischidia,36.79759562279208,3.679759562279208,0.8177243471731573,10,0.016713025888555673,0.8600204340959069,0.00032078744507784405
84,Dolichopentas,33.48443035179899,3.348443035179899,0.7440984522621998,10,0.015208226022966804,0.7825863032412791,0.00029190453019130145
85,Dunnia,0.8255813953488372,0.4127906976744186,0.8255813953488372,2,0.001874845760986175,0.8682838813151564,7.197104648699329e-06
86,Duroia,9.803267706616227,1.6338779511027044,0.6535511804410817,6,0.0074208773789030055,0.6873555518432066,8.54611598338158e-05
87,Dyera,3.4295978973945083,0.8573994743486271,0.5715996495657514,4,0.0038942054145371732,0.6011651486812213,2.989793024596678e-05
88,Emmenopterys,0.28395061728395066,0.14197530864197533,0.28395061728395066,2,0.0006448347965972274,0.2986377181779481,2.475373499413541e-06
89,Eumachia,99.8025196323222,4.752500934872486,0.47525009348724856,21,0.021585288336260625,0.49983199487452,0.0008700404127859369
90,Eustoma,170.60266273350135,7.754666487886425,0.7385396655129929,22,0.03522076363296016,0.776739993039527,0.0014872491361326745
91,Exacum,10.411246410845877,1.7352077351409794,0.6940830940563918,6,0.007881105085428617,0.7299839437489638,9.076128697230652e-05
92,Exallage,38.64834417243209,3.864834417243209,0.8588520927207131,10,0.017553613647071656,0.9032754768269569,0.00033692156712229667
93,Exostema,86.00143585578142,4.777857547543412,0.5621008879462838,18,0.021700455024964815,0.5911750718055743,0.0007497278127627
94,Fadogia,17.754405311239122,2.2193006639048902,0.6340859039728258,8,0.010079797014606375,0.666883450730041,0.00015477615377514588
95,Fagraea,246.79361838609358,9.492062245618984,0.7593649796495188,26,0.04311180645415626,0.7986424785969076,0.0021514529132592376
96,Faramea,59.621813845876595,4.586293372759738,0.7643822287932897,13,0.020830393555378933,0.8039192406274254,0.0005197602998463074
97,Feretia,8.191782529093947,1.3652970881823245,0.5461188352729298,6,0.006201015363685193,0.5743663612353227,7.141284487929204e-05
98,Forsteronia,0.3367231638418078,0.11224105461393592,0.11224105461393592,3,0.000509785386727712,0.11804662640431192,2.9354244917142727e-06
99,Frasera,46.5645781989272,3.5818906306867078,0.596981771781118,13,0.016268516958092397,0.6278601392870379,0.00040593228494280456
100,Funastrum,1.0410972272879744,0.2602743068219936,0.17351620454799574,4,0.0011821346352715314,0.18249118064530587,9.075889714176824e-06
101,Funtumia,23.63266628084773,2.625851808983081,0.6564629522457702,9,0.011926303477247425,0.6904179325343446,0.0002060205974956369
102,Galianthe,0.19999999999999996,0.09999999999999998,0.19999999999999996,2,0.00045418798716848177,0.21034482758620685,1.7435239430651892e-06
103,Galium,7198.1983332032,53.31998765335703,0.7958207112441348,135,0.24217297868126533,0.8369838514809004,0.06275115570435859
104,Gardenia,30913.350737354744,113.65202476968656,0.8387603304035909,272,0.5161938436776639,0.8821444854244662,0.26949083585474964
105,Gardneria,286.42096976110247,9.876585164175948,0.7054703688697105,29,0.044858263358151636,0.7419602155353852,0.002496909092872164
106,Geissospermum,175.71473106902363,7.987033230410165,0.7606698314676348,22,0.0362761454636777,0.8000148227504434,0.0015318142038405172
107,Gelsemium,6716.872207704025,50.12591199779123,0.7537731127487403,134,0.22766587075261252,0.7927613772012613,0.058555137583205526
108,Geniostoma,1.6802785182461624,0.5600928394153875,0.5600928394153875,3,0.0025438743936155458,0.5890631586954937,1.4648029137901414e-05
109,Genipa,215.55223173922383,8.29047045150861,0.6632376361206888,26,0.0376543208705047,0.6975430310924485,0.001879102385092365
110,Gentiana,57107.70235757728,154.3451415069656,0.8365590325580792,370,0.7010170915028321,0.8798293273455661,0.49784323196938174
111,Gentianella,2172.4945848753882,28.585455064149844,0.7622788017106625,76,0.12983170297881305,0.8017070155922486,0.018938981624548545
112,Gentianopsis,364.4991835559929,11.390599486124778,0.7348773862015986,32,0.051734734532453565,0.7728882854878881,0.003177565268787935
113,Gomphocarpus,578.300939742727,13.769069993874453,0.671661950920705,42,0.06253746185699778,0.7064030863131553,0.005041407673692719
114,Gongronemopsis,304.1936346050784,8.4498231834744,0.48284703905568,36,0.03837808183631811,0.5078218859033876,0.002651844426309889
115,Gonioma,26.67854738100101,2.9642830423334456,0.7410707605833614,9,0.013463417483950914,0.7794020068204318,0.00023257343062487183
116,Guettarda,480.42449517595855,12.984445815566447,0.7213581008648027,37,0.058973793094703415,0.7586697267716028,0.004188158050871452
117,Guettardella,0.0,0.0,0.0,2,0.0,0.0,0.0
118,Gymnema,4862.883065223259,39.53563467661186,0.6481251586329814,123,0.17956610335198775,0.6816488737346873,0.04239276528271496
119,Gynochthodes,1227.9836266662192,21.543572397652966,0.7694132999161775,57,0.09784831783708466,0.8092105395670143,0.01070509427392289
120,Halenia,800.6822479805996,16.680880166262494,0.7098246879260635,48,0.07576255386913412,0.7465397579912046,0.006980043350707174
121,Hamelia,60.045366998521764,4.618874384501674,0.7698123974169457,13,0.020978372596808757,0.8096302800419601,0.0005234526751602954
122,Hancornia,2.6859985785358917,0.895332859511964,0.895332859511964,3,0.0040664942930754,0.9416431798315483,2.341551416358196e-05
123,Haplophyton,171.64962955196324,7.802255888725602,0.7430719894024382,22,0.035436908974737155,0.7815067474749782,0.00149637619471059
124,Hedyotis,662.8349993295813,15.414767426269332,0.7340365441080634,43,0.07001202190007548,0.7720039515619288,0.005778343458163619
125,Heinsia,1.8118018543193426,0.6039339514397809,0.6039339514397809,3,0.0027429954578714177,0.6351719144452868,1.579459956547841e-05
126,Helia,576.9234411842363,15.59252543741179,0.8662514131895439,37,0.07081937743291414,0.9110575207683134,0.005029399165101388
127,Hemidesmus,206.29178211312302,8.969207917961871,0.8153825379965337,23,0.04073706490754712,0.8575574968584234,0.001798373306859086
128,Heterophyllaea,62.28529689790958,4.448949778422113,0.6844538120649405,14,0.02020659544875203,0.7198565954476098,0.0005429795322121466
129,Heterostemma,26.910640292999567,2.9900711436666185,0.7475177859166546,9,0.01358054394232502,0.7861824989813092,0.00023459672837029786
130,Himalrandia,29.230061440122817,3.247784604458091,0.8119461511145227,9,0.014751047522556043,0.8539433658273429,0.00025481655989060344
131,Himatanthus,426.4278126212568,13.325869144414275,0.8597334931880177,32,0.06052449683972099,0.9042024669736048,0.003717435506470387
132,Hintonia,231.9516464578291,8.921217171454966,0.7136973737163972,26,0.04051909670196028,0.7506127551155212,0.002022066246163085
133,Hoffmannia,237.3212517748938,9.888385490620575,0.85985960788005,24,0.0449118590233098,0.904335104839363,0.002068876423338647
134,Holarrhena,3044.827286146602,34.60031006984775,0.7954094268930517,88,0.15715045186029503,0.836551293801313,0.02654364637947402
135,Hoodia,427.41558085925783,10.176561449029949,0.49641763165999747,42,0.04622071960831282,0.5220944057113767,0.0037260464943361577
136,Hoppea,20.538056727809586,2.282006303089954,0.5705015757724885,9,0.010364598495062147,0.6000102779676172,0.00017904296824483557
137,Hoya,3955.1525116785297,39.9510354715003,0.8153272545204143,99,0.1814528038609734,0.8574993538921599,0.03447951551292969
138,Hunteria,2443.100299622802,30.538753745285028,0.7731330062097476,80,0.13870335094204944,0.8131226444619759,0.021298019338510468
139,Hydnophytum,7.523235376800358,1.5046470753600716,0.7523235376800358,5,0.0068339262655673395,0.7912368241117618,6.558470504383243e-05
140,Hymenodictyon,388.5040052359484,12.532387265675755,0.8354924843783836,31,0.05692059746613185,0.8787076128807139,0.0033868301755279988
141,Ichnocarpus,2.2530881893525923,0.7510293964508641,0.7510293964508641,3,0.003411085298783777,0.7898757445431501,1.96415660198682e-05
142,Isertia,392.9614189395496,11.907921786046957,0.7442451116279348,33,0.05408435027364381,0.7827405484362763,0.003425688213109877
143,Ixanthus,4.317211963094316,1.079302990773579,0.719535327182386,4,0.004902064529243744,0.7567526716918197,3.7635812124712045e-05
144,Ixora,1230.909898302793,22.794627746348016,0.8601746319376611,54,0.10353046094368633,0.9046664232447815,0.010730604397234285
145,Jasminanthes,173.4022475795938,6.936089903183752,0.5780074919319793,25,0.03150288711946658,0.6079044311698403,0.001511654852181698
146,Keetia,15.84371749639959,2.26338821377137,0.75446273792379,7,0.01028003736993684,0.7934866726439861,0.00013811950401066772
147,Kibatalia,62.009229740597775,4.429230695756984,0.681420107039536,14,0.02011703374410719,0.7166659746450292,0.0005405728837188113
148,Knoxia,8.77455605906285,1.4624260098438082,0.5849704039375233,6,0.006642163257937937,0.6152274937963608,7.649324289371904e-05
149,Kopsia,33849.08876293128,115.13295497595674,0.7858904776515818,294,0.5229200507728924,0.8265399851163188,0.2950834835455477
150,Ladenbergia,0.2857142857142857,0.14285714285714285,0.2857142857142857,2,0.0006488399816692598,0.3004926108374384,2.4907484900931275e-06
151,Lamprothamnus,0.5,0.25,0.5,2,0.0011354699679212046,0.5258620689655172,4.358809857662974e-06
152,Lasianthus,336.5736214658972,11.219120715529906,0.7737324631399936,30,0.050955898555867456,0.8137531077851656,0.002934120838149758
153,Leichhardtia,9.520759688053563,1.5867932813422605,0.6347173125369042,6,0.007207024465053118,0.6675475183577786,8.299836236145625e-05
154,Leptadenia,575.6008402018908,13.70478190956883,0.6685259468082356,42,0.062245473100900894,0.7031048750914203,0.005017869232702183
155,Leptopetalum,62.23429808962974,4.787253699202288,0.7978756165337146,13,0.02174313121705556,0.8391450449751137,0.0005425349439956282
156,Leuconotis,750.3630593460148,16.67473465213366,0.7579424841878937,45,0.07573464168221124,0.7971464057838192,0.006541379799807112
157,Lisianthius,0.295774647887324,0.147887323943662,0.295774647887324,2,0.0006716864598970508,0.3110733365711511,2.5784509017161257e-06
158,Lomatogonium,51.06176245078343,3.9278278808294944,0.654637980138249,13,0.017839722391381915,0.6884985653178136,0.00044513702704023975
159,Luculia,4.128511015430029,0.8257022030860058,0.4128511015430029,5,0.00375024021620214,0.4342054688641927,3.599078902305317e-05
160,Malouetia,10.143390992703589,1.6905651654505982,0.6762260661802393,6,0.007678343896731587,0.7112032764999068,8.842622529825244e-05
161,Mandevilla,207.84361869647847,9.036679073759933,0.8215162794327212,23,0.04104351079198565,0.8640085007826895,0.0018119016280531094
162,Marsdenia,1294.072706320741,22.311598384840362,0.7828631012224688,58,0.10133659960922195,0.8233560202512172,0.011281233737686896
163,Matelea,325.05766525296525,10.485731137192428,0.6990487424794951,31,0.04762493119191305,0.7352064360560208,0.002833729111227072
164,Melanopsidium,1.8382352941176472,0.6127450980392157,0.6127450980392157,3,0.0027830146272578545,0.6444388100067614,1.6025036241407993e-05
165,Melodinus,7505.26451817283,53.60903227266307,0.7713529823404759,140,0.24348578461971024,0.8112505503925694,0.06542804193235977
166,Metagentiana,339.55169384931264,10.953280446752022,0.7302186964501347,31,0.0497484839900219,0.7679886290251416,0.002960082540673088
167,Mexotis,0.575,0.2875,0.575,2,0.0013057904631093853,0.6047413793103448,5.012631336312419e-06
168,Microplumeria,0.7621487119437939,0.25404957064793127,0.25404957064793127,3,0.0011538626313360094,0.26719006568144493,6.644122637251494e-06
169,Mitchella,20.261681858838973,2.5327102323548716,0.7236314949585347,8,0.011503265625142771,0.7610607102150106,0.00017663363723827673
170,Mitracarpus,293.7931991304664,10.492614254659514,0.7772306855303344,28,0.047656193484591255,0.8174322727129378,0.002561177384968436
171,Mitragyna,2994.1286195733783,34.81544906480672,0.8191870368189818,86,0.15812758733111368,0.8615587801027221,0.026101674684214544
172,Mondia,38.501166702538995,3.5001060638671815,0.7000212127734363,11,0.015897061280240328,0.7362292065375796,0.00033563852990910485
173,Morinda,21429.978934786064,93.99113567888625,0.8281157328536233,228,0.42689644725673026,0.8709493052426038,0.18681840686091075
174,Mostuea,79.66389945568307,5.310926630378871,0.7587038043398387,15,0.024121590762512673,0.7979471045643132,0.0006944795804946067
175,Mussaenda,811.9005604505269,17.274480009585677,0.7510643482428556,47,0.07845861304935896,0.7899125041864515,0.007077840332667699
176,Mycetia,15.44118645448405,2.2058837792120074,0.735294593070669,7,0.010018859136079054,0.7733270720226002,0.00013461039146363412
177,Nauclea,2284.5461428649505,30.460615238199342,0.8232598713026849,75,0.13834845522951345,0.8658422784390306,0.019915804495611342
178,Neolamarckia,88.85555878387297,5.55347242399206,0.740462989865608,16,0.025223204620486238,0.7787627996862428,0.0007746089710705946
179,Neonauclea,2533.133866420906,31.664173330261328,0.8016246412724386,80,0.14381487150225317,0.8430879847865302,0.022082897735470737
180,Nerium,5442.321432669284,45.73379355184272,0.7751490432515716,119,0.2077173963889034,0.8152429592818253,0.047444088618578704
181,Nernstia,14.037100409964463,2.005300058566352,0.6684333528554506,7,0.0091078319726909,0.7030074917962498,0.00012237010327991615
182,Notopleura,0.725,0.3625,0.725,2,0.0016464314534857466,0.7625,6.320274293611311e-06
183,Ochrosia,1184.1014218384657,21.144668247115458,0.7688970271678349,56,0.09603654310502681,0.8086675630558264,0.010322545899964496
184,Odontadenia,0.8571428571428572,0.4285714285714286,0.8571428571428572,2,0.0019465199450077796,0.9014778325123153,7.472245470279384e-06
185,Oldenlandia,846.1446291570089,17.628013107437685,0.7501282173377739,48,0.08006431791046736,0.788927952717314,0.007376367101156304
186,Oncinotis,5.445458638949738,1.0890917277899477,0.5445458638949738,5,0.004946523796867604,0.5727120292688518,4.7471437589900235e-05
187,Ophiorrhiza,3407.404564581602,37.44400620419343,0.832089026759854,91,0.1700661780940676,0.8751281143508809,0.029704457210288197
188,Orbea,102.388022987863,4.266167624494291,0.3709710977821123,24,0.019376420862924057,0.39015925801222157,0.0008925798478122408
189,Orphium,6.944383994383995,1.388876798876799,0.6944383994383995,5,0.006308111577068577,0.7303576269955581,6.0538498820235865e-05
190,Orthanthera,1.3846153846153846,0.4615384615384615,0.4615384615384615,3,0.002096252248469916,0.48541114058355433,1.2070550375066696e-05
191,Orthosia,490.8536460066453,11.686991571586793,0.5700971498335021,42,0.05308091177954018,0.5995849334455798,0.004279075421767154
192,Oxyanthus,19.852893509380372,2.4816116886725466,0.709031911049299,8,0.011271182178119612,0.7457059754139179,0.00017306997586364088
193,Oxyceros,11.160035506851534,1.860005917808589,0.7440023671234356,6,0.008447923439309477,0.7824852481815443,9.728894555826653e-05
194,Oxystelma,12.075606735970386,1.725086676567198,0.5750288921890659,7,0.007835136453212216,0.6047717659229831,0.00010527054735601824
195,Paederia,306.2305395144524,9.878404500466207,0.6585603000310805,31,0.04486652656502819,0.6926237638257915,0.002669601388706092
196,Palicourea,2241.592833160426,30.291795042708458,0.8299121929509167,74,0.1375816941816795,0.8728386856897572,0.019541353876092675
197,Parahancornia,34.92658350744273,3.4926583507442728,0.776146300165394,10,0.015863234661917306,0.8162917984498109,0.0003044766729734608
198,Parepigynum,36.98400060051726,2.311500037532329,0.3082000050043105,16,0.010498555493866787,0.32414138457349895,0.00032241245278669594
199,Parsonsia,198.19480493035553,8.617165431754588,0.7833786756140535,23,0.039138130225464376,0.823898262283746,0.0017277869389360477
200,Pauridiantha,7.307071503636754,1.4614143007273508,0.7307071503636754,5,0.006637568196665899,0.7685023477962792,6.370027060140018e-05
201,Pavetta,149.18030762870757,7.103824172795599,0.7103824172795599,21,0.032264716022408386,0.7471263354147095,0.001300497190922411
202,Pentagonia,0.0,0.0,0.0,2,0.0,0.0,0.0
203,Pentalinon,6.629315647773168,1.3258631295546335,0.6629315647773167,5,0.0060219110607332305,0.6972211284726952,5.779185279014617e-05
204,Pentanisia,0.9508196721311475,0.47540983606557374,0.9508196721311475,2,0.0021592543652272085,0.9999999999999999,8.288884319490244e-06
205,Pentas,75.27363030277736,5.018242020185157,0.7168917171693082,15,0.022792252422721926,0.7539723232297897,0.0006562068835716486
206,Pergularia,285.77815326185146,10.206362616494696,0.7560268604810885,28,0.04635607293097366,0.7951316980921792,0.0024913052630849567
207,Periploca,5359.662713697393,45.420870455062655,0.776425135983977,118,0.20629613727425272,0.8165850568107345,0.046723501340425765
208,Petchia,178.4447131633794,8.111123325608155,0.7724879357722052,22,0.0368397477693329,0.8124442083121468,0.0015556131495687597
209,Picralima,79.66060377866106,4.978787736166316,0.6638383648221755,16,0.022613055804285014,0.6981748319681501,0.0006944508500356242
210,Pleiocarpa,108.67555220753866,6.0375306781965925,0.7102977268466579,18,0.027421739061980695,0.7470372644421747,0.0009473921364983733
211,Plocama,842.6342330469662,17.554879855145128,0.7470161640487288,48,0.07973215546392896,0.7856549311546975,0.007345764802818792
212,Plumeria,12015.169705518754,72.3805403946913,0.8773398835720156,166,0.32874371952031833,0.9227195327222923,0.10474368030781735
213,Pogonopus,9.082391417616194,1.2974844882308847,0.43249482941029493,7,0.005893018680919133,0.45486525162117225,7.917683448451811e-05
214,Posoqueria,0.5882352941176471,0.29411764705882354,0.5882352941176471,2,0.0013358470210837702,0.6186612576064909,5.128011597250558e-06
215,Prismatomeris,71.22371284343934,4.748247522895956,0.6783210746994224,15,0.021565969850018442,0.7134066475287029,0.0006209012432826808
216,Psychotria,676.8694226819254,16.509010309315254,0.8254505154657626,41,0.07498194162531611,0.8681462317829572,0.005900690223873245
217,Psydrax,109.40242731782544,6.435436901048555,0.8044296126310694,17,0.029228981326370158,0.8460380408706074,0.0009537287572903891
218,Rauvolfia,14682.81549149779,77.277976271041,0.8177563626565185,190,0.35098728494997816,0.8600541055525454,0.12799920180517438
