,Group,phylogenetic_diversity,group_age
78,DJI,-0.5084428715489834,0.2987978301436279
79,DOM,0.794681207275818,0.2987978301436279
80,EAI,-0.34150960509478123,0.2987978301436279
81,ECU,1.208895050479492,0.2987978301436279
82,EGY,-0.48403019040313566,0.2987978301436279
83,EHM,1.532165967751137,0.2987978301436279
84,ELS,0.8995285097287973,0.2987978301436279
85,EQG,0.17807296512222912,0.2987978301436279
86,ERI,-0.09080581616736882,0.2987978301436279
87,ETH,0.7039484429243256,0.2987978301436279
88,FIJ,0.11295354022441358,0.2987978301436279
89,FIN,-0.807174800049474,0.2987978301436279
90,FLA,0.49533343301944377,0.2987978301436279
91,FRA,-0.3618934666966927,0.2987978301436279
92,FRG,1.1409088551009592,0.2987978301436279
93,GAB,1.040540952342179,0.2987978301436279
94,GAL,-0.9074606678374479,0.2987978301436279
95,GAM,0.5698653069928942,0.2987978301436279
96,GEO,-0.4270757643814909,0.2987978301436279
97,GER,-0.584574437796516,0.2987978301436279
98,GGI,0.3346869773761698,0.2987978301436279
99,GHA,1.1273435988812046,0.2987978301436279
100,GIL,-0.3718600965724947,0.2987978301436279
101,GNB,1.0021690039892583,0.2987978301436279
102,GRB,-1.972132235063811,-3.3974834189363077
103,GRC,-0.39249608354816834,0.2987978301436279
104,GST,-0.5799711959926934,0.2987978301436279
105,GUA,1.1630934412798641,0.2987978301436279
106,GUI,1.1962442177244552,0.2987978301436279
107,GUY,1.2340080225058492,0.2987978301436279
108,HAI,0.7581003541418951,0.2987978301436279
109,HON,1.0295743299793683,0.2987978301436279
110,HUN,-0.584574437796516,0.2987978301436279
111,ICE,-2.484503686752583,-3.397484524888349
112,IDA,-0.7344700770154224,0.2987978301436279
113,ILL,-0.22539253212340776,0.2987978301436279
114,IND,2.2146964639382154,0.2987978301436279
115,INI,-0.3977710583348931,0.2987978301436279
116,IOW,-1.6460135133272515,-3.3963426329967747
117,IRE,-2.114268250944462,-3.3974834189363077
118,IRK,-2.3065882445664645,-3.397484524888349
119,IRN,-0.15194479539494796,0.2987978301436279
120,IRQ,-0.29574070889084747,0.2987978301436279
121,ITA,-0.1665514060494528,0.2987978301436279
122,IVO,1.1404559284815226,0.2987978301436279
123,JAM,0.39205169606273693,0.2987978301436279
124,JAP,0.21119568846276862,0.2987978301436279
125,JAW,1.9517689789450752,0.2987978301436279
126,KAM,-2.7945256033270858,-3.3974848064156657
127,KAN,-2.3286442188056866,-3.3974847985573233
128,KAZ,-0.6041155303819861,0.2987978301436279
129,KEN,1.0334364712414694,0.2987978301436279
130,KGZ,-0.6914149401319144,0.2987978301436279
131,KHA,-0.7471037031374401,0.2987978301436279
132,KOR,0.12283193875635914,0.2987978301436279
133,KRA,-0.7709726593144869,0.2987978301436279
134,KRI,-0.5936901563962064,0.2987978301436279
135,KRY,-0.3648238358914423,0.2987978301436279
136,KTY,-0.2734727208006483,0.2987978301436279
137,KUR,-0.9074606678374479,0.2987978301436279
138,KUW,,
139,KZN,-1.7361172023493316,-3.3947238189930395
140,LAO,1.8268485723036314,0.2987978301436279
141,LBR,0.7535550111354172,0.2987978301436279
142,LBS,-0.19335806222669577,0.2987978301436279
143,LBY,-0.43411040103722986,0.2987978301436279
144,LDV,0.1700417956285617,0.2987978301436279
145,LEE,0.6304637412409754,0.2987978301436279
146,LES,-0.6802956636917948,0.2987978301436279
147,LOU,-0.19523058175002425,0.2987978301436279
148,LSI,1.2937185803479379,0.2987978301436279
149,MAI,-0.2913467775203058,0.2987978301436279
150,MAN,-0.6804707293089133,0.2987978301436279
151,MAS,-0.2913467775203058,0.2987978301436279
152,MAU,-0.5560040679450917,0.2987978301436279
153,MDG,0.51387724790184,0.2987978301436279
154,MDR,,
155,MDV,-0.17210142677023466,0.2987978301436279
156,MIC,-0.49687816982219496,0.2987978301436279
157,MIN,-0.2734727208006483,0.2987978301436279
158,MLI,0.780902673084496,0.2987978301436279
159,MLW,0.8819919982493308,0.2987978301436279
160,MLY,2.331398997782579,0.2987978301436279
161,MNT,-0.715394485904209,0.2987978301436279
162,MOL,1.1140072861036978,0.2987978301436279
163,MON,-0.6283207732953732,0.2987978301436279
164,MOR,-0.3285649873536276,0.2987978301436279
165,MOZ,1.027914209228442,0.2987978301436279
166,MRN,-0.32759537868825395,0.2987978301436279
167,MRQ,-0.7300021704875921,0.2987978301436279
168,MRS,-0.4452947192664567,0.2987978301436279
169,MRY,-0.2913467775203058,0.2987978301436279
170,MSI,-0.7325793343112997,0.2987978301436279
171,MSO,-0.2734727208006483,0.2987978301436279
172,MTN,-0.40549426318225634,0.2987978301436279
173,MXC,0.8089464980593148,0.2987978301436279
174,MXE,1.0715650343658953,0.2987978301436279
175,MXG,1.167952098633219,0.2987978301436279
176,MXI,,
177,MXN,0.7603705472435973,0.2987978301436279
178,MXS,1.240577550527616,0.2987978301436279
179,MXT,1.1965041496765456,0.2987978301436279
180,MYA,2.3446560224606383,0.2987978301436279
181,NAM,0.13279705625664467,0.2987978301436279
182,NAT,0.44175422320772356,0.2987978301436279
183,NBR,-0.7033464442126834,0.2987978301436279
184,NCA,-0.2913467775203058,0.2987978301436279
185,NCB,1.3257691951750545,0.2987978301436279
186,NCS,-0.2953104338645428,0.2987978301436279
187,NDA,-1.6498220212192531,-3.3963426329967747
188,NEB,-0.6339198032302042,0.2987978301436279
189,NEP,1.3168372350864779,0.2987978301436279
190,NET,-0.591030506467753,0.2987978301436279
191,NEV,-1.6411485626574847,-3.3963426329967747
192,NFK,,
193,NFL,-0.6642457265732223,0.2987978301436279
194,NGA,1.2942686501509693,0.2987978301436279
195,NGR,-0.07192227790078885,0.2987978301436279
196,NIC,1.1531338179401673,0.2987978301436279
197,NLA,-0.20315694856344796,0.2987978301436279
198,NNS,0.6868403342687288,0.2987978301436279
199,NOR,-0.807174800049474,0.2987978301436279
200,NRU,-0.7353049782046749,0.2987978301436279
201,NSC,-0.5550600937708303,0.2987978301436279
202,NSW,-0.39791078969759336,-1.8508891329125954
203,NTA,0.9380073260077119,0.2987978301436279
204,NUE,-0.4315532433688512,0.2987978301436279
205,NWC,0.23007088237586673,0.2987978301436279
206,NWG,1.3912654120149321,0.2987978301436279
207,NWH,-0.2603513047651468,0.2987978301436279
208,NWJ,-0.41274223125127196,0.2987978301436279
209,NWM,-0.23822351643443446,0.2987978301436279
210,NWY,-0.2603513047651468,0.2987978301436279
211,NZN,,
212,NZS,,
213,OFS,-0.5491933039107071,0.2987978301436279
214,OGA,-0.6034543422447822,0.2987978301436279
215,OHI,-0.5325319917914456,0.2987978301436279
216,OKL,-0.6678123802089033,0.2987978301436279
217,OMA,-0.1224704431153367,0.2987978301436279
218,ONT,-0.2603513047651468,0.2987978301436279
219,ORE,-0.7222733028192467,0.2987978301436279
220,PAK,0.4892168219661605,0.2987978301436279
221,PAL,-0.12262410933601603,0.2987978301436279
222,PAN,1.2970648439593577,0.2987978301436279
223,PAR,0.8576447717648392,0.2987978301436279
224,PEI,-0.738794320050194,0.2987978301436279
225,PEN,-0.4169832574867817,0.2987978301436279
226,PER,1.5219195953124962,0.2987978301436279
227,PHI,1.7290438855131653,0.2987978301436279
228,PIT,-0.9074606678374479,0.2987978301436279
229,POL,-0.591030506467753,0.2987978301436279
230,POR,-0.3808701968316452,0.2987978301436279
231,PRM,-0.5862198939426481,0.2987978301436279
232,PUE,0.4576926220772824,0.2987978301436279
233,QLD,1.0877357791816653,0.2987978301436279
234,QUE,-0.2603513047651468,0.2987978301436279
235,REU,-0.4794744932131818,0.2987978301436279
236,RHO,-0.2913467775203058,0.2987978301436279
237,ROD,-1.578377769005967,-3.3844121126058186
238,ROM,-0.4104781159662915,0.2987978301436279
239,RUC,-0.45327245312762376,0.2987978301436279
240,RUE,-0.6670063385169467,0.2987978301436279
241,RUN,-2.2551850190159755,-3.397484524888349
242,RUS,-0.4037610210011756,0.2987978301436279
243,RUW,-2.1094166664038903,-3.397484511815819
244,RWA,0.517911659790037,0.2987978301436279
245,SAK,-2.84286755781036,-3.397484807487677
246,SAM,0.05637128932265008,0.2987978301436279
247,SAR,-0.43191722818508865,0.2987978301436279
248,SAS,-1.68923292620634,-3.3963426329967747
249,SAU,-0.04858642748971549,0.2987978301436279
250,SCA,-0.30072803996607145,0.2987978301436279
251,SCI,-0.44548308790050095,0.2987978301436279
252,SCS,-0.15363894602513464,0.2987978301436279
253,SCZ,-0.575687361236954,0.2987978301436279
254,SDA,-0.6561238258760492,0.2987978301436279
255,SEL,,
256,SEN,0.9347757190462415,0.2987978301436279
257,SEY,-0.45428102425433303,0.2987978301436279
258,SIC,-0.40202204638426287,0.2987978301436279
259,SIE,0.8214668929811996,0.2987978301436279
260,SIN,-1.4483631688688303,-3.3965616442134285
261,SOA,,
262,SOC,-0.3800316457567352,0.2987978301436279
263,SOL,0.5109912326176501,0.2987978301436279
264,SOM,0.4359197064402751,0.2987978301436279
265,SPA,-0.3648238358914423,0.2987978301436279
266,SRL,2.0005656778257075,0.2987978301436279
267,SUD,1.0292521100192675,0.2987978301436279
268,SUL,1.3729469353985593,0.2987978301436279
269,SUM,1.9458149602463284,0.2987978301436279
270,SUR,1.069743155059391,0.2987978301436279
271,SWC,0.25547573704964927,0.2987978301436279
272,SWE,-0.807174800049474,0.2987978301436279
273,SWI,-0.5751529710937798,0.2987978301436279
274,SWZ,0.2858540550896865,0.2987978301436279
275,TAI,1.0488923132667707,0.2987978301436279
276,TAN,1.2650197112578967,0.2987978301436279
277,TAS,,
278,TCI,-0.16268784360193525,0.2987978301436279
279,TCS,-0.3467480479189355,0.2987978301436279
280,TEN,-0.37851381242640125,0.2987978301436279
281,TEX,0.04684920311064746,0.2987978301436279
282,THA,2.5032777627421994,0.2987978301436279
283,TKM,-0.5412992177978743,0.2987978301436279
284,TOG,0.9360147509470053,0.2987978301436279
285,TON,0.05637128932265008,0.2987978301436279
286,TRT,0.6822644431926634,0.2987978301436279
287,TUA,-0.7353049782046749,0.2987978301436279
288,TUB,-0.7353049782046749,0.2987978301436279
289,TUE,-0.17874085140964932,0.2987978301436279
290,TUN,-0.4119769987343953,0.2987978301436279
291,TUR,-0.17366512828203373,0.2987978301436279
292,TVA,-2.410917491733001,-3.397484524888349
293,TVL,0.7324510488518773,0.2987978301436279
294,TZK,-0.705901569445487,0.2987978301436279
295,UGA,1.0755202307729193,0.2987978301436279
296,UKR,-0.3648238358914423,0.2987978301436279
297,URU,-0.4752237507365246,0.2987978301436279
298,UTA,-0.6579240914157577,0.2987978301436279
299,UZB,-0.5645738803155311,0.2987978301436279
300,VAN,0.340963342092079,0.2987978301436279
301,VEN,1.4526247768631426,0.2987978301436279
302,VER,-0.2603513047651468,0.2987978301436279
303,VIE,2.4474107553299542,0.2987978301436279
304,VNA,0.26864416065798624,0.2987978301436279
305,VRG,-0.2913467775203058,0.2987978301436279
306,WAL,-0.1561464264833959,0.2987978301436279
307,WAS,-0.7222733028192467,0.2987978301436279
308,WAU,0.3330174868456383,0.2987978301436279
309,WDC,-1.7722430919402967,-3.3963426329967747
310,WHM,0.9248539093412498,0.2987978301436279
311,WIN,0.5733623521262907,0.2987978301436279
312,WIS,-0.24278614161470866,0.2987978301436279
313,WSA,-2.394389339558811,-3.397483763879499
314,WSB,-0.6048587289182632,0.2987978301436279
315,WVA,-0.7135269126537275,0.2987978301436279
316,WYO,-1.68923292620634,-3.3963426329967747
317,XMS,-0.5870882596357012,0.2987978301436279
318,YAK,-2.3328058103298908,-3.397484524888349
319,YEM,-0.6522650322688192,-3.3844121126058186
320,YUG,-0.23960687506607567,0.2987978301436279
321,ZAI,1.4177506717542308,0.2987978301436279
322,ZAM,0.8348076043854855,0.2987978301436279
323,ZIM,0.6434534641371833,0.2987978301436279
